"date","locale","title","teaser","full_text","theme_tag"
"2028-09-01","tr","Eylüle Tek Bir Niyetle Başla","Yeni ayın ilk günü her şeyi değiştirmek zorunda değildir.","Bugün eylül için tek bir davranış niyeti seç. Büyük sonuç yerine her hafta tekrar edebileceğin küçük bir ölçü belirle.","monthly_planning"
"2028-09-02","tr","Bir Beklentiyi Açık Cümleye Çevir","Beklenti konuşulmadığında kolayca varsayıma dönüşür.","Bugün bir ilişkide veya işte beklediğin şeyi kısa ve somut biçimde ifade et. Karşı tarafın bunu kendiliğinden bilmesini bekleme.","communication"
"2028-09-03","tr","Bir Kararın Bilgi Eksiğini Yaz","Kararsızlık bazen seçenekten değil eksik bilgiden gelir.","Bugün bekleyen bir karar için bilmediğin üç şeyi yaz. Bunlardan hangisinin gerçekten sonucu değiştireceğini ayır ve yalnız gerekli bilgiyi ara.","decision_making"
"2028-09-04","tr","Bir İşe Sessiz Bir Başlangıç Ver","Başlangıç için her zaman yüksek motivasyon gerekmez.","Bugün ertelediğin bir işe yalnız on dakika ayır. Devam edip etmemeye on dakika bittikten sonra karar ver.","action"
"2028-09-05","tr","Bir Konuşmada Soruyu Çoğalt","Hızlı yorum, eksik anlamayı kesin hükme dönüştürebilir.","Bugün seni şaşırtan bir cümle duyduğunda cevap vermeden önce en az bir açıklayıcı soru sor. Niyet ile etkiyi birbirinden ayır.","listening"
"2028-09-06","tr","Dinlenmeyi Ödül Gibi Görme","Dinlenmek yalnız her şey bittikten sonra hak edilen bir şey değildir.","Bugün enerjinin düştüğü noktayı fark et ve kısa bir toparlanma aralığı koy. Dinlenmeyi başarının karşıtı değil sürdürülebilirliğin parçası olarak ele al.","rest"
"2028-09-07","tr","Bir Haftayı Sonuçtan Çok Süreçle Değerlendir","Tek bir sonuç bütün haftanın kalitesini anlatmaz.","Bugün geride kalan haftaya bak ve neyin işe yaradığını, neyin zorladığını, neyin tekrar edilmeye değer olduğunu ayrı ayrı yaz.","weekly_review"
"2028-09-08","tr","Bir Alışkanlığın Başlangıç Tetikleyicisini Gör","Davranışların çoğu boşlukta başlamaz.","Bugün tekrarlanan bir alışkanlığın hemen öncesinde ne olduğunu gözlemle. Saat, ortam, duygu veya kişi gibi tetikleyicileri not et.","habits"
"2028-09-09","tr","Bir İltifatı Başkasına da Taşı","Takdir edildiğini görmek kadar takdir etmek de ilişkiyi güçlendirir.","Bugün bir kişinin belirli bir davranışını fark edip bunu ona açıkça söyle. Genel övgü yerine neyi değerli bulduğunu belirt.","connection"
"2028-09-10","tr","Bir Harcamayı Duygudan Ayır","Satın alma isteği bazen gerçek ihtiyaçtan değil anlık ruh halinden doğar.","Bugün plansız bir harcama isteğinde kısa bir bekleme süresi koy ve neyi çözmeye çalıştığını sor. İhtiyaç hâlâ geçerliyse sonra karar ver.","financial_awareness"
"2028-09-11","tr","Bir Hatanın Yalnız Sonucuna Değil Sistemine Bak","Aynı hata tekrar ediyorsa yalnız dikkat eksikliği olmayabilir.","Bugün yakın zamanda yaptığın bir hatanın hangi koşullarda oluştuğunu incele. Hatırlatıcı, kontrol listesi veya süreç değişikliği işe yarar mı bak.","learning"
