date,title,teaser,message,theme
2031-02-01,Ayın İlk Yükünü Seç,Her sorumluluk aynı ağırlıkta değildir.,Şubat boyunca gerçekten taşıman gereken tek bir ana sorumluluğu belirle. Diğer işleri onun çevresinde düzenlemek önceliğini daha görünür hale getirebilir.,öncelik
2031-02-02,İki Dakikalık Düzeni Kullan,Küçük hazırlıklar tekrar eden karmaşayı azaltabilir.,Bugün iki dakikada tamamlanabilecek tek bir düzenleme yap. Kısa bir bakım gelecekte aynı ayrıntıyla yeniden uğraşmanı önleyebilir.,bakım
2031-02-03,Duyduğunu Tekrar Et,Anladığını varsaymak iletişimi hızlandırmaz.,Önemli bir konuşmada karşı tarafın söylediğini kendi cümlenle kısaca özetle. Doğru anlayıp anlamadığını kontrol etmek yanlış anlaşılmayı erken yakalayabilir.,iletişim
2031-02-04,Görevin Boyutunu Küçült,Zor günlerde aynı hedef farklı ölçekte uygulanabilir.,Bugünkü kapasiten düşükse önemli bir işi tamamen bırakmak yerine daha küçük bir sürümünü seç. Süreklilik bazen miktarı azaltarak korunur.,denge
2031-02-05,Bekleyen Şeyi Tarihle,Belirsiz erteleme zihinde açık kalır.,Şu an yapmayacağın bir işe gerçek bir tarih ver ya da onu listeden çıkar. Kararsız bekleyiş yerine belirli bir durum zihinsel yükü azaltabilir.,planlama
2031-02-06,Bir Kaynağı Paylaş,Bilgi saklandığında herkes aynı işi yeniden yapabilir.,Bugün işine yarayan bir not bağlantı ya da yöntemi uygun biriyle paylaş. Küçük bir bilgi aktarımı ortak emeği azaltabilir.,işbirliği
2031-02-07,İyi Niyeti Davranışla Destekle,Düşünmek ile göstermek arasında fark vardır.,Değer verdiğin birine bunu belli eden küçük ve somut bir davranış seç. Niyet görünür olduğunda ilişki daha anlaşılır hale gelebilir.,ilişkiler
2031-02-08,İtirazını Konuya Bağla,Fikir ayrılığı kişiye yöneldiğinde çözüm zorlaşır.,Katılmadığın bir durumda kişiyi değil belirli davranışı ya da öneriyi konuş. Konuyu sınırlamak saygılı bir anlaşmazlık kurmayı kolaylaştırabilir.,iletişim
2031-02-09,Tekrar Eden Soruyu Kaydet,Aynı belirsizlik yeniden geliyorsa sistem eksik olabilir.,Sık sık cevap aradığın bir bilgiyi kalıcı bir nota ekle. Bir kez düzenlenen bilgi gelecekteki küçük kesintileri azaltabilir.,organizasyon
2031-02-10,İlerlemenin Kanıtını Sakla,Gelişim yalnız hatırlamaya bırakıldığında görünmezleşebilir.,Tamamladığın bir işin önceki ve sonraki halini ya da sonucunu kaydet. Somut kanıt zor günlerde ne kadar yol aldığını hatırlatabilir.,özgüven
2031-02-11,Hayırı Uzatma,Açık bir red uzun savunmadan daha dürüst olabilir.,Uygun olmayan bir isteğe cevap verirken gereksiz gerekçeler eklemeden kısa ve saygılı ol. Net bir hayır hem senin hem karşı tarafın zamanını koruyabilir.,sınırlar
2031-02-12,İlk Beş Dakikayı Tasarla,Başlangıç anı günün tonunu etkileyebilir.,Önemli bir işe oturmadan önce ilk beş dakikada tam olarak ne yapacağını belirle. Açık bir ilk adım dikkatin dağılmasını azaltabilir.,odak
2031-02-13,Eski Bilgiyi Güncelle,Doğru olan şey zamanla geçerliliğini kaybedebilir.,Sık kullandığın bir not kural ya da listeyi gözden geçir ve artık doğru olmayan tek bir parçayı düzelt. Güncel bilgi yanlış karar riskini azaltabilir.,öğrenme
2031-02-14,Sevgiyi Tahmin Ettirme,Değer verdiğin şey açıkça ifade edildiğinde daha güvenlidir.,Bugün birine neden değer verdiğini belirli bir örnekle söyle. Somut ifade genel bir sözden daha kişisel ve anlaşılır olabilir.,ilişkiler
2031-02-15,Orta Noktayı Kontrol Et,Planın ortasında yön değiştirmek başarısızlık değildir.,Ayın ilk yarısında koyduğun hedeflere bak ve artık gerçekçi olmayan tek bir beklentiyi ayarla. Güncel koşula uyum sağlamak planı koruyabilir.,yansıma
2031-02-16,Önce Zorunluyu Bitir,Kolay işler önemli olanı geciktirebilir.,Bugün kısa ama yüksek öncelikli bir işi düşük öncelikli küçük görevlerden önce tamamlamayı dene. Sıralama günün gerçek sonucunu değiştirebilir.,öncelik
2031-02-17,Eleştiriyi Bilgiye Çevir,Sert bir yorumun içinde kullanılabilir veri bulunabilir.,Bir geri bildirim aldığında önce hangi kısmın somut ve uygulanabilir olduğunu ayır. Geri kalan ton ya da yorumu ayrıca değerlendirebilirsin.,gelişim
2031-02-18,Bir Şeyi Yavaş Yap,Hız her görev için kalite anlamına gelmez.,Bugün normalde acele ettiğin basit bir işi bilinçli olarak daha sakin yap. Yavaşlamak ayrıntıları ve gereksiz gerilimi fark etmene yardım edebilir.,andaolmak
2031-02-19,Plan B'yi Küçük Tut,Yedek plan ana plandan daha karmaşık olmamalıdır.,Önemli bir iş için yalnızca tek basit alternatif belirle. Beklenmeyen durumda ne yapacağını bilmek gereksiz kaygıyı azaltabilir.,hazırlık
2031-02-20,Bir Başarıyı Paylaş,Güzel gelişmeleri saklamak zorunda değilsin.,Bugün güvendiğin biriyle seni sevindiren küçük bir ilerlemeyi paylaş. Başarıyı görünür kılmak emeğinin değerini fark etmene yardım edebilir.,şükran
2031-02-21,Günün Bitiş Saatini Belirle,Çalışma sınırı yoksa dinlenme sürekli ertelenebilir.,Bugün iş ya da sorumluluklar için makul bir bitiş saati seç. O saatten sonra yalnız gerçekten acil olanları ele almak dinlenmeye alan açabilir.,sınırlar
2031-02-22,Unuttuğun Bir Şeyi Kolaylaştır,Sistem hafızadan daha güvenilir olabilir.,Sık unuttuğun bir görev için görünür bir tetikleyici oluştur. Hatırlamaya güvenmek yerine ortamı düzenlemek tekrarları azaltabilir.,alışkanlık
2031-02-23,Tartışmada Hedefi Hatırla,Haklı çıkmak ile sorunu çözmek aynı şey değildir.,Bir anlaşmazlıkta konuşmanın sonunda neyin düzelmesini istediğini kendine sor. Hedefi hatırlamak gereksiz yan tartışmaları azaltabilir.,iletişim
2031-02-24,Bir Mola Önceden Koy,Dinlenme yalnız yorulduktan sonra başlamamalıdır.,Yoğun bir günse takvimine kısa bir mola baştan ekle. Önceden ayrılan dinlenme kapasiten tükenmeden toparlanmana yardım edebilir.,özbakım
2031-02-25,Çözümü Test Et,Fikir işe yarıyor mu ancak uygulandığında anlaşılır.,Uzun süre düşünmek yerine düşük riskli bir çözümün küçük bir denemesini yap. Sonuç yeni bilgi sağlayabilir ve sonraki kararı kolaylaştırabilir.,deney
2031-02-26,İyi Bir Soruyu Sakla,Bazı sorular tek günde cevaplanmaz.,Bugün seni düşündüren bir soruyu not et ve hemen çözmeye çalışma. Zaman içinde döneceğin iyi bir soru düşünceni derinleştirebilir.,merak
2031-02-27,Ay Sonu Yükünü Böl,Biriken işler son güne sıkışmak zorunda değildir.,Ay bitmeden tamamlanması gereken işleri bugün küçük gruplara ayır. Dağıtılmış yük son günün aceleye dönüşmesini önleyebilir.,planlama
2031-02-28,Şubatı Gerçekçi Kapat,Kısa ay da yeterli veri bırakır.,Bu ay işe yarayan bir alışkanlığı zorlayan bir sınırı ve Mart'a taşımayacağın bir yükü yaz. Üç net gözlem sonraki aya sade bir geçiş sağlayabilir.,tamamlama
