date,locale,title,teaser,full_text,theme_tag
2035-05-01,tr,Mayıs Başında Golden Fixture Sürümünü Kilitle,Test verisi değişince eski başarı anlamını kaybetmemelidir.,Golden dataset sürümünü evidence metadata içine yaz ve fixture değiştiğinde önceki doğrulamanın otomatik olarak geçersiz kaldığını doğrula.,evidence
2035-05-02,tr,Profile Silmede Bağlı Notları Yetim Bırakma,Domain ilişkileri yarım silme sonrası bozulmamalıdır.,Bağlı consultation ve note kayıtları olan profili sil ve sözleşmedeki cascade veya block politikasının deterministik uygulandığını doğrula.,data
2035-05-03,tr,Ay Düğümlerinde True Mean Seçimini Manifestle,Aynı chart farklı node modu yüzünden sessiz değişmemelidir.,Node mode ayarını calculation manifestine kaydet ve aynı input için seçimin yeniden üretilebilir olduğunu fixture ile doğrula.,astrology
2035-05-04,tr,Offline Aramada Dataset Sınırını Açık Göster,Ağ yokken eksik global sonuç tam katalog gibi sunulmamalıdır.,Airplane mode altında şehir araması yap ve UIın yalnız bundled kapsamı kullandığını açık state ile belirttiğini doğrula.,offline
2035-05-05,tr,PDFte Boş Bölüm Başlığı Üretme,Verisiz bölüm raporda yalnız başlık olarak kalmamalıdır.,Seçili fakat içeriksiz bir section fixtureı üret ve rendererın sözleşmeye göre bölümü atladığını veya açıklayıcı empty state bastığını doğrula.,pdf
2035-05-06,tr,Rewarded Unlock Süresini Monotonic Clockla Ölç,Sistem saati geri alınarak erişim uzatılamamalıdır.,Geçici unlock başlatıp wall clocku geriye çek ve expiry kararının rollback resistant zaman kaynağıyla değişmediğini doğrula.,entitlement
2035-05-07,tr,CSV Satır Sonlarını Platformdan Bağımsız Tut,Farklı işletim sistemleri import sonucunu değiştirmemelidir.,LF ve CRLF örneklerini aynı parserdan geçir ve canonical row setinin birebir eşit çıktığını doğrula.,backup
2035-05-08,tr,Transit Orb Sınırında Inclusive Kuralı Test Et,Eşik üzerindeki floating point farkı aspecti rastgele düşürmemelidir.,Orb değerini eşik altında tam eşikte ve üstünde fixturela ve contracted inclusive exclusive davranışını doğrula.,astrology
2035-05-09,tr,Şehir Alias Aramasında Unicode Normalize Et,Aksanlı harf farkı aynı konumu görünmez yapmamalıdır.,NFC ve NFD biçimindeki şehir adlarını ara ve aynı stable location ID sonucuna ulaşıldığını doğrula.,location
2035-05-10,tr,App Restart Sonrası Taslak Kaydı Açıkça Yönet,Kısmi form verisi sessizce kaybolmamalı veya otomatik commit olmamalıdır.,Yarım bırakılmış form ile uygulamayı yeniden başlat ve taslak restore politikasının sözleşmedeki davranışla eşleştiğini doğrula.,lifecycle
2035-05-11,tr,Screen Reader için Sadece Renkle Durum Anlatma,Success warning error anlamı metinsiz renge bağlı olmamalıdır.,Durum chiplerini semantics ağacında kontrol et ve her rengin ayrıca metinsel veya semantic karşılığı olduğunu doğrula.,accessibility
2035-05-12,tr,Backup Manifest Versionunu Migrationa Bağla,Yeni uygulama eski paketi rastgele yorumlamamalıdır.,Bir önceki desteklenen manifest version paketini restore et ve doğru migration zincirinin çalıştığını unsupported sürümün reddedildiğini doğrula.,backup
2035-05-13,tr,Numeroloji Harf Haritasını Locale ile Değiştirme,Aynı sistemde dil seçimi hesap tablosunu değiştirmemelidir.,Aynı ismi TR ve EN arayüzünde hesapla ve seçili numeroloji sistemi sabitken core değerlerin eşit kaldığını doğrula.,numerology
