"date","locale","title","teaser","full_text","theme_tag"
"2029-01-01","tr","Yıla Taşınacak Tek İlkeyi Seç","Yeni yılın ilk günü uzun hedef listesinden çok bir çalışma ilkesi seçmek için kullanılabilir.","Bugün önündeki yıl boyunca kararlarını kolaylaştıracak tek bir ilke belirle. Daha az işi daha iyi bitirmek, önemli konuşmaları ertelememek ya da haftada bir kez planı gözden geçirmek gibi uygulanabilir bir cümle yaz.","year_planning"
"2029-01-02","tr","İlk Haftayı Kapasiteye Göre Kur","Ocak başlangıcı hevesi takvimin gerçek kapasitesini olduğundan büyük gösterebilir.","Önündeki yedi günün sabit yüklerini önce işaretle. Yeni hedefleri kalan gerçek boşluğa yerleştir; taşan işleri başka haftaya taşı.","planning"
"2029-01-03","tr","Bir Kararı Tersinden Sına","İyi görünen bir kararın hangi koşulda kötü sonuç verebileceğini düşünmek kör noktaları azaltır.","Bugün vermek üzere olduğun bir karar için şu soruyu yaz: Bu seçenek hangi durumda yanlış olurdu? Cevabın ortaya çıkardığı riski kararına ekle.","decision_making"
"2029-01-04","tr","Küçük Bir Sürtünmeyi Kaldır","Her gün birkaç dakika kaybettiren küçük bir engel ay sonunda görünür bir yük oluşturabilir.","Bugün sık tekrarladığın bir işte gereksiz bir adımı kaldır. Bir kısayol, hazır şablon ya da daha iyi yerleşimle işlemi bir miktar kolaylaştır.","systems"
"2029-01-05","tr","Bir Konuşmanın Amacını Önceden Yaz","Zor konuşmaların dağılması çoğu zaman neyin çözülmek istendiğinin belirsizliğinden gelir.","Bugün önemli bir konuşmadan önce tek cümleyle amacını yaz. Görüşme sırasında konu dağıldığında o cümleyi pusula olarak kullan.","communication"
"2029-01-06","tr","Enerjini Değil Yükünü Ölç","Kendini yorgun hissetmek bazen motivasyondan çok aynı anda açık kalan işlerin sayısıyla ilgilidir.","Bugün zihninde açık duran işleri hızlıca listele. En az birini bitir, devret veya takvimden çıkar; yalnızca yeniden adlandırıp erteleme.","self_management"
"2029-01-07","tr","Bir Bilgiyi Kaynağına Kadar İzle","Duyduğun bir cümleyi tekrar etmek ile dayandığı kaynağı görmek aynı şey değildir.","Bugün önemli bulduğun bir iddianın ilk kaynağını bulmaya çalış. Tarihini, bağlamını ve gerçekten ne söylediğini kontrol et.","evidence"
"2029-01-08","tr","Bir Hedefi Davranışa Çevir","Soyut hedefler ne yapılacağını açık söylemediğinde takip edilmesi zorlaşır.","Bugün bir hedefini ölçülebilir davranışa çevir. Daha düzenli olmak yerine hangi gün, ne kadar süre ve hangi işi yapacağını yaz.","habits"
"2029-01-09","tr","Bir Beklentiyi Açıkça Sor","İnsanların senden ne beklediğini tahmin etmek gereksiz iş veya gerilim yaratabilir.","Bugün belirsiz bir görev ya da ilişkide beklentiyi doğrudan sor. Teslim, zaman, sınır veya sorumluluklardan hangisinin netleşmesi gerekiyorsa onu konuş.","relationships"
"2029-01-10","tr","Yarım Kalan Bir Şeyi Küçült","Bir işin tamamı gözünde büyüdüğünde sonraki fiziksel adımı tanımlamak hareketi kolaylaştırabilir.","Bugün ertelediğin bir işi seç ve onu on dakikada başlayabileceğin kadar küçük bir adıma indir. Yalnızca o adımı tamamla.","momentum"
"2029-01-11","tr","Bir Masrafın Tekrar Sıklığını Gör","Küçük bir harcamanın etkisi tutarından çok ne kadar sık tekrarlandığıyla büyüyebilir.","Bugün düzenli yaptığın küçük bir harcamayı yıllık sıklığıyla birlikte hesapla. Sonuç seni rahatsız etmiyorsa koru; ediyorsa daha bilinçli bir sınır belirle.","finance"
"2029-01-12","tr","Bir Dosyaya Sonraki Adımı Yaz","Kapanmamış bir işe geri dönerken en çok zaman nerede kaldığını hatırlamaya gidebilir.","Bugün yarıda bırakacağın bir dosya veya proje için çıkmadan önce tek satır sonraki adım notu bırak. Geri döndüğünde yeniden keşfetmek zorunda kalma.","organization"
"2029-01-13","tr","Bir Eleştiriden Kullanılabilir Parçayı Ayır","Her eleştiri bütünüyle doğru veya bütünüyle yanlış olmak zorunda değildir.","Bugün aldığın bir eleştiriyi savunmaya geçmeden parçala. İçinde somut, denenebilir ve işine yarayabilecek tek bir nokta varsa onu ayrı tut.","learning"
"2029-01-14","tr","Dikkat Dağıtıcının Yerini Değiştir","İrade gücüne yüklenmek yerine çevreyi düzenlemek bazı alışkanlıkları daha kolay değiştirebilir.","Bugün seni sık bölen bir uygulama, eşya veya bildirim için fiziksel ya da dijital mesafe oluştur. Ulaşmayı bir adım daha zor hale getir.","focus"
"2029-01-15","tr","Bir Plan İçin Erken Uyarı İşareti Belirle","Sorun büyüdükten sonra fark etmek yerine küçük sinyalleri önceden tanımak müdahaleyi kolaylaştırır.","Bugün devam eden bir iş için üç erken uyarı işareti yaz. Geciken cevap, artan hata ya da bütçe sapması gibi ölçülebilir bir sinyal seç.","risk_management"
"2029-01-16","tr","Dinlenmeyi Boşluk Değil Randevu Yap","Dinlenme yalnızca işler erken biterse kalan zamana bırakıldığında sürekli ertelenebilir.","Bu hafta için gerçek bir dinlenme aralığını takvime koy. O zamanı başka işe çevirmemek için neyi önceden bitirmen gerektiğini de belirle.","wellbeing"
"2029-01-17","tr","Bir Sınırı Davranışla Tanımla","Sınır koymak yalnızca ne istemediğini söylemek değil, gerektiğinde ne yapacağını bilmektir.","Bugün tekrar eden bir konuda kendi sınırını bir davranış cümlesiyle yaz: Bu olursa şu şekilde hareket edeceğim. Başkasını kontrol etmeyen bir ifade kullan.","boundaries"
"2029-01-18","tr","Bir İşi Başlamadan Önce Bitiş Ölçütünü Yaz","Bitiş tanımı olmayan işler gereksiz ayrıntılarla uzayabilir.","Bugün başlayacağın bir görev için tamam sayılacağı ölçütü baştan yaz. Sonradan eklenen ayrıntıların gerçekten gerekli olup olmadığını bu ölçüte göre değerlendir.","execution"
"2029-01-19","tr","Bir Eski Notu Güncelliğini Sorgulayarak Oku","Geçmişte doğru olan bir bilgi bugün aynı koşullarda geçerli olmayabilir.","Bugün sık başvurduğun eski bir not, rehber veya dosyanın tarihine bak. Değişmiş olabilecek bir noktayı güncel kaynakla doğrula.","maintenance"
"2029-01-20","tr","Bir Seçeneğin Fırsat Maliyetini Yaz","Bir şeye evet demek aynı zaman ve kaynakla yapabileceğin başka bir şeye hayır demektir.","Bugün önemli bir seçim için kazanacağını ve vazgeçeceğini iki ayrı sütuna yaz. Kararı yalnız ilk sütuna bakarak verme.","decision_making"
"2029-01-21","tr","Geri Bildirim İsterken Soruyu Daralt","Nasıl olmuş sorusu çoğu zaman uygulanması zor genel cevaplar getirir.","Bugün bir işin için geri bildirim isterken belirli bir alan seç: açıklık, hız, düzen, ton veya hata riski. Karşı tarafın somut cevap vermesini kolaylaştır.","communication"
"2029-01-22","tr","Bir Rutinin Başlangıç İşaretini Sabitle","Bir alışkanlığın ne zaman başlayacağı belirsizse gün içinde sürekli pazarlık konusu olabilir.","Bugün geliştirmek istediğin bir rutin için net bir başlangıç işareti seç. Kahvaltıdan sonra, eve girince veya ilk toplantı bitince gibi mevcut bir olaya bağla.","habits"
"2029-01-23","tr","Bir Karmaşayı Kategoriye Ayır","Çok sayıda küçük sorun tek büyük problem gibi göründüğünde neye müdahale edeceğin belirsizleşebilir.","Bugün seni meşgul eden sorunları para, zaman, insan, bilgi veya süreç gibi birkaç kategoriye ayır. En yoğun kategoriden tek bir sorun seç.","clarity"
"2029-01-24","tr","Bir Başarıyı Sürece Bağla","İyi bir sonucun hangi davranıştan geldiğini bilmek onu tekrar edebilme şansını artırır.","Bugün yakın zamanda iyi giden bir işi düşün. Şans dışındaki hangi karar, hazırlık veya alışkanlığın katkı sağladığını bir cümleyle kaydet.","reflection"
"2029-01-25","tr","Bir Randevuya Tampon Süre Ekle","Arka arkaya planlanan işler küçük bir gecikmeyi bütün güne yayabilir.","Bugün yoğun bir günündeki iki randevu arasına kısa bir tampon ekleyebileceğin yeri bul. O aralığı yeni görevle doldurma.","time_management"
"2029-01-26","tr","Bir Şeyi Satın Almadan Önce Kullanım Senaryosu Yaz","İhtiyaç gibi görünen bir ürün gerçekte nadiren kullanılacaksa satın alma kararı değişebilir.","Bugün almak istediğin bir şey için ilk üç gerçek kullanım senaryosunu yaz. Ne zaman ve nerede kullanacağını somutlaştıramıyorsan kararı biraz beklet.","finance"
"2029-01-27","tr","Bir Yardım Talebini Netleştir","İnsanlar neye ihtiyaç duyduğunu anlamadığında iyi niyet bile doğru desteğe dönüşmeyebilir.","Bugün yardım isteyeceğin bir konuda ne istediğini, ne zamana kadar istediğini ve hangi kısmı kendin yapacağını açıkça belirt.","relationships"
