date,locale,title,teaser,full_text,theme_tag
2035-06-01,tr,Canonical Date Parserında Ay Sonunu Sınırla,Geçersiz Haziran günü sessizce Temmuza taşmamalıdır.,2035 Haziran için 30 Haziran sonrası tarihleri parsera ver ve overflow yerine açık validation hatası döndüğünü doğrula.,calendar
2035-06-02,tr,UT1 Eksikse Hesaplamayı Fail Closed Yap,Astronomi sonucu uydurma UT1 ile devam etmemelidir.,UT1 offset bulunmayan fixtureı çalıştır ve hesaplama katmanının provenance eksikliğini açık hata olarak yüzeye çıkardığını doğrula.,astronomy
2035-06-03,tr,House Cusp Sırasını Normalize Et,Ev başlangıçları wraparound nedeniyle düzensiz görünmemelidir.,0 derece sınırını geçen cusp fixtureında 12 evin sıralı ve benzersiz üretildiğini doğrula.,astrology
2035-06-04,tr,Unknown Birth Time Modunu Chartta Taşı,Saat bilinmiyorsa hassas ev sonuçları kesinmiş gibi görünmemelidir.,Doğum saati bilinmeyen profilde chart üret ve time-sensitive alanların sözleşmedeki belirsiz state ile işaretlendiğini doğrula.,astrology
2035-06-05,tr,Backup İçinde Beklenmeyen Dosyayı Reddet,Paket yapısı manifest dışında içerik kabul etmemelidir.,Manifestte listelenmeyen ek bir dosya içeren backup fixtureını restore et ve integrity guardın işlemi reddettiğini doğrula.,backup
2035-06-06,tr,Restore Öncesi Disk Alanını Kontrol Et,Yetersiz alan transaction ortasında veri bırakmamalıdır.,Gerekli geçici alanın altında storage fixtureı ver ve restoreun mutation başlamadan durduğunu doğrula.,backup
2035-06-07,tr,PDF Sayfa Numarasını Seçili Bölümlere Göre Hesapla,Atlanan bölümler sayfa dizisini bozmamalıdır.,Bazı bölümleri kapalı rapor üret ve footer sayfa numaralarının gerçek sayfa sayısıyla eşleştiğini doğrula.,pdf
2035-06-08,tr,TR EN Feature Adlarını Stable IDden Çöz,Dil değişimi entitlement anahtarlarını değiştirmemelidir.,Aynı feature IDyi TR ve EN arayüzünde resolve et ve erişim kararının locale bağımsız kaldığını doğrula.,localization
2035-06-09,tr,Rewarded Retry Döngüsünü Sınırla,Başarısız reklam isteği sonsuz spinner üretmemelidir.,Ardışık rewarded load hataları simüle et ve backoff ile kullanıcıya geri dönüş stateinin oluştuğunu doğrula.,entitlement
2035-06-10,tr,Deep Linkte Yetkisiz PRO Rotasını Koru,Doğrudan route açmak paywallı alanı atlatmamalıdır.,Free state altında PRO deep linki aç ve routerın guard üzerinden güvenli paywalla yönlendirdiğini doğrula.,security
2035-06-11,tr,Biometrik İptalde Oturumu Açma,Kullanıcı iptali başarı gibi yorumlanmamalıdır.,Biometrik promptu iptal et ve korumalı profilin kilitli kaldığını doğrula.,security
2035-06-12,tr,Semantics Label ile Görsel Başlığı Eşleştir,Ekran okuyucu farklı bir anlam duymamalıdır.,Ana aksiyon kartlarında visible title ile semantics label anlam eşleşmesini otomatik kontrol et.,accessibility
2035-06-13,tr,Text Scale İki Yüzde Taşmayı Engelle,Büyük yazı kritik butonları erişilemez yapmamalıdır.,200 yüzde text scale ile temel formları render et ve clipped action veya yatay taşma olmadığını doğrula.,accessibility
2035-06-14,tr,Search Sonucunda Stable Location ID Sakla,Görünen şehir adı veri anahtarı olmamalıdır.,Aynı isimli iki şehir fixtureında seçim yap ve kayıtta display text yerine benzersiz location ID tutulduğunu doğrula.,location
2035-06-15,tr,Timezone Aliaslarını Canonical Zonea Çevir,Eski alias yeni buildde farklı sonuç vermemelidir.,Desteklenen timezone aliaslarını canonical IANA kimliklerine normalize et ve offset sonuçlarını karşılaştır.,timezone
2035-06-16,tr,Ephemeris Dosya Hashini Başlangıçta Doğrula,Bozulmuş astronomi datası sessizce kullanılmamalıdır.,Tek byte değiştirilmiş ephemeris fixtureıyla başlat ve providerın checksum hatası verdiğini doğrula.,astronomy
2035-06-17,tr,Aspect Grid Simetrisini Koruyarak Diagonali Ayır,Matris hücreleri yön değiştirince çelişmemelidir.,Aynı chart için üst ve alt üçgen aspect hücrelerini karşılaştır ve diagonal self hücrelerinin ayrı policy izlediğini doğrula.,astrology
2035-06-18,tr,Numeroloji Master Number Kuralını Tek Yerde Tut,11 22 33 indirgeme davranışı ekranlara göre değişmemelidir.,Aynı girdiyi farklı numeroloji ekranlarından hesapla ve master-number policy sonucunun birebir eşit olduğunu doğrula.,numerology
2035-06-19,tr,BaZi Saat Sütununu Timezone Dönüşümünden Sonra Hesapla,Yerel saat UTC gibi yorumlanmamalıdır.,Timezone sınırına yakın doğum fixtureında saat pillarını canonical local civil time üzerinden üretildiğini doğrula.,bazi
2035-06-20,tr,Tarot Asset Provenance Eksikse Buildi Blokla,Kaynağı belirsiz görsel release paketine girmemelidir.,Provenance kaydı olmayan tarot asset fixtureı ekle ve manifest validationın buildi kırdığını doğrula.,assets
2035-06-21,tr,Offline İlk Açılışta Kullanılabilir State Sun,Ağ yokluğu temel yerel özellikleri kilitlememelidir.,Temiz kurulum sonrası airplane mode ile aç ve bundled veriyle desteklenen rotaların çalıştığını doğrula.,offline
2035-06-22,tr,Database Migration Tekrar Çalışınca Idempotent Olsun,Aynı migration ikinci kez veri çoğaltmamalıdır.,Aynı schema upgrade yolunu iki kez tetikle ve row count ile stable ID setinin değişmediğini doğrula.,data
2035-06-23,tr,Transaction Hatasında Search Cachei Geri Al,Rollback sonrası cache yeni veriyi göstermemelidir.,Commit öncesi hata enjekte et ve hem tablo hem search cache snapshotının eski statee döndüğünü doğrula.,data
2035-06-24,tr,Consultation Exportta Dahil Edilen Alanları Allowlistle,Yeni domain alanı otomatik olarak dışa sızmamalıdır.,Modele test alanı eklenmiş fixture kullan ve exportun yalnız allowlistteki kolonları yazdığını doğrula.,privacy
2035-06-25,tr,PDF Font Fallbackini Unicode Fixturela Test Et,Türkçe karakterler tofu kutusuna dönüşmemelidir.,İ ı Ş ş Ğ ğ Ç ç Ö ö Ü ü içeren rapor üret ve embedded font glyph coverage kontrolünden geçir.,pdf
2035-06-26,tr,CSV Formula Injection Hücrelerini Kaçır,Spreadsheet açılışı komut gibi yorumlanmamalıdır.,Eşittir artı eksi ve at işaretiyle başlayan kullanıcı metinlerini export et ve güvenli escape policy uygulandığını doğrula.,security
2035-06-27,tr,Notification Permission Reddi Sonrası Sessiz Kal,İzin reddi sürekli prompt döngüsü oluşturmamalıdır.,Bildirim iznini reddet ve sonraki app resume olaylarında yeniden zorlayıcı prompt açılmadığını doğrula.,notifications
2035-06-28,tr,App Resume Sonrası Entitlementı Yeniden Doğrula,Uzun arka plan süresi erişim stateini bayat bırakmamalıdır.,PRO state ile arka plana al expiry değiştir ve resume sonrası erişim kararının tekrar hesaplandığını doğrula.,lifecycle
2035-06-29,tr,Haziran Kataloğunu Geçmiş Exact Duplicatelara Tara,Yeni ay eski metni birebir tekrar etmemelidir.,Haziran TR ve EN alanlarını kendi locale geçmişiyle ayrı ayrı karşılaştır ve exact collision varsa batchi reddet.,content
2035-06-30,tr,Haziran Ledgerını Main Üzerinden Kapat,Yerel üretim doğrulanmış coverage sayılmaz.,İki Haziran shardını main branchten yeniden oku 30 canonical tarih doğrula ve sonraki başlangıcı 2035-07-01 olarak kaydet.,reflection
