date,locale,title,teaser,full_text,theme_tag
"2026-05-01","tr","Mayısa Alan Aç","Yeni bir aya başlamak bazen eklemekten çok yer açmayı gerektirir.","Bugün mayıs için bir öncelik seçmeden önce hangi küçük yükü bırakabileceğini düşün. Takvimde ve zihninde yer açmak, yeni hedefi daha gerçekçi hale getirebilir.","space"
"2026-05-02","tr","Küçük Bir Standardı Koru","Her şeyi iyileştirmek yerine bir kalite çizgisini korumak daha sürdürülebilir olabilir.","Bugün sık yaptığın bir iş için basit bir minimum standart belirle. Ne olursa olsun koruyabileceğin bu küçük çizgi, dalgalı günlerde bile tutarlılık sağlar.","standards"
"2026-05-03","tr","Bir Şeyi Erken Bitir","Son dakikaya kadar açık kalan işler görünmez bir baskı yaratabilir.","Bugün normalde bekleteceğin küçük bir işi biraz erken kapat. Erken bitirmenin sana ne kadar zihinsel alan kazandırdığını gözlemle.","early_completion"
"2026-05-04","tr","İlk Tepki Son Karar Değil","Bir duygu hızla gelebilir; kararın aynı hızla gelmesi gerekmez.","Bugün güçlü bir tepki hissettiğinde onu fark et ama hemen eyleme dönüştürme. Duygun sakinleşince aynı konuda ne düşündüğüne tekrar bak.","emotional_space"
"2026-05-05","tr","Bir Soruyu Küçült","Büyük sorular bazen hareketsizlik üretir.","Kararsız kaldığın bir konuyu daha küçük bir soruya çevir. 'Ne yapmalıyım?' yerine 'Bugün hangi bilgiyi toplayabilirim?' gibi cevaplanabilir bir adım seç.","question_design"
"2026-05-06","tr","Kendine Net Bir Başlangıç Ver","Başlamak için ilham beklemek gereksiz bir eşik yaratabilir.","Bugün önemli bir işin ilk hareketini önceden tanımla: dosyayı açmak, kişiyi aramak veya ilk üç maddeyi yazmak. Başlangıcın belirsizliğini azalt.","activation"
"2026-05-07","tr","Geri Bildirimi Ayır","Bir görüşün tonu ile içeriği aynı şey değildir.","Bugün aldığın bir geri bildirim seni rahatsız ederse önce işe yarayan bilgi olup olmadığına bak. Tonu beğenmemek, içeriğin tamamını reddetmeni gerektirmez.","feedback"
"2026-05-08","tr","Bir Süreyi Gerçekçi Ölç","Bir işin ne kadar sürdüğünü bilmeden plan yapmak tekrar tekrar gecikme yaratabilir.","Bugün sık yaptığın bir işin gerçek süresini ölç. Tahmininle farkı görmek, gelecekteki programını daha güvenilir kurmana yardım eder.","time_awareness"
"2026-05-09","tr","Hazır Olmayı Bekleme","Bazı adımlar, tamamen hazır hissetmeden atılır.","Düşük riskli ama ertelediğin bir konuda küçük bir deneme yap. Hazır hissetmek yerine, hareketin sana hangi bilgiyi getirdiğine bak.","courage"
"2026-05-10","tr","Bir Şeyi Sessizce Yap","Her ilerleme duyurulmak zorunda değildir.","Bugün kendin için önemli bir işi başkalarına anlatmadan yapmayı dene. Sonucu dış tepkiye bağlamadan çalışmanın sende nasıl bir his oluşturduğunu gözlemle.","intrinsic_motivation"
"2026-05-11","tr","İyi Bir Soru Sor","Doğru soru bazen hızlı bir cevaptan daha değerlidir.","Bir konuşmada veya problemde çözüm önermeden önce tek bir açıklayıcı soru sor. Daha iyi bilgi, gereksiz çabayı azaltabilir.","curiosity"
"2026-05-12","tr","Günün Darboğazını Bul","Her şey aynı anda yavaşlamıyor olabilir; tek bir nokta sistemi tutuyor olabilir.","Bugünkü akışında en çok bekleme veya tekrar yaratan adımı bul. Bütün düzeni değiştirmek yerine önce o noktayı ele al.","bottleneck"
"2026-05-13","tr","Kendine Bir Çıkış Payı Bırak","İyi plan, değişiklik ihtimalini de hesaba katar.","Bugün programını tamamen doldurmak yerine küçük bir boşluk bırak. Beklenmedik bir iş çıktığında bütün günün bozulmaması için esneklik de plana dahildir.","flexibility"
"2026-05-14","tr","Bir Şeyi Olduğu Gibi Söyle","Dolaylı anlatım bazen gereksiz yanlış anlamaya yol açar.","Bugün önemli bir ihtiyacını veya sınırını mümkün olduğunca sade ifade et. Ne istediğini küçültmeden, karşı tarafı suçlamadan konuşmayı dene.","directness"
"2026-05-15","tr","Ayın Ortasında Yön Kontrolü","Planın çalışmıyorsa daha fazla zorlamak tek seçenek değildir.","Mayısın ilk yarısına bak ve bir hedefin hâlâ anlamlı olup olmadığını kontrol et. Gerekirse kapsamı küçült veya yöntemi değiştir; hedefi körü körüne korumak zorunda değilsin.","midmonth_review"
"2026-05-16","tr","Küçük Kazancı Kaydet","İlerleme fark edilmediğinde çabuk görünmez hale gelir.","Bugün tamamladığın küçük bir şeyi not et. Kendini övmek zorunda değilsin; yalnızca hareketin gerçekten gerçekleştiğini kaydetmek bile sürekliliği görünür kılar.","progress_tracking"
"2026-05-17","tr","Bir İşi Bırakma Noktası Belirle","Ne zaman duracağını bilmemek, iyi işi gereksiz yere uzatabilir.","Bugün üzerinde çalıştığın bir görev için önceden bir 'yeterli' ölçütü belirle. O noktaya geldiğinde ek emeğin gerçekten değer katıp katmadığını sor.","stopping_rule"
"2026-05-18","tr","Dikkatini Geri Çağır","Dağılmak başarısızlık değil; geri dönmemek sorun olabilir.","Bugün dikkatin dağıldığında kendini eleştirmek yerine yaptığın işi tekrar adlandır ve bir sonraki küçük adıma dön. Dikkat çoğu zaman tekrar tekrar geri getirilir.","attention"
"2026-05-19","tr","Bir Şeyi Yedekle","Önemli veriyi korumak, sorun çıktıktan sonra değil önce yapılır.","Bugün kaybetmek istemediğin bir dosya, not veya belgeyi güvenli bir yere yedekle. Küçük bir önlem, gelecekte büyük bir stresi önleyebilir.","preparedness"
"2026-05-20","tr","İyileşmeyi Gör","Bir şey tamamen çözülmeden de daha iyi olabilir.","Bugün zorlandığın bir konuda yalnız 'bitti mi?' diye bakma. Geçen aya göre neyin biraz daha kolay, hızlı veya sakin olduğunu fark et.","improvement"
"2026-05-21","tr","Bir İsteği Reddetmeyi Deneyin","Her evet, başka bir şeye ayrılan zamanı azaltır.","Bugün gerçekten önceliğin olmayan bir talep gelirse otomatik kabul etmeden önce düşün. Hayır demek, kaynaklarını bilinçli kullanmanın bir parçasıdır.","boundaries"
"2026-05-22","tr","Sonucu Değil Süreci Sor","Kontrol edemediğin sonuçlara fazla odaklanmak gerilimi artırabilir.","Bugün bir hedef için 'nasıl sonuçlanacak?' yerine 'ben hangi süreci iyi yönetebilirim?' sorusunu sor. Kontrol alanını netleştirmek hareketi kolaylaştırır.","process_focus"
"2026-05-23","tr","Bir Şeyi Yerinde Bırak","Her fırsatı değerlendirmek zorunda değilsin.","Bugün iyi görünen ama seni ana yönünden uzaklaştıracak bir seçeneği geçmeyi düşün. Kaçırmak bazen odaklanmanın doğal bedelidir.","selectivity"
"2026-05-24","tr","Kendi Ritmini Ölç","Başkasının temposu senin kapasiten için doğru ölçü olmayabilir.","Bugün ne kadar işi rahat ve temiz yapabildiğini gözlemle. Kapasiteni dışarıdan gelen hız beklentileriyle değil, sürdürülebilir performansınla tanımaya çalış.","pace"
"2026-05-25","tr","Bir Cümleyi Değiştir","Kendinle konuşma biçimin davranışını etkileyebilir.","Bugün sert bir iç cümleyi yakaladığında onu daha doğru bir ifadeyle değiştir. 'Beceremiyorum' yerine 'henüz bu kısmı çözmedim' gibi gerçekçi bir dil kullan.","self_talk"
"2026-05-26","tr","Bir İşi Görünür Yap","Gözden uzak kalan görevler kolayca ertelenebilir.","Bugün önemli ama unutulan bir işi görünür bir yere taşı. Takvim, masa notu veya tek bir hatırlatıcı kullan; aynı şeyi birçok yerde çoğaltma.","visibility"
"2026-05-27","tr","Birine Teşekkür Et","Takdir, yalnız büyük yardımlar için saklanmak zorunda değildir.","Bugün hayatını küçük biçimde kolaylaştıran birine somut bir teşekkür ilet. Ne için teşekkür ettiğini açık söylemek, genel bir nezaketten daha anlamlı olabilir.","gratitude"
"2026-05-28","tr","Soru İşaretini Koru","Bilmediğin bir şeyi hemen kesin bir açıklamayla doldurmak zorunda değilsin.","Bugün belirsiz bir konuda 'henüz bilmiyorum' demeye izin ver. Yeni bilgi gelene kadar açık kalabilmek, yanlış kesinlikten daha güvenlidir.","uncertainty"
"2026-05-29","tr","Küçük Bir Şeyi Tamir Et","Bozuk kalan küçük şeyler zamanla daha büyük sürtünme yaratır.","Bugün birkaç dakikada düzeltilebilecek bir şeyi seç: bir ayar, dosya adı, gevşek bağlantı veya eksik bilgi. Küçük bakım gelecekteki tekrarları azaltır.","maintenance"
"2026-05-30","tr","Yarın İçin Tek Not","Günü kapatırken bütün yarını planlamak zorunda değilsin.","Bugün bitmeden yarının ilk önemli adımını tek cümleyle yaz. Sabah karar vermek yerine doğrudan başlamak için küçük bir köprü bırak.","preparation"
"2026-05-31","tr","Mayıstan Ne Öğrendin?","Ayın değeri yalnız tamamlanan işlerde değil, fark ettiğin örüntülerde de olabilir.","Mayısta sana enerji veren bir koşulu, enerjini azaltan bir alışkanlığı ve haziranda korumak istediğin tek davranışı yaz. Bir sonraki ayı gerçek gözlemler üzerinden kur.","monthly_review"
