date,locale,title,teaser,full_text,theme_tag
2036-08-01,tr,Masana tek hedef koy,Bugünün ilk bölümünü tek bir somut hedefe ayır.,Çalışmaya başlamadan önce günün en önemli çıktısını bir cümleyle yaz. Diğer işler bekleyebilir; net bir hedef dikkatin dağılmasını azaltır.,focus_action
2036-08-02,tr,Küçük bir boşluk bırak,Programında nefes alacak kısa bir alan aç.,Arka arkaya işler arasında on dakikalık boşluk bırak. Bu süreyi yeni görev eklemek yerine toparlanmak ve bir sonraki adıma hazırlanmak için kullan.,grounding_clarity
2036-08-03,tr,İhtiyacını doğrudan söyle,Dolaylı beklenti yerine açık bir cümle kur.,Birinden bir şey bekliyorsan ima etmek yerine neye ihtiyacın olduğunu sakin ve kısa biçimde söyle. Açıklık yanlış anlamayı azaltır.,communication
2036-08-04,tr,Bitmemiş işi küçült,Büyük görünen işi ilk parçaya indir.,Ertelediğin bir görevi tamamlamak yerine yalnız ilk görünür adımı seç. Başlangıç eşiği düştüğünde devam etmek daha kolay olabilir.,discipline_consistency
2036-08-05,tr,Kendinle kıyasla,Bugünkü ölçünü dünkü halinle kur.,Bir konuda başkalarının hızına bakmak yerine kendi son durumunla karşılaştırma yap. Küçük ilerlemeyi görmek motivasyonu daha gerçekçi tutar.,boundaries_selfworth
2036-08-06,tr,Sessizliği cevap sayma,Belirsizliği varsayımla doldurma.,Birinin sessizliğine hemen anlam yüklemek yerine yeterli bilgi olup olmadığını sor. Varsayım yerine soru sormak ilişki gerilimini azaltabilir.,relationship_awareness
2036-08-07,tr,Sert cümleyi yumuşat,Kendine söylediğin cümleyi daha adil hale getir.,Hata yaptığında kendine yönelttiğin ilk sert cümleyi fark et ve aynı gerçeği küçümsemeden ifade et. Düzeltme için hakaret gerekmez.,self_compassion
2036-08-08,tr,Telefonu uzağa koy,Kısa bir süre erişimi zorlaştır.,Yirmi dakikalık odak süresinde telefonu kol mesafesinin dışına bırak. Küçük fiziksel mesafe otomatik kontrol alışkanlığını azaltabilir.,focus_action
2036-08-09,tr,Kararı yazıyla netleştir,Aklındaki seçeneği iki sütunda gör.,Kararsız kaldığın konuda artı ve eksi yerine 'kazandırır' ve 'bedeli' başlıkları aç. Bedeli görmek seçimin gerçek maliyetini netleştirir.,grounding_clarity
2036-08-10,tr,Bir cümlelik sınır kur,Uzun savunma yerine kısa sınır kullan.,Bugün istemediğin bir talebe gerekçe yığını eklemeden kibarca hayır de. Sınırın geçerli olması için uzun açıklama şart değildir.,boundaries_selfworth
