"date","locale","title","teaser","full_text","theme_tag"
"2028-12-01","tr","Aralığa Bitişleri de Planlayarak Gir","Yılın son ayı yalnız yeni işler eklemek için değil, açık döngüleri kapatmak için de iyi bir zamandır.","Bugün aralıkta tamamlanmasını istediğin en fazla üç açık işi seç. Yeni hedeflerden önce bu kapanışlara takvimde gerçek yer ayır.","monthly_planning"
"2028-12-02","tr","Bir İşin Bekleme Süresini Görünür Kıl","Sonucu yalnız çalışma süresi değil, başkalarını veya sistemi beklediğin zaman da etkiler.","Bugün önemli bir işte senden bağımsız bekleme noktalarını yaz. Gecikme ihtimali olan adımları daha erken başlatabileceğin bir yer var mı kontrol et.","planning"
"2028-12-03","tr","Bir Teşekkürü Somutlaştır","Genel teşekkür güzel olabilir; neyin değerli olduğunu söylemek etkisini artırır.","Bugün birine teşekkür ederken yaptığı belirli bir davranışı ve bunun sende yarattığı olumlu sonucu söyle. Kısa ama somut ol.","relationships"
"2028-12-04","tr","Bir Dosyayı Gelecekteki Kendin İçin Düzenle","Bugün anlaşılır olan bir sistem birkaç ay sonra aynı açıklıkta görünmeyebilir.","Bugün sık kullandığın bir klasör, not veya dosyanın adlandırmasını düzenle. Gelecekte ilk kez görecekmişsin gibi anlaşılır hale getir.","organization"
"2028-12-05","tr","Bir Risk İçin Önceden Çıkış Planı Kur","İşler kötüleşince karar vermek, seçenekleri daha dar gösterebilir.","Bugün devam eden bir plan için durma veya yön değiştirme koşulunu önceden belirle. Hangi işaret görülürse başka bir seçeneğe geçeceğini yaz.","risk_management"
"2028-12-06","tr","Bir Günün En Sakin Saatini Koru","Dikkatin en güçlü olduğu zamanı küçük işlerle tüketmek zorunda değilsin.","Bugün zihninin daha açık olduğu bir zaman aralığını belirle. Mümkünse o bölümü mesajlar yerine yüksek dikkat isteyen tek bir işe ayır.","focus"
"2028-12-07","tr","Bir Varsayımı Veriyle Kontrol Et","Tahminler karar vermeyi hızlandırır ama yanlış olduklarında yönü de bozabilir.","Bugün önemli bir kararındaki bir varsayımı seç. Mümkünse sayı, kayıt, tarih veya doğrudan soru ile gerçekten doğru olup olmadığını kontrol et.","evidence"
"2028-12-08","tr","Bir Görüşmede Not Almak Yerine Özetle","Her kelimeyi kaydetmek yerine ana kararları ayırmak sonraki adımı kolaylaştırabilir.","Bugün bir görüşme veya toplantı sonunda üç şey yaz: ne kararlaştırıldı, kim ne yapacak ve ne zaman tekrar bakılacak.","communication"
"2028-12-09","tr","Bir Küçük Gecikmeyi Normalleştir","Her sapma başarısızlık değildir; bazı planların tampon zamana ihtiyacı vardır.","Bugün geciken bir iş için önce gerçek etkisini ölç. Kritik değilse kendini suçlamak yerine yeni tarihi ve sonraki adımı güncelle.","self_management"
"2028-12-10","tr","Bir Alışveriş Listesine Bekleme Kuralı Ekle","İstekle ihtiyaç arasındaki fark bazen birkaç saat sonra daha belirgin olur.","Bugün zorunlu olmayan bir satın alma için kısa bir bekleme süresi koy. Süre dolduğunda isteğin hâlâ aynı olup olmadığını yeniden değerlendir.","financial_awareness"
