date,locale,title,teaser,full_text,theme_tag
2036-12-01,tr,Yılı sonuca değil ritme bağla,Bugün sürdürülebilir bir tempo seç.,Ayın ilk gününde büyük kapanış hedefleri kurmak yerine tekrar edebileceğin bir çalışma ritmi belirle. Düzen baskıdan daha dayanıklı olabilir.,discipline_consistency
2036-12-02,tr,Bir konuşmayı sade başlat,Önce niyetini açıkla.,Zor bir konuya girerken neden konuşmak istediğini tek cümlede söyle. Niyetin bilinmesi savunmayı azaltabilir.,communication
2036-12-03,tr,Kendi payını ayır,Her sonucu tamamen üstlenme.,Bir sorun yaşandığında yalnız senin kontrolünde olan kısmı belirle. Başkasının seçimlerini kendi sorumluluğun gibi taşımak gereksiz yük yaratır.,boundaries_selfworth
2036-12-04,tr,Görev listesini kısalt,Üç öncelikten fazlasını görünür tutma.,Bugün yalnız üç ana işi görünür bırak ve diğerlerini ayrı listeye taşı. Azalan seçenekler odağı korumayı kolaylaştırabilir.,focus_action
2036-12-05,tr,Hız yerine yönü kontrol et,Yavaş olman yanlış yolda olduğun anlamına gelmez.,Bugünkü ilerlemenin küçük olması seni durdurmasın. Önce yönünün doğru olup olmadığını kontrol et sonra tempoyu koşullarına göre ayarla.,self_compassion
2036-12-06,tr,Kararın bedelini de yaz,Seçimin yalnız kazancına bakma.,Önemli bir seçenek için sana ne kazandıracağını ve ne isteyeceğini ayrı ayrı not et. Bedeli görmek kararın gerçek yapısını netleştirir.,grounding_clarity
2036-12-07,tr,Kırgınlığı biriktirme,Erken ve ölçülü konuş.,Tekrarlanan küçük bir davranış seni rahatsız ediyorsa patlama noktasını bekleme. Kısa bir açıklama ilişkiyi daha az zorlayabilir.,relationship_awareness
2036-12-08,tr,İlk adımı hazır bırak,Yarının başlangıcını bugünden kolaylaştır.,Akşam bitirmeden önce yarınki önemli işin ilk dosyasını ya da malzemesini hazırla. Hazır başlangıç sabah direncini azaltır.,discipline_consistency
2036-12-09,tr,Kendine ara hakkı ver,Durmak planın bozulduğu anlamına gelmez.,Yoğun bir günün ortasında birkaç dakikalık gerçek mola ver. Kısa toparlanma sonraki işi daha dikkatli yapmana yardımcı olabilir.,self_compassion
2036-12-10,tr,Bir cümleyi netleştir,Konuşmadan önce ana mesajını seç.,Önemli bir şey söylemeden önce karşı tarafın aklında hangi tek cümlenin kalmasını istediğini düşün. Fazlalıkları ona göre azalt.,communication
2036-12-11,tr,Gereksiz açık sekmeyi kapat,Zihnine de kapanış sinyali ver.,Bir süredir dönmediğin sekme dosya ya da küçük görevi ya tamamla ya da bilinçli biçimde kapat. Açık döngüleri azaltmak dikkat alanı yaratır.,focus_action
2036-12-12,tr,Onay ile değeri ayır,Birinin fikri kimliğinin tamamı değildir.,Bugün eleştiri veya reddedilme yaşarsan bunu kendi değerinin kesin ölçüsü gibi görme. Geri bildirim belirli bir davranış ya da durumla sınırlı olabilir.,boundaries_selfworth
2036-12-13,tr,İlişkide soruyu değiştir,Kim haklı yerine ne gerekiyor diye bak.,Bir anlaşmazlıkta yalnız haklı çıkmaya odaklanmak yerine çözüm için hangi ihtiyacın karşılanması gerektiğini sor.,relationship_awareness
2036-12-14,tr,Bir işi küçük törenle bitir,Kapanışı görünür hale getir.,Tamamladığın önemli bir görevin ardından kısa not düş veya alanını toparla. Bitiriş işareti yeni işe geçişi kolaylaştırabilir.,discipline_consistency
2036-12-15,tr,Günün ortasında yön kontrolü yap,Planı otomatik sürdürme.,Öğleden önce bir dakika ayırıp şu an yaptığın işin hâlâ en önemli şey olup olmadığını kontrol et. Gerekirse rotayı düzelt.,grounding_clarity
2036-12-16,tr,Kendi hızını savun,Acele baskısını otomatik kabul etme.,Bir işin güvenli ve kaliteli yapılması için süre gerekiyorsa bunu açıkça söyle. Başkasının telaşı her zaman senin hızını belirlememeli.,boundaries_selfworth
2036-12-17,tr,Tek bir bölümü tamamla,Büyük işi parçalı bitir.,Uzun bir görevin tamamını düşünmek yerine bugün kapanabilecek tek bölümü seç. Görünür tamamlanma devam enerjisi sağlayabilir.,focus_action
2036-12-18,tr,Eski konuşmayı yeniden yazma,Geçmiş cevabı zihninde sonsuz düzeltme.,Bitmiş bir konuşmayı tekrar tekrar daha iyi nasıl söylerdim diye düşünüyorsan öğrenilecek noktayı not et ve bugüne dön.,self_compassion
2036-12-19,tr,Yardımın sınırını sor,Destek verirken kapasiteni de hesaba kat.,Birine yardım etmeden önce ne kadar zaman veya enerji ayırabileceğini belirle. Açık sınır yardımın sürdürülebilir olmasını kolaylaştırır.,relationship_awareness
2036-12-20,tr,Bir şeyi sessizce bırak,Her vazgeçiş açıklama gerektirmez.,Artık sana hizmet etmeyen küçük bir alışkanlığı ya da gereksiz görevi bırak. Her şeyi sürdürmek tutarlılık değildir.,grounding_clarity
2036-12-21,tr,Kendine kanıt göster,İçindeki genellemeyi veriyle sınırla.,Başaramıyorum düşüncesi geldiğinde son haftalarda tamamladığın üç somut işi hatırla. Gerçek örnekler zihinsel aşırılığı dengeleyebilir.,self_compassion
2036-12-22,tr,Bir sınırı tekrar et,Netlik bazen tekrar gerektirir.,Daha önce söylediğin bir sınır unutulduysa yeni bir açıklama üretmek yerine aynı mesajı sakin biçimde yeniden söyle.,boundaries_selfworth
2036-12-23,tr,İletişimde boşluk bırak,Cevap için karşı tarafa alan tanı.,Önemli bir şey söyledikten sonra sessizliği hemen yeni cümlelerle doldurma. Birkaç saniye düşünme alanı konuşmayı derinleştirebilir.,communication
2036-12-24,tr,Planı yarıya indir,Yoğun günde çekirdeği koru.,Beklenmedik işler arttıysa listenin tamamını zorlamaktansa en önemli yarıyı seç. Esnek sadeleştirme tükenmeyi azaltabilir.,focus_action
2036-12-25,tr,Bir ilişkiyi teşekkürle besle,Genel değil somut takdir kullan.,Bugün değer verdiğin birine hangi davranışının sana iyi geldiğini açıkça söyle. Somut teşekkür bağın görünür kısmını güçlendirir.,relationship_awareness
2036-12-26,tr,Son haftayı cezaya çevirme,Eksikleri bir anda kapatmaya çalışma.,Yıl bitiyor diye tüm gecikmiş işleri birkaç güne sıkıştırma. Öncelikleri seç ve gerçek kapasiteni aşan kısmı yeni plana taşı.,self_compassion
2036-12-27,tr,Bir rutini koru,Tatil veya yoğunluk düzeni tamamen silmesin.,Bugün yalnız bir temel alışkanlığı sürdür. Küçük süreklilik yeniden başlama maliyetini azaltabilir.,discipline_consistency
2036-12-28,tr,Notları tek yerde topla,Dağınık fikirleri bir merkezde birleştir.,Farklı ekran ve kağıtlardaki önemli notları tek listeye aktar. Toplama işlemi karar vermeden önce zihinsel düzen sağlar.,grounding_clarity
2036-12-29,tr,Yeni yıla bir sınır taşı,Ne istemediğini de netleştir.,Gelecek dönem için yalnız hedef değil korumak istediğin bir sınır da belirle. Sınırlar hedeflerin sürdürülebilir kalmasına yardım eder.,boundaries_selfworth
2036-12-30,tr,Tamamlananı fark et,Yalnız açık kalanlara bakma.,Yılın sonunda bitiremediğin şeylerin yanında tamamladığın önemli adımları da yaz. Dengeli değerlendirme bir sonraki planı daha gerçekçi yapar.,self_compassion
2036-12-31,tr,Yılı tek cümleyle kapat,Uzun hüküm yerine net bir kayıt bırak.,Bu yıl sana en çok ne öğretti sorusuna tek cümleyle cevap ver. Sonra yeni döneme taşıyacağın ilk küçük davranışı seç.,grounding_clarity
