date,title,teaser,message,theme
2032-03-01,Martı Küçük Bir Temizlikle Aç,Küçük bir alanı düzenlemek zihinsel yükü azaltabilir.,Bugün çalışma masanda yalnız tek bir yüzeyi boşalt ve gerekli olanları geri yerleştir.,düzen
2032-03-02,Bir Karara Süre Sınırı Koy,Sonsuz düşünme çoğu zaman ek bilgi üretmez.,Bugün düşük riskli bir karar için kendine makul bir son saat belirle ve o saatte seçimini yap.,karar
2032-03-03,Bir Harcamayı Kategoriye Ayır,Adı konmayan harcamalar bütçede görünmezleşebilir.,Bugün son üç isteğe bağlı harcamanı tek tek kategorilere ayır ve hangisinin tekrarlandığını gör.,finans
2032-03-04,Bir İsteği Tek Cümlede Netleştir,Netlik karşı tarafın ne yapacağını anlamasını kolaylaştırır.,Bugün önemli bir ricayı göndermeden önce tek cümlede ne istediğini yaz.,iletişim
2032-03-05,Bir Dosyanın Yedeğini Test Et,Yedek almak kadar geri açılabildiğini bilmek de önemlidir.,Bugün önemli bir dosyanın yedeğini farklı bir klasöre açarak gerçekten okunabildiğini doğrula.,güvenlik
2032-03-06,Bir Görevi Başka Bir Göreve Bağla,Yeni alışkanlıklar mevcut rutine bağlandığında hatırlamak kolaylaşabilir.,Bugün yapmak istediğin küçük bir işi zaten her gün yaptığın bir davranışın hemen sonrasına yerleştir.,alışkanlık
2032-03-07,Bir Haftanın Tek Ana Önceliğini Seç,Her şey aynı anda önemli olduğunda ilerleme dağılabilir.,Bu hafta bitmesi en çok fark yaratacak tek işi seç ve takvimde ilk uygun bloğu ona ayır.,planlama
2032-03-08,Bir Tartışmada Soruyu Yeniden Kur,Sorunun biçimi cevabın kalitesini etkileyebilir.,Bugün bir anlaşmazlıkta 'kim haklı' yerine 'hangi sonuç işe yarar' sorusunu dene.,iletişim
2032-03-09,Bir Aboneliğin Değerini Ölç,Küçük düzenli ödemeler toplam maliyeti gizleyebilir.,Bugün bir aboneliği son otuz gündeki gerçek kullanımına göre sürdürüp sürdürmemeyi değerlendir.,finans
2032-03-10,Bir İşin Bitti Tanımını Yaz,Belirsiz bitiş ölçütü işleri gereksiz uzatabilir.,Bugün devam eden bir iş için tamamlanmış sayılacağı üç somut koşulu yaz.,verimlilik
