date,locale,title,teaser,full_text,theme_tag
2034-12-01,tr,Yıl Sonu Shardını Canonical Headerla Başlat,Yeni batch eski şemaya geri dönmemelidir.,Aralık shardının exact canonical header ile başladığını ve locale alanının her satırda bulunduğunu doğrula.,content
2034-12-02,tr,PDF Parserı Boş Sayfada da Çalıştır,Boş veya yalnız dekoratif sayfa parser zincirini bozmamalıdır.,Çok sayfalı rapora kontrollü boş sayfa ekle ve parserın belgeyi hatasız açıp kalan metni koruduğunu doğrula.,pdf
2034-12-03,tr,Entitlement Değişiminde Cache Anahtarını Yenile,Free ve PRO sonuçları aynı cache anahtarında karışmamalıdır.,Entitlement değiştir ve korumalı hesap cacheinin yeni yetki bağlamıyla yeniden üretildiğini doğrula.,entitlement
2034-12-04,tr,Yedek Dosya Adını Kişisel Veriden Arındır,Dosya adı bile kullanıcı hakkında gereksiz bilgi sızdırabilir.,Backup üret ve profil adı doğum tarihi veya danışan etiketinin dosya adına taşınmadığını doğrula.,privacy
2034-12-05,tr,Leap Yılı Olmayan Şubat İçin 29 Günü Reddet,Tarih parserı takvim dışı günü sessizce normalize etmemelidir.,2035-02-29 girdisini çalıştır ve açık validation hatasıyla reddedildiğini doğrula.,calendar
2034-12-06,tr,Geçersiz Koordinatı Hesaptan Önce Durdur,Latitude ve longitude sınırları aşılırsa astronomi motoruna bozuk veri gitmemelidir.,Sınır dışı koordinat ver ve provider çağrısı yapılmadan validation katmanında reddedildiğini doğrula.,location
2034-12-07,tr,Ekran Okuyucuda Hata Alanını Odakla,Validation hatası görünür olsa bile semantik odak yanlış yerde kalabilir.,Form submit sonrası ilk hatalı alanın erişilebilir açıklama ile odak aldığını doğrula.,accessibility
2034-12-08,tr,Backup Manifest Hashini Restore Öncesi Doğrula,Manifest değişmişse veri dosyaları doğru görünse bile arşive güvenilemez.,Manifestte tek byte değiştir ve restore öncesi bütünlük kontrolünün paketi reddettiğini doğrula.,security
2034-12-09,tr,Gezegen Saati Provider Sürümünü Snapshotta Sakla,Aynı tarihin sonucu provider değişince açıklanabilir kalmalıdır.,Bir daily snapshot içinde kullanılan astronomy provider kimliği ve sürümünün persisted olduğunu doğrula.,planetary-hours
2034-12-10,tr,TR EN Sayısal Gösterimde Hesabı Değiştirme,Ondalık ayırıcı yalnız presentation katmanında değişmelidir.,Aynı hesap sonucunu iki locale ile göster ve underlying numeric değerin birebir aynı kaldığını doğrula.,localization
