"date","locale","title","teaser","full_text","theme_tag"
"2029-06-01","tr","Haziran'a Hafif Bir Başlangıç Yap","Yeni aya fazla hedef yüklemek ilk haftayı gereksiz yere zorlaştırabilir.","Bugün Haziran için yalnız üç ana sonuç seç. Geri kalan fikirleri ayrı bir bekleme listesine taşı ve ilk haftada hepsini aynı anda başlatma.","monthly_planning"
"2029-06-02","tr","Bir İşin Başlaması İçin Gereken En Küçük Koşulu Yaz","Başlangıç koşulu belirsiz olduğunda hazırlık işi asıl işin yerini alabilir.","Bugün ertelediğin bir görev için başlayabilmek adına gerçekten gerekli olan tek koşulu yaz. O koşul sağlanmışsa hazırlığı uzatmadan ilk somut adımı at.","execution"
"2029-06-03","tr","Bir Bilgiyi Kaynağına Kadar Geri İzle","Aktarılan bilgi birkaç el değiştirdikçe bağlamını veya doğruluğunu kaybedebilir.","Bugün önemli gördüğün bir iddiayı onu paylaşan kişide bırakma; mümkünse ilk kaynağa kadar geri izle ve neyin gerçekten söylendiğini kontrol et.","evidence"
"2029-06-04","tr","Bir Görüşmede Konu Değişimini Fark Et","Zor bir sorudan kaçmak bazen fark edilmeden başka bir başlığa geçmekle olur.","Bugün önemli bir konuşmada sorulan soruyla verilen cevabın aynı konu üzerinde kalıp kalmadığını gözle. Konu kaydıysa tartışmadan soruya geri dön.","communication"
"2029-06-05","tr","Bütçede Küçük Ama Sürekli Gideri Görünür Yap","Tek tek önemsiz görünen tekrar eden ödemeler toplamda beklenenden büyük olabilir.","Bugün son bir ayın küçük tekrar eden harcamalarından birini seç ve yıllık karşılığını hesapla. Gerçek değerini gördükten sonra sürdürüp sürdürmemeye karar ver.","finance"
"2029-06-06","tr","Bir Alışkanlığı Tetikleyicisiyle Birlikte Kaydet","Davranışı tek başına izlemek neden tekrarlandığını anlamayı zorlaştırabilir.","Bugün tekrarlanan bir alışkanlık olduğunda hemen öncesinde ne yaptığını veya ne hissettiğini kısa not et. Birkaç tekrar sonra ortak tetikleyici olup olmadığına bak.","habits"
"2029-06-07","tr","Bir Planın Başkasına Bağlı Kısmını Netleştir","Beklentinin açık olmadığı ortak işler gecikme ve hayal kırıklığı yaratabilir.","Bugün başka bir kişinin katkısına bağlı bir işte neyin, kimden ve hangi tarihe kadar beklendiğini açıkça yaz. Karşı tarafın da aynı şeyi anladığını doğrula.","collaboration"
"2029-06-08","tr","Tek Bir İş İçin Yeterince İyi Ölçütü Belirle","Mükemmeliyet hedefi bazen tamamlamayı gereksiz yere geciktirebilir.","Bugün bir görev için teslim edilebilir en düşük kaliteyi değil, amaca gerçekten yeten kalite ölçütünü yaz. Kontrolü bu ölçüte göre yap ve gereksiz cilayı ayır.","prioritization"
"2029-06-09","tr","Dijital Dağınıklığa Bir Giriş Kuralı Koy","Yeni dosya ve notlar sürekli eklendiğinde düzen yalnız temizlikle korunmayabilir.","Bugün yeni kaydettiğin dosya veya notların nereye gideceğine tek bir basit kural belirle. Düzeni sonradan toplamak yerine giriş anında karar ver.","organization"
"2029-06-10","tr","Yakınlık ile Erişilebilirliği Aynı Şey Sanma","Birine değer vermek her an ulaşılabilir olmak zorunda olduğun anlamına gelmez.","Bugün ilişkilerinde cevap verme süresi veya kişisel alan konusunda sana iyi gelen sınırı fark et. Gerekiyorsa bunu kısa ve suçlayıcı olmayan bir cümleyle ifade et.","relationships"
"2029-06-11","tr","Riskli Bir Plan İçin İptal Noktası Belirle","Ne zaman vazgeçeceği belli olmayan planlar kaybı büyütme eğiliminde olabilir.","Bugün kaynak ayırdığın bir plan için hangi koşulda duracağını önceden yaz. Sonradan yalnız emek verdin diye bu sınırı değiştirmemeye çalış.","risk_management"
"2029-06-12","tr","Bir Çalışma Saatini Gerçek Verimle Karşılaştır","Masa başında geçirilen süre ile odaklı üretim süresi aynı olmayabilir.","Bugün bir çalışma bloğunun başlama ve bitişini kaydet; sonra gerçekten odaklandığın yaklaşık süreyi ayrı yaz. Planlarını yalnız toplam süreye göre kurma.","focus"
"2029-06-13","tr","Dinlenmeyi Boşluk Değil Bakım Olarak Planla","Toparlanma sürekli son dakikaya bırakıldığında yorgunluk birikir.","Bugün kısa bir dinlenme aralığını iş bittikten sonraki ödül gibi değil, günün planlı parçası olarak takvime koy. Sonrasında enerjindeki farkı gözle.","wellbeing"
"2029-06-14","tr","Bir Yanlış Anlamayı Yazıyla Netleştir","Sözlü konuşmada küçük farklar hatırlamada büyüyebilir.","Bugün önemli bir karar veya anlaşma yaptıysan iki cümlelik yazılı özet gönder. Karşı tarafın düzeltmek istediği bir nokta varsa erkenden ortaya çıksın.","communication"
"2029-06-15","tr","Ayın İlk Yarısını Tek Bir Ölçüyle Değerlendir","Genel his bazen ilerleme veya gerilemeyi olduğundan farklı gösterebilir.","Bugün Haziran'ın ilk yarısı için anlamlı tek bir ölçü seç ve başlangıçla bugünü karşılaştır. Sonraki iki haftayı bu veriye göre ayarla.","reflection"
"2029-06-16","tr","Bir Beceride Hızdan Önce Hata Türünü İncele","Daha hızlı tekrar etmek aynı hatayı daha hızlı pekiştirebilir.","Bugün geliştirdiğin bir beceride sonucu değil, en sık yaptığın hata türünü kaydet. Bir sonraki pratikte yalnız o hatayı azaltmaya odaklan.","learning"
"2029-06-17","tr","Bir Talebe Cevap Vermeden Önce Kapasiteni Kontrol Et","İyi niyetle verilen hızlı evetler daha sonra tutulması zor sözlere dönüşebilir.","Bugün yeni bir talep geldiğinde takvimini ve mevcut yükünü görmeden cevap verme. Uygun değilse kısa bir hayır veya daha gerçekçi bir zaman öner.","boundaries"
"2029-06-18","tr","Bir Sayıyı Bağlamından Koparmadan Kullan","Tek başına oran veya yüzde, neyin ölçüldüğünü saklayabilir.","Bugün kararında kullandığın bir yüzde için payı, paydayı ve örneklem büyüklüğünü de kontrol et. Büyük görünen oranın gerçekte kaç olaya dayandığını gör.","measurement"
"2029-06-19","tr","Tekrarlanan Bir Hatanın Önüne Kontrol Noktası Koy","Hatayı her seferinde sonradan düzeltmek süreçte aynı maliyeti tekrar yaratır.","Bugün sık yaptığın bir hata için gerçekleşmeden hemen önce uygulanacak tek bir kontrol maddesi ekle. Bir sonraki denemede hatayı gerçekten azaltıp azaltmadığını izle.","reliability"
"2029-06-20","tr","Acil Durum Bilgisini Erişilebilir Tut","Kritik bilgiye ihtiyaç anında ulaşamamak, bilginin hiç olmamasına yakın bir risk yaratabilir.","Bugün acil durumda gerekebilecek bir iletişim, belge veya talimatın internet olmadan da erişilebilir olup olmadığını kontrol et. Gerekiyorsa güvenli bir offline kopya oluştur.","resilience"
"2029-06-21","tr","Bir Tartışmada Kazanmak Yerine Sorunu Tanımla","Haklı çıkma yarışı çözülmesi gereken asıl problemi görünmez yapabilir.","Bugün gerilimli bir konuda önce tek cümleyle ortak sorunu tanımlamayı dene. Kimin hatalı olduğundan önce hangi sonucun değişmesi gerektiğini konuş.","relationships"
"2029-06-22","tr","Telefonu Elinin Değil İşinin Gereğine Göre Aç","Otomatik kontrol davranışı küçük boşlukların tamamını doldurabilir.","Bugün telefonunu açmadan önce ne için açtığını zihninde tek cümleyle söyle. Amaç yoksa ekranı tekrar kapat ve dürtünün geçip geçmediğini gözle.","focus"
"2029-06-23","tr","Bir Projede Sonraki Karar Noktasını Belirle","Uzun planlar değişen koşullarda gereksiz ayrıntıya dönüşebilir.","Bugün bir projede tüm yolu planlamak yerine bir sonraki önemli karar noktasını ve o noktada ihtiyaç duyacağın veriyi belirle. Şimdilik yalnız oraya kadar plan yap.","planning"
"2029-06-24","tr","Geri Döndürülemez İşlemden Önce İkinci Kontrol Yap","Silme, gönderme veya ödeme gibi işlemlerde küçük hata geri dönüşü zorlaştırabilir.","Bugün geri alınması zor bir işlemden önce alıcı, tutar, dosya veya hedef bilgisini ikinci kez kontrol et. Hız uğruna doğrulama adımını atlama.","risk_management"
"2029-06-25","tr","Eski Bir Yedeğin Güncelliğini Sorgula","Yedek bulunması içindeki verinin hâlâ yeterli olduğu anlamına gelmez.","Bugün kritik bir yedeğin son güncellenme tarihini kontrol et. Kaybolması önemli olacak yeni verilerin o tarihten sonra eklenip eklenmediğini doğrula.","resilience"
"2029-06-26","tr","Bir Ödemenin Toplam Maliyetini Gör","Aylık küçük tutar, uzun vadede toplam maliyeti görünmez kılabilir.","Bugün taksitli veya abonelikli bir ödeme için yalnız aylık tutara değil toplam ödenecek miktara bak. Varsa ek ücret ve iptal koşullarını da aynı hesaba kat.","finance"
"2029-06-27","tr","Kötü Alışkanlığı Ortamdan Bir Adım Uzaklaştır","İrade gücüne sürekli yük bindirmek yerine ortamı değiştirmek daha sürdürülebilir olabilir.","Bugün azaltmak istediğin bir davranışın en kolay erişim yoluna küçük bir engel koy. Uygulamayı ana ekrandan kaldırmak veya nesneyi görünmez yere taşımak gibi basit bir değişiklik dene.","habits"
"2029-06-28","tr","Öğrendiğin Şeyi Birine Anlatacak Kadar Sadeleştir","Bir konuyu açıklayamamak bazen hangi kısmın hâlâ bulanık olduğunu gösterir.","Bugün yeni öğrendiğin bir şeyi üç kısa cümleyle anlatmayı dene. Takıldığın yerde tekrar kaynağa dön ve boşluğu tamamla.","learning"
"2029-06-29","tr","Ay Sonu İçin Açık İşleri Şimdiden Sınıflandır","Son gün bütün açık döngüleri aynı anda kapatmaya çalışmak gereksiz baskı yaratabilir.","Bugün Haziran'da açık kalan işleri bitirilecek, Temmuz'a taşınacak ve bırakılacak olarak ayır. Son iki günü yalnız gerçekten kapanması gerekenlere ayır.","closure"
"2029-06-30","tr","Haziran'ı Sonuç ve Dersle Kapat","Bir ayı yalnız tamamlanan işlerle değerlendirmek öğrenilenleri görünmez bırakabilir.","Bugün Haziran'dan bir somut sonuç, bir yanlış varsayım ve bir işe yarayan yöntem yaz. Temmuz planında yalnız işe yaradığı görülen yöntemi bilinçli olarak tekrar kullan.","monthly_review"
