date,locale,title,teaser,full_text,theme_tag
2035-02-01,tr,Şubat Başında Exact SHA Zincirini Kontrol Et,Ay değişimi release izlenebilirliğini sıfırlamamalıdır.,Son başarılı commit ile üretilen artifact arasında exact SHA bağını yeniden doğrula ve farklı bir build çıktısının yanlışlıkla final kanıtına girmediğini kontrol et.,release
2035-02-02,tr,Backup Importunda Alan Fazlasını Sessiz Yutma,Bilinmeyen alanlar sürüm uyumsuzluğunu gizleyebilir.,Beklenmeyen kolon içeren bir backup fixtureı içe aktar ve şema politikasına göre açık migration veya kontrollü red davranışını doğrula.,backup
2035-02-03,tr,Doğum Saatinde DST Belirsizliğini Açıklaştır,Aynı yerel saat iki farklı instantı temsil edebilir.,DST fallback saatine denk gelen bir doğum fixtureı çalıştır ve ambiguity seçimi yapılmadan hesaplamanın kesin sonuç üretmediğini doğrula.,timezone
2035-02-04,tr,PDF Başlığını Veriyle Birlikte Kaçışla,Kullanıcı metni PDF yapısını bozmamalıdır.,Özel karakter içeren danışan adıyla rapor üret ve başlık ile metadata alanlarının doğru kaçış sonrası okunabilir kaldığını doğrula.,pdf
2035-02-05,tr,PRO Kilidinde Deep Linki De Koru,Doğrudan route çağrısı entitlement kontrolünü atlamamalıdır.,Kilitli bir PRO ekranını deep link ile açmayı dene ve normal navigation ile aynı guard kararının uygulandığını doğrula.,entitlement
2035-02-06,tr,Ephemeris Provider Sürümünü Snapshotla,Aynı girdi farklı veri paketiyle değişirse iz bırakmalıdır.,Bir hesap sonucu kaydet ve kullanılan ephemeris provider sürümünün persisted snapshot metadata içinde bulunduğunu doğrula.,astronomy
2035-02-07,tr,Form Hatasında İlk Odak Noktasını Belirle,Çoklu hata kullanıcıyı rastgele alana taşımamalıdır.,Birden fazla invalid alanla submit et ve erişilebilirlik sırasındaki ilk hatanın odak ile duyurulduğunu doğrula.,accessibility
2035-02-08,tr,Numeroloji Harf Normalizasyonunu Localea Bağlama,İsim hesabı cihaz diline göre değişmemelidir.,Aynı isim girdisini TR ve EN arayüz localeında hesapla ve contracted normalization sonucu aynı kaldığını doğrula.,numerology
2035-02-09,tr,Gezegen Saati Gece Bölümünü Ertesi Güne Taşı,Gece periyotları yanlış civil date altında birleşmemelidir.,Sunset sonrası başlayan gece saatlerini üret ve midnight geçişinde tarih kimliğinin doğru bölüme aktarıldığını doğrula.,planetary-hours
2035-02-10,tr,Silme Onayında Kayıt Kimliğini Yeniden Oku,Stale dialog başka kaydı silememelidir.,Silme dialogunu açtıktan sonra listeyi değiştir ve onay anında hedef persistent IDnin hâlâ aynı kayıt olduğunu doğrula.,data
2035-02-11,tr,TR EN Sayı Formatını Veriden Ayır,Görsel biçim canonical değeri değiştirmemelidir.,Aynı decimal hesap sonucunu TR ve EN ekranda göster ve persisted numeric değerin locale formatından bağımsız kaldığını doğrula.,localization
2035-02-12,tr,Offline Restoreda Ağ Bağımlılığı Arama,Yedek geri yükleme internete gizlice ihtiyaç duymamalıdır.,Uçak modunda geçerli local backup restore et ve zorunlu olmayan hiçbir network çağrısı nedeniyle işlem kesilmediğini doğrula.,offline
2035-02-13,tr,Aspect Listesinde Deterministik Sıra Kullan,Eşit önemdeki açılar her renderda yer değiştirmemelidir.,Aynı natal fixtureı iki kez hesapla ve aspect satırlarının contracted secondary sort ile birebir aynı sırada kaldığını doğrula.,astrology
2035-02-14,tr,Hassas Alanı Clipboarda Otomatik Kopyalama,Kolaylık özelliği gizlilik sınırını aşmamalıdır.,Doğum tarihi veya koordinat alanını aç ve açık kullanıcı aksiyonu olmadan clipboard yazımı gerçekleşmediğini doğrula.,privacy
2035-02-15,tr,Rewarded Süresi Bittiğinde Routeu Kapat,Geçici hak yaşam döngüsü boyunca taşmamalıdır.,Rewarded erişim süresini geçir ve açık ekrandan sonraki korumalı aksiyonda entitlementın yeniden değerlendirildiğini doğrula.,entitlement
2035-02-16,tr,CSV UTF8 BOM Politikasını Tekleştir,Farklı export yolları farklı encoding üretmemelidir.,Aynı tabloyu iki export girişinden çıkar ve byte-level encoding politikasının sözleşmeye uygun aynı sonucu verdiğini doğrula.,backup
2035-02-17,tr,UTC TT Dönüşümünde Veri Kaynağını Kaydet,Zaman ölçeği dönüşümü provenance olmadan denetlenemez.,Astronomi hesaplamasında kullanılan delta-T veya EOP kaynağının sürüm ve tarih metadata bilgisini kanıta ekle.,astronomy
2035-02-18,tr,Arka Plan Sonrası Form Draftını Koru,Lifecycle geçişi kullanıcı girdisini sessizce kaybetmemelidir.,Yarım doldurulmuş formu backgrounda alıp geri dön ve process korunmuşsa draft stateinin değişmediğini doğrula.,lifecycle
2035-02-19,tr,PDF Preview ile Kaydedilen Dosyayı Eşleştir,Önizleme başka içerik gösterip export başka içerik üretmemelidir.,Aynı rapor planından preview ve final PDF üret ve bölüm kimlikleri ile veri değerlerinin parity kontrolünü yap.,pdf
2035-02-20,tr,Location Cachete Timezone Sürümünü Dahil Et,Eski tzdb sonucu yeni konum seçimine taşınmamalıdır.,Timezone veri sürümünü değiştirip aynı şehir aramasını tekrarla ve cache invalidation politikasının devreye girdiğini doğrula.,location
2035-02-21,tr,Requirement Matrixte Kaynaksız DONE Reddet,Durum satırı tek başına kanıt sayılmamalıdır.,Evidence referansı olmayan bir DONE override fixtureı üret ve matrix validatorının bunu fail ettiğini doğrula.,evidence
2035-02-22,tr,BaZi Saat Pillarını Sınır Dakikasında Test Et,İki saatlik segment sınırı rounding ile kaymamalıdır.,Segment değişiminden bir dakika önce ve sonra fixture çalıştır ve hour pillar geçişinin contracted civil-time kuralına uyduğunu doğrula.,bazi
2035-02-23,tr,Büyük Fontta Modal Butonlarını Erişilebilir Tut,Metin ölçeği onay aksiyonunu ekran dışına itmemelidir.,Maksimum text scale ile kritik bir onay modalı aç ve tüm aksiyonların scroll veya layout içinde ulaşılabilir kaldığını doğrula.,accessibility
2035-02-24,tr,Hesaplama Cacheinde Girdi Hashini Tam Kur,Eksik alan cache çarpışmasına yol açmamalıdır.,Yalnız timezone veya koordinatı farklı iki hesap çalıştır ve cache keylerinin ayrı sonuç ürettiğini doğrula.,calculation
2035-02-25,tr,Arama İndeksini Restore Sonrası Yeniden Kur,Restore edilen kayıtlar eski indeksle görünmez kalmamalıdır.,Backup restore tamamla ve search index rebuild sonrası yeni kayıtların aramada bulunabildiğini doğrula.,backup
2035-02-26,tr,Log Timestampini Tek Zaman Ölçeğinde Tut,Farklı modüller olay sırasını yanlış gösterebilir.,Aynı işlem zincirindeki log kayıtlarını karşılaştır ve hepsinin contracted UTC timestamp politikasını kullandığını doğrula.,security
2035-02-27,tr,Ay Sonu Locale Çiftini Exact Tarihle Karşılaştır,İki dilde kayıt sayısı eşit olsa bile gün anahtarları kayabilir.,Şubat 2035 TR ve EN shardlarındaki date key setlerini beklenen 28 günlük diziyle ayrı ayrı karşılaştır.,content
2035-02-28,tr,Şubat Ledgerını Committen Sonra İlerlet,İlerleme kaydı fiziksel içerikten öne geçmemelidir.,Committed Şubat shardlarını yeniden oku locale başına 28 canonical kaydı doğrula ve sonraki exact başlangıcı 2035-03-01 olarak türet.,reflection
