"date","locale","title","teaser","full_text","theme_tag"
"2030-03-01","tr","Yeni Aya Bir Varsayımı Test Ederek Başla","Varsayımlar ölçülmediğinde planın görünmeyen temeli olabilir.","Bugün Mart için önemli bir planındaki tek varsayımı yaz. Bu hafta onu doğrulayacak küçük bir gözlem veya deney belirle.","experimentation"
"2030-03-02","tr","Bir İşi Enerjinin Yüksek Olduğu Saate Taşı","Zor işleri yalnız boş zamana bırakmak verimi düşürebilir.","Bugün dikkat isteyen bir görevi gün içinde daha uyanık olduğun zaman aralığına taşı. Sonuçta süre ve hata miktarını gözle.","energy_management"
"2030-03-03","tr","Bir Listeyi Üçe İndir","Uzun öncelik listeleri gerçekte öncelik belirtmeyebilir.","Bugün yapılacaklar listesinden yalnız üç sonuç seç. Diğer maddeleri silmek zorunda değilsin; fakat bu üçü bitmeden yeni öncelik ekleme.","prioritization"
"2030-03-04","tr","Bir Masrafın Nedenini Kategoriden Ayır","Aynı harcama kategorisi farklı ihtiyaçlardan doğabilir.","Bugün bir harcamanı yalnız market, ulaşım veya eğlence diye etiketleme. Hangi ihtiyacı karşılamak için yaptığını da yaz.","finance"
"2030-03-05","tr","Bir Soruyu Cevaplamadan Önce Tekrar Et","Soruyu doğru anlamak yanlış problemi çözmeyi önleyebilir.","Bugün karmaşık bir soru aldığında kendi cümlenle kısaca tekrar et. Karşı tarafın onayından sonra cevap vermeye başla.","communication"
"2030-03-06","tr","Bir Süreci En Yavaş Adımdan İncele","Toplam hız çoğu zaman en yavaş bağlantıyla sınırlanır.","Bugün tekrarlanan bir iş akışında en çok bekleme yaratan adımı bul. Önce o adımın neden yavaş olduğunu incele.","systems"
"2030-03-07","tr","Bir Hedefe Bitiş Tarihi Değil Kontrol Tarihi Koy","Ara kontrol noktaları geç kalan düzeltmeleri azaltabilir.","Bugün uzun bir hedef için yalnız son tarihi değil, gidişatı gözden geçireceğin ilk kontrol tarihini de takvime ekle.","planning"
"2030-03-08","tr","Bir İltifatı Ayrıntıyla Ver","Somut takdir hangi davranışın değerli olduğunu daha iyi gösterir.","Bugün birine teşekkür ederken genel bir övgü yerine yaptığı belirli davranışı ve sende yarattığı etkiyi söyle.","relationships"
"2030-03-09","tr","Bir Dijital Dosyayı Bulunabilir Hale Getir","Bilgi kaybı bazen silinmekten değil bulunamamaktan kaynaklanır.","Bugün önemli bir dosyanın adını tarih, konu veya sürüm bilgisini içerecek şekilde düzenle. Bir ay sonra ararken hangi kelimeyi kullanacağını düşün.","organization"
"2030-03-10","tr","Bir Karar İçin En Kötü Makul Senaryoyu Yaz","Riski adlandırmak belirsiz korkuyu yönetilebilir hale getirebilir.","Bugün vereceğin bir kararın gerçekçi kötü sonucunu yaz. Sonra bu sonucun olasılığını ve geri dönüş yolunu ayrı değerlendir.","risk"
