"date","locale","title","teaser","full_text","theme_tag"
"2028-02-01","tr","Ayı Tek Bir Darboğazla Aç","Her şeyi aynı anda iyileştirmek yerine en çok gecikme yaratan noktayı seç.","Şubat başında işlerini yavaşlatan tek bir darboğazı belirle. Sorunu geniş tanımlamak yerine bekleme, onay, veri veya kapasite kaynaklı olup olmadığını netleştir ve ilk küçük müdahaleyi seç.","process_improvement"
"2028-02-02","tr","Bir Kararın Kanıtını Kaydet","Doğru kararın neden doğru olduğunu sonradan hatırlamak her zaman kolay değildir.","Bugün verdiğin önemli bir kararın dayandığı iki veya üç veriyi kısa biçimde kaydet. Koşullar değiştiğinde kararın kendisini değil önce dayanaklarını yeniden kontrol edebilirsin.","decision_making"
"2028-02-03","tr","Bir Dosya Adlandırma Kuralını Sabitle","İyi arşiv, dosyayı açmadan ne olduğunu anlamayı kolaylaştırır.","Sık ürettiğin bir dosya türü için tarih, konu ve sürüm bilgisini içeren kısa bir adlandırma kuralı belirle. Yeni dosyalarda aynı kalıbı kullanmaya başla.","organization"
"2028-02-04","tr","Bir Beklentiyi Yazılı Hale Getir","Sözlü olarak anlaşıldığı düşünülen ayrıntılar farklı yorumlanabilir.","Bugün teslim tarihi, kapsam veya sorumlulukla ilgili önemli bir beklentiyi kısa ve açık biçimde yazılı hale getir. Gereksiz ayrıntı eklemeden karşı tarafın neyi onayladığını görünür kıl.","communication"
"2028-02-05","tr","Bir Rutin İçin İstisna Kuralı Belirle","İstisnalar tanımsızsa sistem her yoğun günde bozulabilir.","Tekrarlayan bir rutinde normal düzenin uygulanamayacağı koşulu tanımla. O gün için kullanılacak daha küçük ama kabul edilebilir alternatif adımı önceden belirle.","habit_building"
"2028-02-06","tr","Bir Harcamayı Toplam Maliyetle Gör","Etiket fiyatı her zaman gerçek maliyetin tamamı değildir.","Bugün planladığın bir alışverişte teslimat, bakım, abonelik veya zaman maliyetini de hesaba kat. Kararı yalnız ilk ödeme üzerinden vermemeye çalış.","financial_awareness"
"2028-02-07","tr","Haftanın Açık Kararlarını Kapat","Açık kalan küçük kararlar görünmez zihinsel yük oluşturabilir.","Bu haftadan kalan kararları listele ve üç gruba ayır: bugün verilebilir, bilgi bekliyor, artık gereksiz. Gereksiz olanları kapat; bilgi bekleyenlere net bir sonraki kontrol noktası koy.","weekly_review"
"2028-02-08","tr","Bir Görevin Girdilerini Önceden Hazırla","İş başladığında eksik malzeme aramak akışı bölebilir.","Yaklaşan önemli bir görev için gerekli dosya, veri, erişim ve onayları başlamadan önce kontrol et. Eksik bir girdi varsa görev saatini değil önce o girdinin çözümünü planla.","planning"
"2028-02-09","tr","Bir Sayının Kaynağını Etiketle","Rakamın kendisi kadar nereden geldiği de önemlidir.","Bugün rapor veya karar içinde kullandığın önemli bir sayının kaynağını, tarihini ve gerekiyorsa hesap yöntemini not et. Sonraki karşılaştırmada aynı tanımı kullandığından emin ol.","information_quality"
"2028-02-10","tr","Bir İşte Kontrol Noktasını Öne Çek","Hata en sonda görülürse düzeltme maliyeti büyüyebilir.","Devam eden bir işte nihai kontrolden önce küçük bir ara kontrol ekle. Özellikle geri dönüşü pahalı olan adımı tamamlamadan önce doğrulama yap.","quality_control"
"2028-02-11","tr","Bir Yetkiyi En Az Gereken Seviyeye İndir","Fazla erişim kolaylık sağlarken gereksiz risk de oluşturabilir.","Bugün ortak kullanılan bir hesap veya klasörde yetkileri gözden geçir. İş için gerekmeyen düzenleme ya da yönetici erişimini kaldırmak mümkün mü kontrol et.","security"
"2028-02-12","tr","Bir Son Tarihe Tampon Ekle","Plan yalnız en iyi senaryoya dayanırsa küçük gecikmeler büyüyebilir.","Yaklaşan bir teslim için dış bağımlılık ve kontrol süresini hesaba katan gerçekçi bir tampon belirle. Tamponu gizli boşluk değil planın görünür parçası yap.","risk_management"
"2028-02-13","tr","Bir Notu Eyleme Dönüştür","Not almak tek başına ilerleme sağlamaz.","Bugün son günlerde aldığın notlardan birini seç ve gerekiyorsa eylem, karar veya arşiv olarak sınıflandır. Eylemse ilk somut adımı ve sorumluyu yaz.","record_keeping"
"2028-02-14","tr","Bir İlişkide Varsayımı Değil Soruyu Kullan","Zihin boşlukları kendi yorumuyla doldurabilir.","Bugün önemli bir iletişimde niyet tahmin etmek yerine netleştirilmesi gereken tek soruyu doğrudan sor. Cevap gelmeden kendi varsayımını gerçek kabul etme.","communication"
"2028-02-15","tr","Ay Ortasında Bir Şeyi Bilinçli Bırak","Her açık işi taşımak kapasiteyi korumaz.","Şubat'ın ikinci yarısına geçerken düşük değerli bir görevi ertelemek yerine tamamen bırakmanın daha doğru olup olmadığını değerlendir. Bırakıyorsan nedenini kısa kaydet.","midmonth_review"
"2028-02-16","tr","Bir Tekrar İşini Şablona Çevir","Aynı düşünme yükünü her seferinde yeniden taşımak zorunda değilsin.","Sık tekrarladığın bir e-posta, kontrol veya rapor için küçük bir şablon oluştur. Şablonu zorunlu kalıp değil başlangıç noktası olarak tut.","efficiency"
"2028-02-17","tr","Bir Hedefin Ters Göstergesini İzle","Başarı metriği bazen istenmeyen yan etkiyi saklayabilir.","Takip ettiğin bir hedef için kötüye gidişi erken gösterecek ikinci bir ölçüt seç. Hız artarken kalite düşüyor mu gibi karşı dengeyi görünür kıl.","measurement"
"2028-02-18","tr","Bir Sürecin Sahibini ve Yedeğini Yaz","Sorumluluk tek kişide görünmez biçimde kalmamalı.","Kritik bir süreç için ana sorumluyu ve gerektiğinde devralabilecek kişiyi veya dokümanı belirle. Erişim ve temel adımların aktarılabilir olduğundan emin ol.","continuity"
