date,title,teaser,message,theme
2031-03-01,"Martın İlk Alanını Aç","Yeni ayın başlangıcı her şeyi aynı anda değiştirmeyi gerektirmez.","Bugün Mart için yalnız bir alan seç ve orada küçük bir başlangıç yap. Dar bir odak ay boyunca neyi gerçekten sürdürmek istediğini görmeyi kolaylaştırabilir.","başlangıç"
2031-03-02,"Görünmeyen İşi Yaz","Küçük sorumluluklar görünmez kaldığında yükleri büyüyebilir.","Bugün gün içinde zihninde tuttuğun ama hiçbir yerde yazmayan üç küçük işi not et. Görünür bir liste hafızaya ayrılan enerjiyi azaltabilir.","organizasyon"
2031-03-03,"Kararı Bir Cümlede Topla","Uzun düşünceler bazen asıl seçimi gizler.","Bekleyen bir karar için neyi seçtiğini ya da henüz neden seçmediğini tek cümlede yaz. Cümlenin netliği eksik bilgiyi fark etmene yardım edebilir.","karar"
2031-03-04,"Beklentiyi Baştan Söyle","Sonradan çıkan kurallar ilişkileri gereksiz yere zorlayabilir.","Ortak bir işte senden ne beklendiğini ve senin ne beklediğini baştan konuş. Açık sınırlar sonradan doğacak sürprizleri azaltabilir.","iletişim"
2031-03-05,"Tek Bir Ekranı Kapat","Dikkat dağınıklığı bazen yalnızca ortamdan gelir.","Çalışırken ihtiyacın olmayan tek bir sekmeyi uygulamayı ya da bildirimi kapat. Küçük bir dijital sadeleşme başladığın işte biraz daha uzun kalmanı sağlayabilir.","odak"
2031-03-06,"Yardım İstemeyi Somutlaştır","Genel yardım çağrıları karşı tarafın ne yapacağını belirsiz bırakabilir.","Bir konuda desteğe ihtiyacın varsa tam olarak hangi adımda ne istediğini söyle. Belirli bir istek yardım etmeyi de kabul etmeyi de kolaylaştırabilir.","işbirliği"
2031-03-07,"Haftanın Artığını Temizle","Tamamlanmayan küçük şeyler yeni haftaya sessizce taşınabilir.","Bugün beş dakikadan kısa sürecek tek bir yarım işi bitir ya da bilinçli biçimde iptal et. Açık döngülerden birini kapatmak zihninde yer açabilir.","tamamlama"
2031-03-08,"Sınırını Önceden Belirle","Sınır son anda kurulunca savunma gibi hissedilebilir.","Bugün yaklaşan bir plan için ne kadar zaman para ya da enerji ayırabileceğini önceden belirle. Kararı baştan vermek anlık baskıyı azaltabilir.","sınırlar"
2031-03-09,"Bir Şeyi Olduğu Yerde Bırak","Her sorun bugün çözülmek zorunda değildir.","Kontrolün dışında kalan bir meseleyi bugün için bilinçli olarak beklemeye al. Bekletmek unutmak değil; enerjini etkileyebildiğin yere yöneltmek olabilir.","denge"
2031-03-10,"Sorunun Türünü Ayır","Her sıkıntı daha fazla çaba ile çözülmez.","Karşındaki meselenin bilgi zaman kaynak ya da iletişim sorunu olup olmadığını belirlemeye çalış. Sorunun türü netleşince çözüm biçimi de değişebilir.","problemçözme"
