"date","locale","title","teaser","full_text","theme_tag"
"2027-07-01","tr","Temmuza Öncelik Sınırı Koy","Yeni ayda her şeyi aynı anda büyütmek ilerlemeyi dağıtabilir.","Temmuz için en fazla üç ana öncelik seç. Yeni bir iş eklemek istediğinde önce bu üçünden hangisinin yerini alacağını belirle.","monthly_focus"
"2027-07-02","tr","Bir Tahmini Gerçek Veriye Çevir","Hatırladığın süre ile gerçekten geçen süre aynı olmayabilir.","Bugün sık yaptığın bir işin ne kadar sürdüğünü kronometreyle ölç. Sonraki planını tahmin yerine bu gerçek süreye göre ayarla.","time_awareness"
"2027-07-03","tr","Bir Kararın Geri Dönüş Maliyetini Düşün","Her karar aynı ölçüde kalıcı değildir.","Bugün vereceğin önemli bir kararın geri alınabilir olup olmadığını yaz. Geri dönüşü kolaysa gereğinden fazla düşünmek yerine küçük bir deneme yap.","decision_making"
"2027-07-04","tr","Bir Sistemde Tek Nokta Arızasını Bul","Her şey tek kişiye veya tek dosyaya bağlıysa küçük bir aksama büyüyebilir.","Bugün kullandığın bir süreçte yalnızca tek yerde bulunan kritik bilgi veya yetkiyi belirle. Güvenli bir yedek yol oluştur.","resilience"
"2027-07-05","tr","Bir Masrafın Tekrarlama Sıklığını Yaz","Küçük ama sık harcamalar toplamda görünenden büyük olabilir.","Bugün düzenli yaptığın küçük bir harcamayı aylık ve yıllık toplamıyla yaz. Değerini bu toplam üzerinden yeniden değerlendir.","financial_awareness"
"2027-07-06","tr","Bir Konuşmada Sonucu Özetle","İyi geçen bir görüşme bile sonunda ne kararlaştırıldığını belirsiz bırakabilir.","Bugünkü önemli bir görüşmenin sonunda kararı, sorumluyu ve sonraki adımı tek paragrafta özetle.","communication"
"2027-07-07","tr","Bir Alışkanlığı Küçük Başlangıçla Koru","Yoğun günlerde büyük hedefler tamamen bırakılabilir.","Bugün sürdürmek istediğin bir alışkanlığın en küçük kabul edilebilir sürümünü belirle. Zor günlerde yalnız bu sürümü tamamlamak yeterli olsun.","habit_design"
"2027-07-08","tr","Bir Dosya Adını Geleceğe Göre Düzenle","Bugün anlaşılır görünen isimler aylar sonra belirsizleşebilir.","Bugün sık kullandığın bir dosyayı tarih, konu ve sürüm bilgisiyle yeniden adlandır. Başka birinin de tek bakışta anlayabileceği bir düzen kullan.","record_keeping"
"2027-07-09","tr","Bir İddiayı Kaynağına Kadar İzle","Tekrarlanan bilgi, doğrulanmış bilgiyle aynı şey değildir.","Bugün önemli bulduğun bir iddianın ilk veya güvenilir kaynağını bul. Yalnız başka sitelerin birbirini tekrar etmesine güvenme.","information_quality"
"2027-07-10","tr","Bir Görevi Başlatma Sürtünmesini Azalt","Bazen zor olan iş değil, başlamadan önce gereken hazırlıktır.","Bugün ertelediğin bir iş için gerekli dosyayı, aracı veya notu önceden hazırla. Bir sonraki başlangıcı tek adıma indir.","productivity"
"2027-07-11","tr","Bir Beklentiyi Açıkça Söyle","Söylenmeyen beklentiler karşı tarafın tahminine bırakılır.","Bugün bir iş veya ilişki içinde önemli bir beklentini kısa ve doğrudan ifade et. Karşı tarafın bunu zaten bildiğini varsayma.","relationships"
"2027-07-12","tr","Bir Planın En Kötü Gerçekçi Senaryosunu Yaz","Riskleri görmek kötümserlik değil hazırlıktır.","Bugün önemli bir plan için gerçekleşmesi makul en kötü sonucu yaz. O durumda seni koruyacak tek bir önlem belirle.","risk_management"
"2027-07-13","tr","Bir İşe Bitirme Saati Koy","Açık uçlu çalışma daha çok süre harcayıp aynı sonucu üretebilir.","Bugün tek bir görev için başlamadan önce bırakacağın saati belirle. Süre dolduğunda sonucu değerlendir ve yalnız gerekliyse devam et.","time_management"
"2027-07-14","tr","Bir Notu Karara Dönüştür","Not biriktirmek tek başına ilerleme sağlamaz.","Bugün eski notlarından birini seç. İçinden yapılacak tek bir eylem, alınacak bir karar veya silinecek bir bilgi çıkar.","actionability"
