date,locale,title,teaser,full_text,theme_tag
"2027-03-01","tr","Aya Bir Ölçütle Başla","Yeni hedefler kadar neyi ölçtüğün de ilerlemeyi görünür kılar.","Mart için tek bir ölçüt seç: tamamlanan çalışma bloğu, harcama sınırı, uyku saati ya da düzenli tekrar gibi. Ay sonunda neye bakacağını şimdiden bil.","monthly_baseline"
"2027-03-02","tr","Önce Varsayımı Yaz","Bir problemi çözerken görünmeyen varsayımlar yönü yanlış belirleyebilir.","Bugün önemli bir konuda neyi doğru kabul ettiğini tek cümlede yaz. Ardından bunu destekleyen gerçek veri olup olmadığını kontrol et.","critical_thinking"
"2027-03-03","tr","Günün İlk On Dakikasını Koru","Sabahın ilk dakikaları günün geri kalanına fark edilmeden yön verebilir.","Uyanır uyanmaz ekrana geçmek yerine ilk on dakikayı hazırlanma, su içme veya kısa bir sessizlik için kullan. Günün tonundaki farkı gözlemle.","attention"
"2027-03-04","tr","Bir Randevuyu Hazırlıksız Bırakma","Kısa bir hazırlık, görüşmenin kendisinden daha fazla zaman kazandırabilir.","Bugünkü bir görüşme için gitmeden önce üç madde yaz: ne öğrenmek istiyorsun, ne karar vermen gerekiyor, hangi belge ya da bilgi yanında olmalı.","preparation"
"2027-03-05","tr","Bir Bildirimi Kapat","Her uyarı gerçekten anında tepki vermeni gerektirmez.","Bugün sık ama önemsiz bildirim gönderen bir uygulamayı seç ve gereksiz uyarıları kapat. Dikkat alanını varsayılan ayarlara bırakma.","digital_focus"
"2027-03-06","tr","Yapılacakları Enerjiye Göre Sırala","Aynı süreye sahip işler aynı zihinsel gücü istemez.","Bugünkü görevlerini yalnız önem sırasına değil, ihtiyaç duydukları dikkat seviyesine göre de sırala. Zor işi en uygun enerji aralığına koy.","energy_management"
"2027-03-07","tr","Bir Eşyayı Yerine Döndür","Küçük düzen davranışları sonraki işi kolaylaştırır.","Bugün kullandığın bir eşya veya dosya için kalıcı bir yer belirle ve işin bitince oraya geri koy. Düzeni büyük temizlik yerine tekrar eden bir davranışa bağla.","environment"
"2027-03-08","tr","Bir İyiliği Somutlaştır","Destek, niyet kadar uygulanabilir olduğunda anlam kazanır.","Bugün birine yardımcı olmak istiyorsan genel bir teklif yerine küçük ve net bir şey öner: bir işi paylaşmak, bilgi göndermek ya da belirli bir saatte yanında olmak gibi.","support"
"2027-03-09","tr","İki Seçeneği Aynı Ölçütle Karşılaştır","Kararlar farklı ölçülerle değerlendirildiğinde kafa karışıklığı artar.","Bugün iki seçenek arasında kalırsan ikisini de aynı üç ölçütle karşılaştır. Maliyet, zaman ve uzun vadeli fayda gibi ortak bir çerçeve kullan.","decision_making"
"2027-03-10","tr","Bir Dosyanın Adını Düzenle","İyi isimlendirme gelecekteki aramayı kısaltır.","Bugün önemli bir dijital dosyayı tarih, konu ve sürüm bilgisiyle yeniden adlandır. Yarın aradığında ne olduğunu açmadan anlayabil.","digital_order"
"2027-03-11","tr","Dinlenmeyi Sonuca Bağlama","Mola vermek yalnız her şeyi bitirdikten sonra hak edilen bir şey değildir.","Bugün yoğun bir çalışma bloğunun ortasına planlı kısa bir ara koy. Dinlenmeyi başarısızlık değil, sürdürülebilirliğin parçası olarak kullan.","recovery"
"2027-03-12","tr","Bir Masrafı Yıllık Gör","Aylık küçük görünen ücretler yıl toplamında farklı bir anlam taşıyabilir.","Bugün kullandığın bir aboneliğin yıllık toplamını hesapla. Değerini bu rakam üzerinden tekrar değerlendir ve kullanmıyorsan iptal etmeyi düşün.","financial_awareness"
"2027-03-13","tr","Cevap Vermeden Bir Soru Sor","Hızlı cevap vermek bazen yanlış problemi çözmene neden olur.","Bugün belirsiz bir talep aldığında hemen çözüm üretmek yerine bir açıklayıcı soru sor. Önce karşı tarafın gerçekten neye ihtiyaç duyduğunu netleştir.","communication"
"2027-03-14","tr","Bir Yolu Ezberden Seçme","Alışkanlıklar pratik olabilir ama her zaman en iyi seçenek değildir.","Bugün sık yaptığın bir işte kullandığın yöntemi kısa süre sorgula. Daha az adım, daha düşük maliyet ya da daha güvenli bir alternatif var mı bak.","systems"
"2027-03-15","tr","Ay Ortasında Yönünü Kontrol Et","Ayın yarısında küçük bir düzeltme yapmak ay sonunda büyük bir telafiden kolaydır.","Mart başında seçtiğin ölçüte bak. Gidişat beklediğin gibi değilse hedefi değil önce yöntemi değiştir.","midmonth_review"
"2027-03-16","tr","Bir Beklentiyi Açık Söyle","Söylenmemiş beklentiler ilişkilerde gereksiz gerilim yaratabilir.","Bugün bir iş veya ilişki konusunda senden ne beklendiğini ya da senin ne beklediğini açıkça konuş. Varsayımı kısa bir cümleyle görünür hale getir.","relationships"
"2027-03-17","tr","Bir Veriyi Yedekle","Önemli dosyaların tek kopyada durması gereksiz risk yaratır.","Bugün kaybetmek istemeyeceğin bir dosya veya belge için ikinci, güvenilir bir kopya oluştur. Yedeğin gerçekten açılabildiğini de kontrol et.","data_safety"
