date,locale,title,teaser,full_text,theme_tag
2035-04-01,tr,Nisan Başında Cache Anahtarını Sürümle,Eski hesap sonucu yeni algoritmayla karışmamalıdır.,Calculation cache anahtarına algoritma sürümünü dahil et ve sürüm değiştiğinde eski girdinin yeni sonuç gibi dönmediğini doğrula.,calculation
2035-04-02,tr,Backup Paketinde Locale Bağımsız Kimlik Kullan,Dil değişimi restore eşleşmesini bozmamalıdır.,TR ortamında oluşturulan paketi EN arayüzünde aç ve tablo ile enum kimliklerinin display metinlerinden bağımsız çözüldüğünü doğrula.,backup
2035-04-03,tr,PDF Tarihlerini Kullanıcı Localeine Göre Biçimlendir,Canonical tarih depolama ile görünen tarih birbirine karışmamalıdır.,Aynı raporu TR ve EN locale ile üret ve kaynak tarih kimliği sabit kalırken yalnız sunum biçiminin değiştiğini doğrula.,pdf
2035-04-04,tr,Timezone Değişiminde Doğum Anını Yeniden Yorumlama,Kayıtlı UTC anı cihaz timezone değişince kaymamalıdır.,Aynı profili iki cihaz timezoneunda aç ve hesap çekirdeğine giden instant değerinin byte düzeyinde sabit kaldığını doğrula.,timezone
2035-04-05,tr,Free Kilit Ekranından Geri Dönüşü Güvenli Tut,Paywall kapanınca kullanıcı bozuk route stackine düşmemelidir.,Kilitli özelliğe girip satın almadan geri çık ve önceki geçerli ekran ile state değerlerinin korunduğunu doğrula.,entitlement
2035-04-06,tr,Chart Derecelerinde Negatif Sıfırı Normalize Et,-0.0 kullanıcıya veya exporta sızmamalıdır.,Sınır fixtureında negatif sıfır üreten hesap yolunu çalıştır ve UI PDF CSV çıktılarının canonical 0 değerini kullandığını doğrula.,astrology
2035-04-07,tr,Accessibility Label ile Görsel Başlığı Eşleştir,Ekran okuyucu farklı anlam taşıyan gizli metin söylememelidir.,Ana kartlardaki visible title ve semantic label çiftlerini tarayıp anlam uyuşmazlığı olan bileşenleri testte reddet.,accessibility
2035-04-08,tr,Restore Önizlemede Silinecek Kayıt Sayısını Göster,Replace işlemi etkisini gizlememelidir.,Mevcut veri ile farklı bir backup yükle ve replace önizlemesinde eklenecek değişecek silinecek adetlerin gerçek diff ile eşleştiğini doğrula.,backup
2035-04-09,tr,Planetary Hour Gece Dilimini Ertesi Güne Bağla,Gece segmentleri yanlış civil date anahtarına yazılmamalıdır.,Gün batımından sonraki on iki saatlik zinciri üret ve midnight geçişinde planetary ruler sırasının kesilmediğini doğrula.,planetary-hours
2035-04-10,tr,Search Sonucunda Aynı Şehri Tekilleştir,Aynı dataset kaydı farklı aliaslarla çoğalmamalıdır.,Yerel ad ve İngilizce adla eşleşen aynı location ID için tek sonuç gösterildiğini ve alias bilgisinin kaybolmadığını doğrula.,location
2035-04-11,tr,Journal Exportunda Gizli Alanları Hariç Tut,İç uygulama metadata alanları kullanıcı CSVsine çıkmamalıdır.,Günlük kaydını dışa aktar ve schemaVersion internalFlags gibi yalnız runtimea ait alanların export sözleşmesinde bulunmadığını doğrula.,privacy
2035-04-12,tr,Purchase Pending Durumunu PRO Gibi Açma,Ödeme kesinleşmeden hak verilmemelidir.,Pending purchase fixtureını işle ve entitlement resolverın doğrulanmış satın alma sinyali gelene kadar Free erişimi koruduğunu doğrula.,entitlement
2035-04-13,tr,Aspect Grid Simetrisini Kaynak Veriden Doğrula,Görsel hücre yansıması yanlış hesap değerini saklamamalıdır.,Gezegen çiftlerini iki yönde sorgula ve gridin diagonal dışındaki hücrelerde aynı aspect kimliği ile orb büyüklüğünü taşıdığını doğrula.,astrology
2035-04-14,tr,UI Loading Durumunda Çift Submiti Engelle,Yavaş işlem ikinci mutation başlatmamalıdır.,Kaydet butonunu gecikmeli repository fixtureıyla iki kez tetikle ve yalnız tek transaction ile tek kayıt oluştuğunu doğrula.,ui
2035-04-15,tr,Backup Şifreleme Olmadan Gizlilik İddiası Yazma,Ürün metni gerçek teknik korumayı aşmamalıdır.,Backup yardım ve ayar metinlerini mevcut paket güvenlik modeline karşı doğrula ve uygulanmayan şifreleme vaadi bulunmadığını test et.,privacy
2035-04-16,tr,Numeroloji Master Number Kuralını Tek Yerde Tut,11 ve 22 indirgeme farkı modüller arasında ayrışmamalıdır.,Life path ve ilgili dönem hesaplarını ortak reducer üzerinden fixturelarla çalıştır ve contracted master-number politikasını doğrula.,numerology
2035-04-17,tr,EOP Kaynak Tarihini Evidencea Yaz,Astronomi doğruluğu hangi veri sürümüyle üretildiği bilinmelidir.,Provider metadata içindeki source epoch ve checksum değerlerini calculation manifest ile release evidence arasında birebir eşleştir.,astronomy
2035-04-18,tr,PDF Bölüm Sırasını Kullanıcı Seçimine Bağla,Seçilen içerikler sabit template sırasına zorlanmamalıdır.,Üç bölümü özel sırayla seçip rapor üret ve parser üzerinden heading sırasının seçim modeliyle aynı kaldığını doğrula.,pdf
2035-04-19,tr,BaZi Saat Pillarında Yerel Güneş Kuralını Belgele,Aynı saat girdisi farklı sözleşmelerle farklı sonuç vermemelidir.,Saat pillar provider ayarını calculation manifestine ekle ve fixture sonucunun seçili zaman standardıyla tekrar üretilebildiğini doğrula.,bazi
2035-04-20,tr,Undo Olmayan Silmede Açık Onay İste,Geri alınamayan işlem tek dokunuşla gerçekleşmemelidir.,Kalıcı danışan silme akışını tetikle ve destructive confirmation tamamlanmadan repository delete çağrısının yapılmadığını doğrula.,ui
2035-04-21,tr,Locale Değişiminde Açık Form Verisini Koru,Dil seçimi taslak girdileri sıfırlamamalıdır.,Doldurulmuş doğum formunda dili değiştir ve isim tarih saat konum alanlarının aynı domain değerleriyle kaldığını doğrula.,localization
2035-04-22,tr,CSV Importta Bilinmeyen Sütunu Sessizce Yutma,Şema drift kullanıcıya görünür ve kontrollü olmalıdır.,Desteklenmeyen zorunlu kolon içeren dosyayı içe aktar ve validatorın satır mutationından önce açıklayıcı schema hatası verdiğini doğrula.,backup
2035-04-23,tr,Transit Timeline Sıralamasını Instant Üzerinden Yap,Görünen yerel saat sıralaması DST günlerinde yanıltabilir.,DST fold içeren transit fixtureını sırala ve timelineın canonical instant düzenini korurken doğru local etiketi gösterdiğini doğrula.,astrology
