"date","locale","title","teaser","full_text","theme_tag"
"2027-10-01","tr","Ekim İçin Tek Bir Koruma Kuralı Seç","Yeni ay yalnız hedef eklemek için değil, sınır koymak için de kullanılabilir.","Ekim boyunca enerjini, bütçeni veya zamanını koruyacak tek bir kural seç. Kuralı soyut bırakma; hangi durumda devreye gireceğini ve neyi engelleyeceğini açıkça yaz.","monthly_focus"
"2027-10-02","tr","Bir İşin Bekleme Süresini Ölç","Çalışma süresinden çok bekleme süresi gecikmeye neden olabilir.","Bugün bir süreci seç ve gerçekten çalışılan zaman ile karar, onay veya yanıt beklenen zamanı ayır. En büyük gecikme nerede oluşuyorsa iyileştirme fırsatını orada ara.","process_improvement"
"2027-10-03","tr","Bir Taahhüdün Gerçek Maliyetini Hesapla","Kabul edilen her iş takvimde görünenden daha fazla yük taşıyabilir.","Yeni bir sorumluluğa evet demeden önce hazırlık, takip, iletişim ve zihinsel geçiş süresini de hesaba kat. Yalnız görünen işi değil toplam yükü değerlendir.","decision_quality"
"2027-10-04","tr","Bir Günlük Veriyi Bağlamıyla Kaydet","Tek sayı, hangi koşulda oluştuğu bilinmeden yanıltıcı olabilir.","Bugün takip ettiğin bir ölçümün yanına onu etkileyen önemli koşulu da yaz. Sonradan karşılaştırırken yalnız sonucu değil şartları da görebilirsin.","record_keeping"
"2027-10-05","tr","Bir Sorunun Sahibini Netleştir","Sorumluluk dağıldığında sorun herkesin bildiği ama kimsenin çözmediği hale gelebilir.","Bugün açık kalan bir konuda son kararı veya sonraki adımı kimin üstleneceğini netleştir. İsmi ve beklenen çıktıyı görünür hale getir.","accountability"
"2027-10-06","tr","Bir Varsayımı Gerçek Veriyle Değiştir","Uzun süredir doğru kabul edilen fikirler güncelliğini kaybedebilir.","Bugün işini etkileyen bir varsayımı seç ve mümkünse güncel veriyle kontrol et. Yanlışsa planı savunmak yerine varsayımı değiştir.","critical_thinking"
"2027-10-07","tr","Bir İşe Bitiş Kriteri Koy","Ne zaman yeterli olduğu bilinmeyen işler gereksiz yere uzayabilir.","Bugün bir görev için tamamlanmış sayılacağı üç somut koşul belirle. Bu koşullar karşılandığında yeni ayrıntı eklemek yerine işi kapatmayı dene.","productivity"
"2027-10-08","tr","Bir Konuşmada Varsayım Değil Gözlem Kullan","Niyet okumak iletişimi gereksiz yere sertleştirebilir.","Bugün zor bir konuda konuşurken karşı tarafın niyetini tahmin etmek yerine gördüğün davranışı, etkisini ve ihtiyacını ayrı ayrı ifade et.","communication"
"2027-10-09","tr","Bir Tekrarı Şablona Dönüştür","Aynı işi her seferinde sıfırdan yapmak hata ve zaman kaybı yaratabilir.","Son haftalarda tekrar yaptığın bir işi seç. Sabit kalan adımları kısa bir şablon, kontrol listesi veya hazır metne dönüştür.","process_improvement"
"2027-10-10","tr","Bir Harcamanın Alternatif Maliyetini Gör","Bir şeye ayrılan para aynı anda başka bir seçeneği ortadan kaldırır.","Bugün planladığın bir harcamada yalnız fiyatı değil, aynı bütçeyle vazgeçeceğin diğer seçeneği de düşün. Kararı iki seçenek arasındaki fark üzerinden değerlendir.","financial_awareness"
