date,title,teaser,message,theme
2033-01-01,Yeni Yıla Tek Bir Ölçülebilir Hedefle Başla,Çok sayıda niyet ilk haftalarda odağı dağıtabilir.,Bu ay için sonucu açıkça ölçülebilen tek bir ana hedef seç ve başlangıç değerini kaydet.,planning
2033-01-02,Bir Varsayımı Gerçek Veriyle Sına,Alışkanlıkla doğru kabul edilen bilgiler zamanla geçerliliğini yitirebilir.,Bugün önemli bir kararını etkileyen tek bir varsayımı güncel bir kayıt veya ölçümle doğrula.,accuracy
2033-01-03,Haftalık Sabit Giderlerini Görünür Yap,Küçük düzenli ödemeler birlikte büyük bir yük oluşturabilir.,Bu hafta otomatik veya düzenli ödenecek kalemleri tek yerde listele ve toplamını hesapla.,finance
2033-01-04,Bir İşin Bitti Tanımını Yaz,Tamamlanma ölçütü belirsiz olan işler gereksiz yere uzayabilir.,Bugün başladığın önemli bir görev için bitmiş sayılacağı üç net koşulu yaz.,quality
2033-01-05,En Sık Kullandığın Kısayolu Belgele,Kişisel pratikler yalnız hafızada kaldığında kolayca kaybolabilir.,Sık yaptığın bir işlemde zaman kazandıran adımları kısa bir not halinde kaydet.,productivity
2033-01-06,Kritik Bir Hesabın Kurtarma Bilgisini Kontrol Et,Eski telefon veya e-posta bilgileri hesap kurtarmayı zorlaştırabilir.,Önemli bir hesabın kurtarma iletişim bilgilerinin güncel olduğunu doğrula.,security
2033-01-07,Bir Saatlik Gerçek Dinlenme Alanı Aç,Boş zaman sürekli küçük görevlerle dolarsa toparlanma gerçekleşmeyebilir.,Bugün en az bir saati iş ve zorunlu ekran görevlerinden tamamen ayır.,balance
2033-01-08,Bir Mesajın Beklenen Sonucunu Netleştir,Belirsiz talepler karşı tarafta farklı yorumlara yol açabilir.,Göndereceğin önemli bir mesajda neye ihtiyaç duyduğunu tek bir açık cümleyle belirt.,communication
2033-01-09,Tek Nokta Arızasını Bul,Bir sürecin tek kişiye veya tek araca bağlı olması görünmeyen risk yaratabilir.,Bugün kullandığın önemli bir süreçte tek nokta arızası oluşturabilecek bağımlılığı işaretle.,risk
2033-01-10,Bir Kararın Geri Dönüş Koşulunu Yaz,Kararlar ne zaman yeniden değerlendirileceği belli değilse gereğinden uzun yaşayabilir.,Bugün verdiğin bir karar için hangi yeni bilginin fikrini değiştireceğini not et.,decision
