"date","locale","title","teaser","full_text","theme_tag"
"2030-04-01","tr","Bir Hedefi İlk Gözleme Çevir","Hedefler ölçülebilir ilk işarete çevrildiğinde ilerleme daha erken görünür olur.","Bugün Nisan için seçtiğin bir hedefin ilk gözlenebilir işaretini tanımla. Son sonucu beklemek yerine bu hafta görebileceğin küçük kanıtı yaz.","planning"
"2030-04-02","tr","Bir Toplantıya Tek Karar Sorusu Götür","Toplantılar amaç belirsizse bilgi alışverişine dönüşüp karar üretmeyebilir.","Bugün katılacağın bir görüşme için alınması gereken tek kararı önceden yaz. Konuşma dağıldığında bu soruya geri dön.","meetings"
"2030-04-03","tr","Bir Alışkanlığın Tetikleyicisini Değiştir","Davranış bazen iradeden çok onu başlatan çevresel işarete bağlıdır.","Bugün sürdürmek istediğin bir alışkanlık için görünür bir tetikleyici yerleştir. Bırakmak istediğin bir alışkanlığın tetikleyicisini ise erişimden uzaklaştır.","habits"
"2030-04-04","tr","Bir Harcamayı Kullanım Başına Değerlendir","Fiyat tek başına bir şeyin gerçek maliyetini açıklamayabilir.","Bugün sık kullandığın bir eşyanın yaklaşık kullanım başı maliyetini hesapla. Benzer bir sonraki alışverişte yalnız etiket fiyatına değil kullanım sıklığına da bak.","finance"
"2030-04-05","tr","Bir Konuşmada Varsayımını Soruya Çevir","Zihin boşlukları hızla doldurur; soru sormak yanlış yorumu azaltabilir.","Bugün birinin niyeti hakkında tahmin yürüttüğünü fark edersen bunu doğrudan ama sakin bir soruya çevir. Cevabı kendi tahmininden ayrı tut.","communication"
"2030-04-06","tr","Bir Sistemde Gereksiz Onayı Bul","Fazladan onay adımları güvenlik sağlamadan akışı yavaşlatabilir.","Bugün tekrar eden bir süreçte yalnız alışkanlıktan yapılan bir onay adımı var mı incele. Risk yaratmıyorsa kaldırılabilir veya birleştirilebilir mi değerlendir.","systems"
"2030-04-07","tr","Bir Haftayı Kapasiteyle Planla","Takvime görev sığması, enerjinin de yeteceği anlamına gelmez.","Bugün gelecek haftadaki önemli işleri yalnız saate göre değil dikkat ve enerji ihtiyacına göre dağıt. Yoğun günlerin yanına bilinçli tampon bırak.","energy_management"
"2030-04-08","tr","Bir Teşekkürü Zamanında Ver","Geciken takdir davranışla etkisi arasındaki bağı zayıflatabilir.","Bugün değer verdiğin bir katkıyı fark ettiğinde uygun ilk fırsatta söyle. Teşekkürü genel değil, hangi davranış için olduğunu belirterek ver.","relationships"
"2030-04-09","tr","Bir Belgeye Sonraki Okuyucu İçin Not Bırak","Kendi bağlamını bilen kişi için açık olan şey başkası için belirsiz olabilir.","Bugün paylaşılan bir dosya veya notun başına amacı, güncellik tarihi ve sonraki adımı açıklayan kısa bir bağlam ekle.","documentation"
"2030-04-10","tr","Bir Riski Önlem ve Kurtarma Olarak Ayır","Her risk tamamen engellenemez; toparlanma planı da önemlidir.","Bugün önemli bir risk için iki sütun aç: olasılığı azaltan önlem ve gerçekleşirse zararı sınırlayan kurtarma adımı. İkisini birbirine karıştırma.","risk"
"2030-04-11","tr","Bir Konuyu Hatırlamadan Geri Çağır","Tekrar okumak tanıdıklık yaratabilir; hatırlama ise bilgiyi sınar.","Bugün öğrendiğin bir şeyi kaynağa bakmadan birkaç cümleyle yaz. Sonra kaynağı açıp eksik veya yanlış yerlerini düzelt.","learning"
"2030-04-12","tr","Bir Rutinin Minimum Sürümünü Tanımla","Yoğun günlerde tamamen bırakmak yerine küçük bir sürümü korumak sürekliliği destekleyebilir.","Bugün önemli bir rutinin çok yoğun bir günde yapılabilecek minimum sürümünü belirle. Bu sürümü normal hedefin yerine değil, kopuşu önleyen yedek olarak kullan.","habits"
"2030-04-13","tr","Bir Kararın Geri Dönüş Maliyetini Yaz","Geri alınabilir kararlarla zor geri alınan kararlar aynı hızda verilmemelidir.","Bugün vereceğin bir kararın geri döndürülmesinin ne kadar zaman, para veya ilişki maliyeti doğuracağını yaz. İnceleme süresini buna göre ayarla.","decision_making"
