date,locale,title,teaser,full_text,theme_tag
2035-07-01,tr,Temmuz Tarih Aralığını Exact Tut,Aylık shard komşu aya taşan kayıt kabul etmemelidir.,Temmuz shardını derle ve yalnız 1 Temmuz ile 31 Temmuz 2035 arasındaki 31 exact tarihin bulunduğunu doğrula.,content
2035-07-02,tr,UTC TT Dönüşümünde Delta T Provenance Sakla,Zaman ölçeği dönüşümü kaynaksız sabit değere dayanmamalıdır.,Bilinen bir tarih fixtureında UTC TT dönüşümünü çalıştır ve kullanılan Delta T kaynağının sonuç metadata içinde taşındığını doğrula.,astronomy
2035-07-03,tr,Retrograde State Sınırında İşaret Değişimini Test Et,Hız sıfıra yaklaşırken yön etiketi kararsızlaşmamalıdır.,Station çevresindeki ardışık ephemeris örneklerini hesapla ve retrograde direct geçişinin tek bir belirlenmiş eşikte oluştuğunu doğrula.,astrology
2035-07-04,tr,Unknown Time Profilinde Ascendantı Gizle,Doğum saati yokken yükselen kesin sonuç gibi sunulmamalıdır.,Saat bilinmiyor profili aç ve ascendant kartının hesaplanmış değer yerine desteklenen belirsizlik stateini gösterdiğini doğrula.,ui
2035-07-05,tr,Backup Manifest Sürümünü Restore Öncesi Doğrula,Bilinmeyen gelecek formatı eski uygulama tarafından sessizce açılmamalıdır.,Desteklenmeyen manifest version içeren paket oluştur ve restore mutation başlamadan açık uyumsuzluk hatası aldığını doğrula.,backup
2035-07-06,tr,Backup Hash Listesinde Eksik Dosyayı Yakala,Manifestte adı geçen veri dosyası paket içinde yoksa restore devam etmemelidir.,Bir manifest entrysinin fiziksel dosyasını çıkar ve integrity validatorın eksik artifact nedeniyle paketi reddettiğini doğrula.,backup
2035-07-07,tr,PDF Section IDlerini Başlıklardan Ayır,Yerelleştirilmiş başlık değişimi bölüm kimliğini bozmamalıdır.,Aynı raporu TR ve EN üret ve section identity ile navigation hedeflerinin stable ID üzerinden aynı kaldığını doğrula.,pdf
2035-07-08,tr,Locale Değişiminde Tarih Anahtarını Koruyun,Ekran dili değişince daily message tarihi yeniden yorumlanmamalıdır.,Aynı civil date için TR ve EN görünüm arasında geçiş yap ve seçili exact date keyinin değişmediğini doğrula.,localization
2035-07-09,tr,Rewarded Unlock Süresini Monotonic Clock ile Ölç,Sistem saati geri alınarak geçici erişim uzatılamamalıdır.,Geçici unlock başlat sonra wall clocku geri al ve entitlement süresinin rollback resistant clock üzerinden sona erdiğini doğrula.,entitlement
2035-07-10,tr,PRO Cache Bozulduğunda Fail Closed Davran,Okunamayan entitlement cache ücretsiz kullanıcıyı PRO yapmamalıdır.,Bozuk cache payloadı ile uygulamayı başlat ve doğrulanmış ownership olmadan korumalı özelliğin açılmadığını doğrula.,security
2035-07-11,tr,Profil Silmede Bağlı Kayıt Politikasını Uygula,Silinen profil orphan danışman kayıtları bırakmamalıdır.,Bağlı chart ve notları olan profili sil ve sözleşmedeki cascade ya da block politikasının transaction içinde uygulandığını doğrula.,data
2035-07-12,tr,Semantics Sırasını Görsel Sırayla Eşleştir,Ekran okuyucu odak akışı kartlar arasında anlamsız sıçramamalıdır.,Bugün ekranında traversal orderı çıkar ve görsel okuma sırasıyla aynı mantıksal akışı izlediğini doğrula.,accessibility
2035-07-13,tr,Minimum Dokunma Alanını Tüm İkonlarda Koru,Küçük ikonlar erişilebilir hit target kaybetmemelidir.,Ana navigasyon ve toolbar ikonlarını ölç ve her etkileşim alanının platform minimum hedef boyutunu karşıladığını doğrula.,accessibility
2035-07-14,tr,Aynı Şehir Adında Ülke Bilgisini Göster,Disambiguation yalnız ada bakarak yanlış konum seçtirmemelidir.,Aynı adlı şehir fixturelarını listele ve kullanıcıya ülke ile bölge bilgisinin ayırt edici biçimde sunulduğunu doğrula.,location
2035-07-15,tr,DST Gap İçindeki Yerel Saati Reddet,Var olmayan civil time sessizce sonraki saate normalize edilmemelidir.,İleri saat geçişindeki kayıp dakikayı doğum zamanı olarak ver ve açık nonexistent time validation statei aldığını doğrula.,timezone
2035-07-16,tr,Ephemeris Aralık Dışında Fallback Uydurma,Desteklenmeyen tarih yaklaşık gezegen konumu üretmemelidir.,Bundled ephemeris kapsamı dışındaki tarihi sorgula ve providerın açık range error ile fail closed yaptığını doğrula.,astronomy
2035-07-17,tr,Aspect Orb Sınırını Dahil Etme Kuralını Kilitle,Eşik üzerindeki ve tam eşikteki açılar buildler arasında değişmemelidir.,Orb limitinin hemen altı tam eşik ve hemen üstü için fixture çalıştır ve inclusive policy sonucunu golden ile karşılaştır.,astrology
2035-07-18,tr,Numeroloji İsim Normalizasyonunda Unicodeu Koru,Türkçe harfler ASCIIye körlemesine düşürülmemelidir.,İ ve ı içeren ad fixturelarını Pythagorean ve Chaldean girişlerinde çalıştır ve tanımlı transliteration policy dışında karakter kaybı olmadığını doğrula.,numerology
2035-07-19,tr,BaZi Gün Sütununda Gece Yarısı Politikasını Sabitle,Gün değişim sınırı farklı ekranlarda farklı uygulanmamalıdır.,23 00 ile 00 30 çevresindeki local civil time fixturelarını hesapla ve tek canonical day pillar policy kullanıldığını doğrula.,bazi
2035-07-20,tr,Asset Manifest Hashini Dosya İçeriğiyle Eşleştir,Aynı isimli değiştirilmiş görsel doğrulanmış sayılmamalıdır.,Manifestteki bir asseti değiştir ve checksum validatorın release paketini reddettiğini doğrula.,assets
2035-07-21,tr,Offline Aramada Bundled Şehir İndeksini Kullan,Ağ yokken temel lokasyon seçimi kullanılamaz hale gelmemelidir.,Airplane mode altında şehir araması yap ve bundled indeks sonuçlarının stable location IDlerle döndüğünü doğrula.,offline
2035-07-22,tr,Migration Hatasında Schema Versionı İlerletme,Yarım migration başarılı sürüm gibi kaydedilmemelidir.,Migration ortasında hata enjekte et ve hem data transactionının hem schema version değerinin eski durumda kaldığını doğrula.,data
2035-07-23,tr,Search Index Rebuildini Deterministic Tut,Aynı kaynak veri farklı sıralı sonuç üretmemelidir.,Aynı dataset üzerinde index rebuildi iki kez çalıştır ve normalized token ile stable ID sırasının birebir eşit olduğunu doğrula.,performance
