"date","locale","title","teaser","full_text","theme_tag"
"2028-07-01","tr","Temmuzda Alan Aç","Yeni bir ay bazen daha fazlasını ekleyerek değil, fazlalığı azaltarak başlar.","Bugün temmuz için bir niyet seç ve ona yer açmak adına takviminden, masasından ya da zihninden tek bir gereksiz yükü çıkar.","simplification"
"2028-07-02","tr","Bir Cevabı Hemen Vermek Zorunda Değilsin","Düşünmek için zaman istemek kararsızlık değildir.","Bugün senden hızlı cevap beklenen bir konuda kendine düşünme payı bırak. Netlik, aceleden daha değerlidir.","discernment"
"2028-07-03","tr","Bedeninin Küçük Sinyalini Dinle","Yorgunluk çoğu zaman büyük bir çöküşten önce küçük işaretlerle konuşur.","Bugün omuz, nefes, gözler veya uyku halindeki küçük bir gerilimi fark et ve onu bastırmak yerine kısa bir dinlenme ya da düzenleme ile karşıla.","body_awareness"
"2028-07-04","tr","Bir İlişkide Tahmin Yerine Sor","Zihin boşlukları kendi hikâyesiyle doldurabilir.","Bugün birinin niyetini varsaymak yerine kısa ve açık bir soru sor. Cevabı, kafanda kurduğun senaryodan ayrı değerlendirmeye çalış.","relationships"
"2028-07-05","tr","Kendine Verdiğin Bir Sözü Küçült","Büyük sözler bazen uygulanabilir olmadığı için yarım kalır.","Bugün kendine verdiğin bir sözü daha küçük ve gerçekçi bir adıma çevir. Süreklilik, bir defalık yoğunluktan daha sağlamdır.","self_trust"
"2028-07-06","tr","Sessiz Bir On Dakika Bırak","Sürekli uyaran altında ne düşündüğünü duymak zorlaşabilir.","Bugün telefonsuz ve konuşmasız on dakika geçir. Aklına gelenleri çözmeye çalışma; yalnız hangi düşüncelerin tekrar ettiğini fark et.","stillness"
"2028-07-07","tr","Bir Şeyi Olduğu Gibi Adlandır","Belirsiz isimler belirsiz duyguları büyütebilir.","Bugün seni zorlayan bir durumu tek cümlede, abartmadan ve küçültmeden adlandır. Sorunun adı netleşince hangi kısmının senin kontrolünde olduğunu ayır.","clarity"
"2028-07-08","tr","Küçük Bir Teşekkürü Geciktirme","Değer gördüğünü bilmek insanlar için görünenden daha önemlidir.","Bugün gerçekten işine dokunan bir davranış için kısa ve somut bir teşekkür gönder. Genel övgü yerine neyin iyi geldiğini söyle.","gratitude"
"2028-07-09","tr","Bir Alışkanlığın Tetikleyicisini Bul","Davranışın kendisinden önce çoğu zaman tekrar eden bir an vardır.","Bugün değiştirmek istediğin bir alışkanlığın hemen öncesinde ne olduğunu gözlemle: saat, duygu, ortam veya kişi. Müdahaleyi davranıştan önceki noktaya taşı.","habit_awareness"
"2028-07-10","tr","Bir Gününü Tamamen Doldurma","Boşluk plansızlık değil, esneklik payıdır.","Bugün programında küçük bir boş alan bırak. Beklenmedik bir ihtiyaç çıktığında her şeyi birbirine çarptırmadan hareket edebilmek de iyi planlamanın parçasıdır.","capacity"
"2028-07-11","tr","Bir Kararı Değerinle Karşılaştır","Uygun görünen her seçenek sana uygun olmayabilir.","Bugün önemli bir seçeneği yalnız fayda ve maliyetle değil, korumak istediğin bir değerle de karşılaştır. Çelişki varsa bunu kararın parçası say.","values"
"2028-07-12","tr","Kırgınlığı Mesaj Yazmadan Önce Ayır","Duygu gerçek olabilir; ilk cümle her zaman en doğru ifade olmayabilir.","Bugün öfkeliyken göndermek istediğin bir mesajı önce taslakta bırak. Duygunu koruyup suçlamayı azaltan ikinci bir versiyon yaz.","emotional_regulation"
"2028-07-13","tr","Bir Başarıyı Küçümsemeden Kaydet","Zihin tamamlanan şeyi hızla sıradanlaştırabilir.","Bugün son haftalarda iyi yaptığın tek bir şeyi yaz. Şans, yardım ve kendi emeğinin payını ayrı ayrı görmeye çalış.","self_recognition"
"2028-07-14","tr","Bir Şeye Hayır Demenin Bedelini Kabul Et","Sınır koymak bazen kısa süreli rahatsızlık yaratır.","Bugün kapasiteni aşan bir talebe hayır demen gerekiyorsa, karşı tarafın kısa süreli memnuniyetsizliğini hemen düzeltmeye çalışma. Sınırın nedenini sakin ve kısa tut.","boundaries"
"2028-07-15","tr","Ay Ortasında Niyetini Yeniden Ölç","Başlangıçta seçilen hedef ayın ortasında hâlâ anlamlı olmayabilir.","Temmuzun başındaki niyetini bugün yeniden oku. Hâlâ önemliyse bir sonraki adımı seç; değilse sırf başlamış olduğun için taşımaya devam etme.","midmonth_review"
"2028-07-16","tr","Bir Konuyu Tek Bir Kaynağa Bırakma","Özellikle önemli meselelerde farklı bakışlar kör noktaları azaltır.","Bugün merak ettiğin bir konuda birbirinden bağımsız iki güvenilir kaynak oku ve ortaklaştıkları nokta ile ayrıştıkları noktayı ayır.","learning"
"2028-07-17","tr","Kendine Konuşma Tonunu Yakala","İç konuşmanın sertliği fark edilmediğinde normalmiş gibi gelebilir.","Bugün hata yaptığında zihninden geçen ilk cümleyi fark et. Aynı cümleyi sevdiğin birine söylemeyeceksen daha dürüst ama daha insaflı bir ifade kur.","self_compassion"
"2028-07-18","tr","Bir Şeyi Tamir Etmeden Önce Dinle","Hemen çözüm sunmak bazen karşındaki kişinin ihtiyacını kaçırır.","Bugün biri sorun anlattığında önce neye ihtiyacı olduğunu sor: fikir, yardım, yalnızca dinlenmek ya da zaman. Çözümü cevaptan sonra seç.","empathy"
"2028-07-19","tr","Günün En Sessiz İşini Önce Yap","Görünür olmayan küçük işler zihinde uzun süre yer kaplayabilir.","Bugün kimsenin alkışlamayacağı ama hayatını kolaylaştıracak küçük bir işi erkenden tamamla: belge düzenlemek, randevu almak ya da dosya temizlemek gibi.","maintenance"
"2028-07-20","tr","Bir Harcamayı Duygudan Ayır","Bazen satın alma ihtiyacı üründen çok o anki duyguyla ilgilidir.","Bugün plansız bir şey almak istediğinde on dakika bekle ve hangi ihtiyacı gidermeye çalıştığını yaz. İstek sürüyorsa sonra yeniden değerlendir.","financial_awareness"
"2028-07-21","tr","Bir Korkuyu Olasılık ve Etki Olarak Böl","Her korku aynı olasılığa ve aynı sonuca sahip değildir.","Bugün seni geren bir senaryoyu iki ayrı soruyla incele: gerçekleşme ihtimali ne kadar, gerçekleşirse etkisi ne kadar? Önlemi bu ikisine göre seç.","risk_management"
"2028-07-22","tr","Bir İyiliği Karşılık Beklemeden Küçült","Büyük jestler kadar küçük kolaylıklar da bağ kurar.","Bugün birinin işini birkaç dakika kolaylaştıracak küçük bir yardım yap. Bunu borç oluşturacak bir hesaba çevirmeden bırak.","generosity"
"2028-07-23","tr","Unuttuğun Bir Keyfi Geri Çağır","Dinlenme yalnız uyumak ya da hiçbir şey yapmamak değildir.","Bugün eskiden hoşuna giden ama uzun süredir yer vermediğin küçük bir etkinliği on beş dakika geri getir: müzik, çizim, yürüyüş, kitap ya da başka bir şey.","joy"
