date,locale,title,teaser,full_text,theme_tag
"2026-08-01","tr","Ağustosa Fazlalığı Azaltarak Başla","Yeni bir aya daha fazla hedef eklemek yerine bazı yükleri çıkarmak da başlangıç olabilir.","Bugün ağustosta taşımak istemediğin bir sorumluluk, alışkanlık veya gereksiz işi belirle. Önce alan aç, sonra yeni hedef eklemeyi düşün.","decluttering"
"2026-08-02","tr","Bir Kararı Küçük Bir Teste Dönüştür","Kesinlik aramak yerine geri alınabilir bir deneme daha fazla bilgi sağlayabilir.","Kararsız kaldığın bir konuda bugün düşük riskli bir test seç. Sonucu nihai karar değil, bir sonraki adım için veri olarak değerlendir.","experimentation"
"2026-08-03","tr","Günün İlk Saatini Koru","Günün ilk dikkat bloğu rastgele taleplerle dolduğunda öncelik kolayca kaybolabilir.","Bugün ilk odaklı çalışma süreni tek bir önemli işe ayır. Mesaj ve bildirimleri bu bloktan sonra kontrol etmeyi dene.","focus"
"2026-08-04","tr","Bir İşin Sahibini Netleştir","Sorumluluğu belli olmayan işler kolayca herkesin işiymiş gibi kalabilir.","Bugün ortak yürüyen bir görevde kimin karar vereceğini ve kimin uygulayacağını açıkça belirle. Belirsiz sahipliği azalt.","ownership"
"2026-08-05","tr","Bir Beklentinin Kaynağını Sorgula","Kendine koyduğun bazı kurallar gerçekten senin seçimin olmayabilir.","Bugün seni gereksiz baskı altında tutan bir beklentiyi düşün. Bu beklenti gerçekten gerekli mi, yoksa yalnızca alışkanlıkla mı devam ediyor diye sor.","self_awareness"
"2026-08-06","tr","Tekrar Eden Bir Hatanın Önünü Kes","Aynı hata tekrar ediyorsa yalnız dikkat etmek yeterli olmayabilir.","Bugün tekrar eden küçük bir hata için görünür bir kontrol noktası ekle. Liste, uyarı, sıra değişikliği veya otomatik kontrol kullanabilirsin.","quality"
"2026-08-07","tr","Haftayı Tamamlananlarla Gör","Yalnız açık işlere bakmak ilerlemeyi olduğundan küçük gösterebilir.","Bu hafta gerçekten tamamladığın işleri kısa bir listede yaz. Ardından gelecek haftaya taşınan işlerin neden kaldığını ayrı değerlendir.","weekly_review"
"2026-08-08","tr","Bir Konuşmaya Amaçla Gir","Ne istediğin belli değilse konuşma kolayca ayrıntılarda dağılabilir.","Bugün önemli bir görüşmeden önce tek cümlelik amacı yaz. Konuşma sonunda hangi kararın veya bilginin netleşmesini istediğini bil.","communication"
"2026-08-09","tr","Bir Şeyi Erken Hazırla","Son dakika baskısı çoğu zaman hazırlığın gecikmesinden büyür.","Yarın veya bu hafta ihtiyaç duyacağın bir şeyi bugün hazırla. Dosya, belge, çanta, liste veya ilk taslak olabilir.","preparation"
"2026-08-10","tr","Zamanını Tahmine Değil Kayda Dayandır","Bazı işler zihnimizde gerçekte olduğundan çok kısa veya çok uzun görünebilir.","Bugün tekrar eden bir işin gerçek süresini ölç. Sonraki planını hatırladığın süreye değil, kaydettiğin veriye göre yap.","measurement"
"2026-08-11","tr","Bir Talebi Sınırlarıyla Birlikte Söyle","Net sınırlar hem seni hem karşı tarafı belirsizlikten koruyabilir.","Bugün bir istek veya görev verirken neyin kapsamda olmadığını da açıkça belirt. Fazladan varsayım üretimini azalt.","boundaries"
"2026-08-12","tr","Bir Dosyanın Tek Kaynağını Belirle","Aynı belgenin birçok kopyası hangisinin güncel olduğunu belirsizleştirebilir.","Bugün sık kullanılan bir belge veya liste için tek ana kaynak belirle. Eski kopyaları silmek yerine arşivle ve hangisinin güncel olduğunu görünür yap.","documentation"
"2026-08-13","tr","Küçük Bir Gecikmenin Nedenini Bul","Sürekli birkaç dakika kaybetmek toplamda büyük bir yük oluşturabilir.","Bugün seni tekrar tekrar yavaşlatan küçük bir noktayı gözlemle. Sorunun araçta mı, sırada mı, bilgide mi yoksa kararda mı olduğunu belirle.","friction"
