"date","locale","title","teaser","full_text","theme_tag"
"2028-08-01","tr","Ağustosa Daha Az Hızla Gir","Yeni aya hızlanarak başlamak zorunda değilsin.","Bugün ağustos için en önemli tek yönü belirle ve ilk günü mümkün olduğunca az gereksiz aceleyle geçir. Hız yerine ritim kurmaya çalış.","monthly_planning"
"2028-08-02","tr","Bir Duyguyu Hemen Açıklamaya Çalışma","Her duygu ortaya çıktığı anda çözülmek zorunda değildir.","Bugün belirgin bir duygu geldiğinde ona isim ver ama nedenini hemen kesinleştirme. Birkaç saat sonra aynı duygunun hâlâ nasıl göründüğüne tekrar bak.","emotional_awareness"
"2028-08-03","tr","Bir İnsanla Eski Rolünden Değil Bugünden Konuş","İlişkiler değişse de zihin eski rolleri koruyabilir.","Bugün uzun süredir tanıdığın biriyle konuşurken onu geçmişteki haliyle değil, bugün söylediği ve yaptığı şeylerle değerlendirmeye çalış.","relationships"
"2028-08-04","tr","Bir Planın Dinlenme Payını Hesaba Kat","Sürekli kapasitenin tamamını kullanmak sürdürülebilir değildir.","Bugün haftanın planına yalnız görevleri değil toparlanma zamanını da ekle. Dinlenmeyi kalan zamana bırakmak yerine önceden yer ayır.","rest"
"2028-08-05","tr","Bir Seçeneği Sırf Tanıdık Diye Seçme","Tanıdık olan her zaman doğru olan değildir.","Bugün vereceğin bir kararda alıştığın seçeneğin yanında en az bir gerçek alternatifi de değerlendir. Rahatlık ile uygunluğu birbirinden ayır.","decision_making"
"2028-08-06","tr","Bir Şikâyeti İsteğe Çevir","Ne istemediğini söylemek, neye ihtiyaç duyduğunu her zaman anlatmaz.","Bugün tekrarladığın bir şikâyeti fark et ve onu uygulanabilir bir isteğe dönüştür. Karşındaki kişinin ne yapabileceğini açıkça söyle.","communication"
"2028-08-07","tr","Kendini Kıyasladığın Ölçeği Kontrol Et","Başkalarının görünen sonucu ile kendi görünmeyen sürecini karşılaştırmak yanıltıcı olabilir.","Bugün kendini biriyle kıyaslarken hangi veriyi gerçekten bildiğini sor. Eksik bilgiyi kesin gerçek gibi kullanma.","self_awareness"
"2028-08-08","tr","Bir Eşyaya Değil Kullanımına Karar Ver","Sahip olmak ile ihtiyaç duymak aynı şey değildir.","Bugün almayı düşündüğün veya tuttuğun bir eşya için son kullanımını ve gelecek kullanımını düşün. İşlevi yoksa yalnız alışkanlık nedeniyle yer kaplamasına izin verme.","intentional_living"
"2028-08-09","tr","Bir Sohbette Savunmayı Bir Dakika Ertele","Savunmaya geçmek bazen duyduğunu anlamadan cevap vermene yol açar.","Bugün eleştiri aldığında ilk açıklamanı hemen söylemek yerine önce karşı tarafın neyi kastettiğini kendi cümlenle özetle.","listening"
"2028-08-10","tr","Bir Günlük Enerjini Tek İşe Göre Ölçme","Bir işin kötü gitmesi bütün günün değersiz olduğu anlamına gelmez.","Bugün zorlanan bir alanın yanında iyi giden iki küçük alanı da fark et. Günü tek bir sonucun gölgesinde değerlendirme.","perspective"
"2028-08-11","tr","Bir Bilgiyi Paylaşmadan Önce Kaynağına Dön","Tekrarlanan bilgi zamanla kaynağından kopabilir.","Bugün önemli bir bilgiyi başkasına aktaracaksan mümkünse ilk veya güvenilir kaynağa geri dön ve tarihini kontrol et.","information_quality"
"2028-08-12","tr","Bir İşi Daha İyi Değil Yeterince İyi Bitir","Mükemmellik bazen teslimi geciktiren görünmez bir erteleme biçimine dönüşebilir.","Bugün düşük riskli bir iş için kabul kriterini önceden belirle ve kriter sağlandığında gereksiz düzeltme turuna girmeden işi kapat.","completion"
"2028-08-13","tr","Birinin Yerine Karar Vermemeye Dikkat Et","Yardım etmek ile başkasının seçimini üstlenmek farklı şeylerdir.","Bugün birine destek olurken seçenekleri anlat ama sonucu onun adına seçme. Sorumluluğun ait olduğu yerde kalmasına izin ver.","respect"
"2028-08-14","tr","Kendi Alanını Küçük Bir Şeyle Düzenle","Çevredeki küçük düzen zihinsel geçişi kolaylaştırabilir.","Bugün yalnız tek bir çekmeceyi, masanın bir köşesini veya dijital klasörü düzenle. Bütün evi ya da sistemi aynı anda düzeltmeye çalışma.","environment"
"2028-08-15","tr","Ay Ortasında Fazlalığı Sor","Bazen ilerlemek için yeni araç değil, daha az yük gerekir.","Ağustosun ilk yarısında eklediğin iş, alışkanlık veya beklentilere bak. Artık değer üretmeyen birini azalt ya da bırak.","midmonth_review"
"2028-08-16","tr","Bir Tartışmada Haklılık ve Sonucu Ayır","Haklı olmak, konuşmanın iyi sonuçlandığı anlamına gelmez.","Bugün bir anlaşmazlıkta yalnız kendi argümanının doğruluğunu değil, görüşmenin sonunda hangi sonuca ulaşmak istediğini de düşün.","conflict_resolution"
"2028-08-17","tr","Bir İhtiyacı Ertelemeden Söyle","Söylenmeyen ihtiyaçların kendiliğinden anlaşılmasını beklemek hayal kırıklığı yaratabilir.","Bugün önemli bir ihtiyacını kısa, somut ve suçlamasız biçimde ifade et. Karşındakinin zihnini okumasını bekleme.","communication"
"2028-08-18","tr","Bir Rutini Gerçek Hayata Uydur","İdeal rutin, uygulanamadığında yalnız suçluluk üretebilir.","Bugün günlük düzenindeki bir kuralı gerçek enerji, iş veya aile koşullarına göre sadeleştir. Sürdürülebilir versiyonu tercih et.","sustainability"
