"date","locale","title","teaser","full_text","theme_tag"
"2030-02-01","tr","Bir İşi Başlatma Eşiğini Küçült","Başlangıç çok büyük görünüyorsa ilk adımı küçültmek direnci azaltabilir.","Bugün ertelediğin bir işi yalnız beş dakikalık ilk parçaya indir. Devam etmek zorunda değilsin; amaç başlangıç sürtünmesini gözlemlemek.","execution"
"2030-02-02","tr","Bir Harcamanın Tekrar Sıklığını Gör","Küçük tutarlar sık tekrarlandığında toplam etkileri görünmez kalabilir.","Bugün düşük tutarlı ama sık yaptığın bir harcamayı seç. Son bir ayda kaç kez tekrarlandığını ve toplamını yaz.","finance"
"2030-02-03","tr","Bir Konuşmada Neyi Bilmediğini Söyle","Belirsizliği gizlemek yerine adlandırmak daha güvenilir kararlar yaratabilir.","Bugün önemli bir konuşmada emin olmadığın bir noktayı açıkça belirt. Tahmin ile doğrulanmış bilgiyi birbirinden ayır.","communication"
"2030-02-04","tr","Bir Alışkanlığa Başlangıç İşareti Koy","Net bir başlangıç işareti davranışı hatırlamayı kolaylaştırabilir.","Bugün sürdürmek istediğin bir alışkanlığı belirli bir olayın hemen sonrasına bağla. Saat yerine mümkünse zaten gerçekleşen bir davranışı tetikleyici seç.","habits"
"2030-02-05","tr","Bir Dosyanın Tek Doğru Sürümünü Belirle","Birden fazla kopya karar ve bilgi kaybına yol açabilir.","Bugün sık kullandığın bir belge için ana sürümü seç. Eski kopyaları arşivle veya adlandırarak hangi dosyanın güncel olduğunu görünür kıl.","organization"
"2030-02-06","tr","Bir İsteği Varsaymak Yerine Sor","Niyet okumak ilişkilerde gereksiz gerilim oluşturabilir.","Bugün birinin ne istediğini tahmin ettiğini fark ettiğinde kısa bir soru sor. Cevabı aldıktan sonra kendi varsayımınla arasındaki farkı gözle.","relationships"
"2030-02-07","tr","Bir Hedefe Kaynak Sınırı Koy","Sınırsız kaynak varsayımı planı gerçeklikten koparabilir.","Bugün bir hedef için kullanabileceğin haftalık zaman veya bütçe sınırını yaz. Planını bu sınırın içine sığacak şekilde yeniden düzenle.","planning"
"2030-02-08","tr","Bir Öğrenme Notunu Kendi Cümlenle Yaz","Kopyalamak tanıdıklık hissi verirken anlayışı saklayabilir.","Bugün öğrendiğin bir fikri kaynağa bakmadan iki cümleyle açıkla. Eksik kalan kısmı sonra kaynaktan kontrol et.","learning"
"2030-02-09","tr","Bir Bekleme Süresini İşe Çevir","Kısa beklemeler otomatik ekran kontrolüne dönüşmek zorunda değildir.","Bugün sırada, ulaşımda veya randevu öncesinde oluşan bir beklemeyi seç. O sürede küçük bir okuma, not veya nefes arası dene.","attention"
"2030-02-10","tr","Bir Görev İçin Gerekli Bilgiyi Önceden Topla","Başlangıç anında bilgi aramak odak kaybını artırabilir.","Bugün yarın yapacağın önemli bir iş için gereken dosya, bağlantı ve kararları tek yerde hazırla. İşe başladığında arama yapmak zorunda kalma.","preparation"
"2030-02-11","tr","Bir Sorunu Ölçmeden Çözmeye Çalışma","Sorunun büyüklüğü bilinmeden seçilen çözüm gereğinden ağır olabilir.","Bugün rahatsız olduğun bir durumu önce sayıyla veya gözlenebilir ölçütle tanımla. Çözümü ancak mevcut durumu gördükten sonra seç.","analysis"
"2030-02-12","tr","Bir Yardım Teklifine Sınır Ekle","İyi niyet belirsiz olduğunda sürdürülemez yük oluşturabilir.","Bugün birine yardım teklif ederken ne kadar zaman veya hangi kısmı üstlenebileceğini açıkça söyle. Yapamayacağın kısmı da net bırak.","boundaries"
"2030-02-13","tr","Bir Sonucu Süreçten Ayır","Tek bir kötü sonuç iyi bir yöntemi, tek iyi sonuç da kötü bir yöntemi kanıtlamaz.","Bugün yakın zamanda aldığın bir sonucu seç. Kararı değerlendirirken şansın etkisiyle tekrar edilebilir süreci ayrı düşün.","decision_making"
"2030-02-14","tr","Bir Ortamdan Tek Dikkat Dağıtıcıyı Kaldır","Çevreyi küçük ölçekte değiştirmek iradeye yük bindirmeden odak sağlayabilir.","Bugün çalıştığın alandan seni en sık bölen tek nesne veya bildirimi kaldır. Gün sonunda bunun davranışına etkisini not et.","environment"
"2030-02-15","tr","Bir Haftalık Yükü Gerçek Kapasiteyle Karşılaştır","Planlanan saatler ile kullanılabilir saatler arasındaki fark gizli taşma yaratabilir.","Bugün önündeki yedi günün sabit yüklerini takvimden çıkar. Kalan gerçek kapasiteye göre yeni iş ekleyip eklemeyeceğine karar ver.","capacity"
"2030-02-16","tr","Bir Eleştiriden Kullanılabilir Parçayı Seç","Her geri bildirimin tamamını kabul etmek gerekmez; işe yarayan kısmı ayırmak mümkündür.","Bugün aldığın bir eleştiriyi kişisel yargıdan ayır. İçinden davranışa dönüştürülebilecek tek somut noktayı seç.","feedback"
"2030-02-17","tr","Bir İşi Delege Etmeden Çıktıyı Tanımla","Belirsiz devir teslim, işi azaltmak yerine yeniden çalışma yaratabilir.","Bugün devredeceğin bir iş için beklenen sonucu, son tarihi ve kontrol noktasını tek mesajda netleştir.","delegation"
"2030-02-18","tr","Bir Gün İçin Haber Tüketimine Saat Koy","Sürekli güncelleme kontrolü önemli bilgiyi artırmadan dikkati bölebilir.","Bugün haber veya gündem kontrolünü belirli bir zaman aralığına sınırla. Gün boyunca otomatik kontrol isteğini fark ettiğinde not et.","focus"
