date,locale,title,teaser,full_text,theme_tag
"2026-06-01","tr","Hazirana Basit Başla","Yeni aya çok sayıda hedefle girmek yerine tek bir yön seçmek daha uygulanabilir olabilir.","Bugün haziran için en önemli gördüğün tek sonucu belirle. Diğer istekleri silmek zorunda değilsin; yalnızca hangisinin önce geleceğini netleştir.","priority"
"2026-06-02","tr","Kararı Küçük Bir Denemeye Çevir","Kesin karar vermek zor olduğunda küçük bir test daha fazla bilgi sağlayabilir.","Ertelediğin bir konuda geri alınabilir bir deneme seç. Sonucu nihai hüküm gibi değil, bir sonraki adım için veri gibi değerlendir.","experimentation"
"2026-06-03","tr","Dikkatinin Maliyetini Gör","Her kesinti yalnız birkaç saniye değil, yeniden odaklanma süresi de harcatır.","Bugün önemli bir çalışma sırasında bildirimleri veya gereksiz geçişleri kısa bir süre kapat. Kesintisiz bir bloğun üretkenliğini nasıl değiştirdiğini gözlemle.","focus"
"2026-06-04","tr","Bir Beklentiyi Açıklaştır","Söylenmeyen beklentiler kolayca yanlış anlaşılmaya dönüşebilir.","Bir işte veya ilişkide karşılıklı beklentinin belirsiz olduğunu fark edersen tek bir net soru sor. Varsayım yerine açık bilgi toplamayı seç.","clarity"
"2026-06-05","tr","Yapılacakları Değil Kapasiteni Planla","Liste uzadıkça günün süresi uzamaz.","Bugünkü planına bak ve gerçekten ayırabileceğin enerji ile zamanı hesaba kat. Sığmayan işi başka güne taşımak başarısızlık değil, gerçekçi planlamadır.","capacity"
"2026-06-06","tr","Bir Şeyi Baştan Düzenle","Sürekli yamalanan bir süreç bazen küçük bir yeniden kurulumdan daha yorucu olabilir.","Tekrar tekrar sorun çıkaran küçük bir düzeni seç ve bugün sıfırdan daha basit biçimde kurmayı dene. Eski yöntemi korumak zorunda olmadığını hatırla.","simplification"
"2026-06-07","tr","Haftayı Kanıtlarla Değerlendir","Bir haftanın nasıl geçtiğine dair ilk his her ayrıntıyı göstermeyebilir.","Son yedi günde tamamladığın, ertelediğin ve beklediğinden fazla zaman alan işleri kısaca not et. Gelecek haftayı bu gerçek gözlemlerle düzenle.","weekly_review"
"2026-06-08","tr","Tek Bir Kesinti Noktası Seç","Bir alışkanlığı değiştirmek için bütün günü yeniden tasarlamak gerekmeyebilir.","Seni istemediğin bir davranışa götüren tek bir tetikleyiciyi belirle. Bugün yalnız o noktaya küçük bir alternatif yerleştir.","habit_design"
"2026-06-09","tr","Cevaptan Önce Dinle","Hızlı yanıt hazırlamak, konuşmanın önemli bir bölümünü kaçırmana neden olabilir.","Bugün önemli bir konuşmada karşındaki kişi bitirene kadar cevabını zihninde tamamlamamayı dene. Önce ne söylendiğini doğru anladığından emin ol.","listening"
"2026-06-10","tr","Bir Kaynağı Doğrula","İkna edici görünen bilgi her zaman güvenilir değildir.","Bugün kararını etkileyen bir bilgi için asıl kaynağa ulaşmaya çalış. Tarihi, bağlamı ve kaynağın gerçekten söylenen şeyi destekleyip desteklemediğini kontrol et.","verification"
"2026-06-11","tr","Küçük Bir Borcu Kapat","Açık kalan küçük yükümlülükler zihinde beklenenden fazla yer tutabilir.","Bugün kısa sürede tamamlanabilecek bir ödeme, cevap, iade veya sözünü kapat. Bitmiş bir yükümlülüğün yarattığı boşluğu fark et.","closure"
"2026-06-12","tr","Enerjini Saatle Birlikte İzle","Her saat aynı tür iş için uygun olmayabilir.","Bugün zihninin en açık ve en yorgun olduğu iki zamanı not et. Mümkünse zor işi güçlü olduğun saate, rutin işi daha düşük enerji dönemine yerleştir.","energy_awareness"
"2026-06-13","tr","Bir Şeyi Daha Yavaş Yap","Hız bazen dikkatsizliği gizleyebilir.","Bugün hata maliyeti yüksek bir işi bilinçli olarak biraz daha yavaş yap. Kontrol noktalarını atlamadan ilerlemenin toplam süreyi gerçekten artırıp artırmadığına bak.","care"
"2026-06-14","tr","Dinlenmeyi Sonraya Bırakma","Dinlenme yalnız bütün işler bittikten sonra hak edilen bir ödül olmak zorunda değildir.","Bugün kısa bir dinlenme aralığını işlerin arasına bilinçli olarak yerleştir. Geri döndüğünde dikkatin veya karar kaliten değişiyor mu gözlemle.","recovery"
