date,title,teaser,message,theme
2031-01-01,Başlangıcı Küçült,Büyük değişim ilk günde tamamlanmak zorunda değildir.,Bugün yalnızca sürdürebileceğin tek bir davranış seç. Küçük ve tekrarlanabilir bir başlangıç büyük bir niyetten daha sağlam ilerleyebilir.,alışkanlık
2031-01-02,Boşluğu Koru,Yeni planlar her saati doldurmak zorunda değildir.,Takviminde bilinçli olarak boş bırakacağın kısa bir zaman belirle. Kullanılmayan alan beklenmeyen ihtiyaçlara daha sakin karşılık vermeni sağlayabilir.,denge
2031-01-03,Bir Şeyi Basitleştir,Karmaşıklık bazen alışkanlıktan sürer.,Her gün yaptığın küçük bir işi daha az adımla tamamlamanın yolunu ara. Gereksiz bir aşamayı kaldırmak enerjini koruyabilir.,sadelik
2031-01-04,Sınırını Önceden Söyle,Geç söylenen sınır daha fazla gerilim yaratabilir.,Bir isteğe başlamadan önce ne kadar zaman ya da destek verebileceğini açıkça belirt. Erken netlik sonradan oluşan kırgınlığı azaltabilir.,sınırlar
2031-01-05,Bugünün Tek Ölçütü Olsun,Her şeyi aynı anda iyileştirmek odağı dağıtır.,Bugün için yalnızca bir başarı ölçütü belirle. Günün sonunda neyin yeterli olduğunu bilmek gereksiz baskıyı azaltabilir.,odak
2031-01-06,Kararı Yazıya Taşı,Zihinde kalan kararlar kolayca yeniden açılır.,Verdiğin küçük ama önemli bir kararı not et ve gerekçesini bir cümleyle yaz. Yazılı netlik tekrar tekrar düşünme ihtiyacını azaltabilir.,karar
2031-01-07,İlk Tepkiyi Beklet,Anlık cevap her zaman en doğru cevap değildir.,Seni geren bir mesaj ya da durum karşısında kısa bir süre bekle. İlk duygunun geçmesine izin vermek daha ölçülü bir yanıt seçmeni kolaylaştırabilir.,özdenetim
2031-01-08,İşi Görünür Kıl,Belirsiz görevler olduğundan büyük hissedilebilir.,Ertelediğin bir işi üç somut adıma ayır ve yalnız ilkini yaz. Görünür bir başlangıç zihinsel ağırlığı azaltabilir.,planlama
2031-01-09,İyi Gideni Değiştirme,Sürekli yenilik bazen işe yarayan sistemi bozar.,Bugün iyi çalışan bir düzenini fark et ve sırf farklılık olsun diye değiştirmemeyi seç. İstikrar da gelişimin bir parçasıdır.,istikrar
2031-01-10,Dikkatini Geri Çağır,Zihin aynı anda birçok yerde kalmaya çalışabilir.,Bir iş yaparken açık kalan gereksiz sekmeleri uygulamaları ya da konuşmaları kapat. Tek yere dönen dikkat işi daha hafif hissettirebilir.,odak
