"date","locale","title","teaser","full_text","theme_tag"
"2028-01-01","tr","Yıla Tek Bir İşletim Kuralıyla Başla","Yeni yıl listesi yerine kararlarını kolaylaştıracak tek bir kural seç.","Bugün yıl boyunca tekrar kullanabileceğin tek bir kural yaz: örneğin yeni iş almadan önce kapasiteye bakmak veya önemli dosyayı teslimden önce doğrulamak. Kuralı kısa ve uygulanabilir tut.","year_start"
"2028-01-02","tr","İlk Haftanın Gerçek Kapasitesini Gör","Takvim boş görünse bile geçiş dönemi dikkat ve enerji isteyebilir.","Bu haftaya koyduğun işleri süre kadar zihinsel yük açısından da değerlendir. İlk günleri gereksiz birikimle doldurmak yerine sürdürülebilir tempo kur.","planning"
"2028-01-03","tr","Bir Hedefe İlk Ölçüm Noktasını Ekle","Ölçülmeyen ilerleme yalnız hisse dayanabilir.","Bu yıl takip edeceğin bir hedef için başlangıç değerini kaydet ve ilk kontrol tarihini belirle. Sonradan ne kadar değiştiğini karşılaştırabileceğin bir temel oluştur.","measurement"
"2028-01-04","tr","Bir Sistemde Tek Kaynak Belirle","Aynı bilginin farklı yerlerde tutulması hangisinin güncel olduğunu belirsizleştirebilir.","Bugün sık güncellenen bir bilgi için ana kaynak neresi olacak karar ver. Diğer kopyaları mümkünse yönlendirme veya arşiv olarak işaretle.","information_quality"
"2028-01-05","tr","Bir Yeni Alışkanlığın En Küçük Sürümünü Tanımla","Başlangıç standardı fazla büyükse süreklilik zorlaşabilir.","Yeni bir alışkanlık için yoğun günlerde bile yapılabilecek minimum sürümü seç. Başarıyı ilk haftadan kusursuz performans yerine devam edebilme üzerinden değerlendir.","habit_building"
"2028-01-06","tr","Bir Harcamaya Üst Sınır Koy","Karar anında sınır belirlemek, harcama sonrası pişmanlıktan daha kullanışlı olabilir.","Bu ay değişken bir gider kategorisi seç ve önceden kabul edeceğin üst sınırı belirle. Sınırı gerçek ihtiyaç ve mevcut bütçeyle ilişkilendir.","financial_awareness"
"2028-01-07","tr","İlk Haftayı Sonuçlarla Gözden Geçir","Yeni yıl motivasyonu tek başına hangi yöntemin çalıştığını göstermez.","İlk haftada başlattığın işleri incele. Gerçek ilerleme üreten bir davranışı koru; yalnız yoğunluk yaratan bir davranışı azalt.","weekly_review"
"2028-01-08","tr","Bir Görev İçin Bitmiş Tanımını Yaz","Ne zaman tamamlandığı belli olmayan iş sürekli açık kalabilir.","Bugün devam eden bir görev için 'bitti' sayılmasını sağlayacak koşulları kısa biçimde yaz. Teslim, kontrol ve onay adımlarını gerekiyorsa ayrı belirt.","clarity"
"2028-01-09","tr","Bir Varsayımı Veriyle Sına","Kararların altında fark edilmeyen varsayımlar bulunabilir.","Bugün önemli bir planında doğru kabul ettiğin tek bir varsayımı seç. Ulaşılabilir veri, gözlem veya küçük test ile hâlâ geçerli olup olmadığını kontrol et.","decision_making"
"2028-01-10","tr","Bir Toplantının Hazırlık Yükünü Azalt","Her görüşme sıfırdan hazırlanmak zorunda değildir.","Tekrarlayan bir toplantı için sabit gündem, karar kaydı ve aksiyon alanı oluştur. Bir sonraki görüşmede yalnız değişen bilgileri ekle.","efficiency"
"2028-01-11","tr","Bir Erişim Yetkisini Süreyle Sınırla","Geçici ihtiyaç için verilen kalıcı erişim zamanla unutulabilir.","Bugün geçici bir proje veya paylaşım için verilen erişimi kontrol et. Mümkünse bitiş tarihi veya gözden geçirme noktası ekle.","privacy"
"2028-01-12","tr","Bir Kararda Geri Dönüş Maliyetini Hesapla","Kolay geri alınabilen karar ile uzun vadeli taahhüt aynı inceleme düzeyini gerektirmez.","Bugün vereceğin bir kararın tersine çevrilmesinin ne kadar zor olacağını değerlendir. Geri dönüş pahalıysa doğrulama ve alternatif karşılaştırmasına daha fazla zaman ayır.","risk_management"
"2028-01-13","tr","Bir İş Akışında Bekleme Süresini Ölç","Çalışma süresi ile toplam teslim süresi aynı şey değildir.","Bugün bir sürecin gerçekten çalışılan zamanı ile onay, yanıt veya sıra beklenen zamanı ayır. En büyük gecikmenin nerede oluştuğunu görünür hale getir.","process_improvement"
"2028-01-14","tr","Bir Hedef İçin Bırakma Koşulu Belirle","Her hedef sonsuza kadar sürdürülmek zorunda değildir.","Bu yılki bir hedef için hangi veri veya koşul gerçekleşirse yaklaşımı değiştireceğini yaz. Devam kararını yalnız geçmiş emek miktarına bağlama.","decision_making"
"2028-01-15","tr","Ay Ortasında Öncelik Sayısını Azalt","Çok sayıda öncelik, öncelik kavramını etkisizleştirebilir.","Ocak'ın ikinci yarısı için gerçekten korunacak en fazla üç odağı seç. Diğer işleri görünür tut ama aynı seviyede acil davranma.","midmonth_review"
"2028-01-16","tr","Bir Hatanın Tekrar Yolunu Kapat","Düzeltme yapmak ile tekrarını önlemek farklı işlerdir.","Yakın zamanda çözdüğün bir hatayı seç. Aynı hatanın yeniden oluşmasını engelleyecek kontrol, otomasyon veya açık sorumluluk noktası eklenebilir mi bak.","quality_control"
"2028-01-17","tr","Bir Mesajı Karar İçin Kısalt","Fazla ayrıntı, karar verilmesi gereken noktayı görünmez hale getirebilir.","Bugün karar beklediğin bir mesajda ana soruyu ilk bölümde görünür yap. Destekleyici ayrıntıları karar noktasından sonra düzenle.","communication"
"2028-01-18","tr","Bir Kayıtta Zorunlu Alanları Netleştir","Eksik veri daha sonra yeniden araştırma maliyeti yaratabilir.","Sık oluşturduğun bir kayıt türünü seç ve gelecekte mutlaka bulunması gereken alanları belirle. Gereksiz alan eklemeden minimum yeterli standardı oluştur.","record_keeping"
"2028-01-19","tr","Bir İşi Tekrarlanabilir Süreye Böl","Tahminler geçmiş veriden beslendiğinde daha gerçekçi olabilir.","Tekrarlayan bir işin son birkaç örneğini düşün ve hazırlık, uygulama, kontrol sürelerini ayrı tahmin et. Yeni planlamada tek toplam süre yerine bu parçaları kullan.","planning"
"2028-01-20","tr","Bir Kaynağın Güncelliğini Doğrula","Doğru görünen eski bilgi yanlış kararın temelini oluşturabilir.","Bugün önemli bir karar için kullandığın bir kaynağın yayın veya güncelleme tarihini kontrol et. Daha yeni bilgi gerekiyorsa eski kaynağı tek başına yeterli sayma.","information_quality"
"2028-01-21","tr","Bir Yoğunluğu Otomatik Başarı Sayma","Çok iş yapmak, önemli işte ilerlemek anlamına gelmeyebilir.","Bugünün sonunda tamamlanan görev sayısından önce en değerli sonucun ilerleyip ilerlemediğine bak. Yoğunluk ile etkiyi ayrı değerlendir.","focus"
"2028-01-22","tr","Bir İşi İki Kişiye Bağımlı Olmaktan Çıkar","Kritik bilgi sınırlı kişide kalınca süreklilik riski büyür.","Bugün önemli bir süreç için gerekli erişim, doküman ve temel adımların yalnız tek kişinin hafızasında kalmadığını kontrol et.","continuity"
"2028-01-23","tr","Bir Küçük Kararı Hızlandır","Düşük riskli kararları büyük kararlarla aynı inceleme yüküne sokmak zaman kaybettirebilir.","Bugün geri alınması kolay ve etkisi sınırlı bir kararı seç. Yeterli bilgi varsa gereksiz ek onay beklemeden kararı kapat.","decision_making"
"2028-01-24","tr","Bir Verinin Sahibinin Kim Olduğunu Belirle","Güncellenecek bilgi var ama sorumlusu yoksa kayıt hızla eskir.","Bugün ortak kullanılan bir liste veya veri seti için kimin güncellemeden sorumlu olduğunu netleştir. Sahiplik değişirse bunu da görünür kaydet.","ownership"
"2028-01-25","tr","Bir Planı Dış Bağımlılıklarla Kontrol Et","Senin hazır olman, sürecin tamamının hazır olduğu anlamına gelmez.","Yaklaşan bir işte dışarıdan beklediğin onay, veri, teslim veya erişimleri listele. Kritik bağımlılık için gecikme payını baştan planla.","risk_management"
"2028-01-26","tr","Bir Geri Bildirim Döngüsünü Kısalt","Sonucu çok geç öğrenmek düzeltme maliyetini artırabilir.","Bugün yaptığın bir işte geri bildirimi daha erken alabileceğin küçük bir ara teslim veya kontrol noktası eklemeyi düşün.","learning"
"2028-01-27","tr","Bir Hesabı Kurtarma Bilgisini Kontrol Et","Güvenlik yalnız güçlü parola değil erişimi güvenli biçimde geri kazanabilmektir.","Bugün kritik bir hesabın kurtarma e-postası, telefonu veya yedek yönteminin güncel olup olmadığını kontrol et. Hassas bilgiyi gereksiz yere paylaşma.","security"
"2028-01-28","tr","Ay Sonu İçin Açık İşleri Sınıflandır","Her yarım işi sonraki aya taşımak zorunda değilsin.","Ocak sonunda açık kalan işleri değer, zorunluluk ve güncellik açısından ayır. Tamamlanmayacak olanları bilinçli biçimde bırak veya yeniden tanımla.","planning"
"2028-01-29","tr","Bir Başarı Ölçütünü Yan Etkilerle Birlikte Gör","Tek metrik iyileşirken başka bir alan zarar görebilir.","Takip ettiğin bir performans ölçütünü seç ve onu yükseltmenin kalite, maliyet veya süre üzerinde istenmeyen etkisi olup olmadığını kontrol et.","measurement"
"2028-01-30","tr","Şubat İçin Tek Bir Deney Seç","Yeni ayı çok sayıda değişiklikle başlatmak hangisinin işe yaradığını belirsizleştirebilir.","Şubat ayında denemek istediğin tek bir süreç veya alışkanlık değişikliği seç. Başlangıç durumunu ve neyi gözlemleyeceğini önceden yaz.","experimentation"
"2028-01-31","tr","Ocağı Kararlarla Kapat","Ay sonu yalnız yapılanları saymak değil açık konular için karar vermek için de kullanılabilir.","Bugün tamamlananları, taşınanları ve bırakılanları kaydet. Şubat'a geçen her önemli iş için ilk sonraki adımı ve mümkünse tarihi görünür hale getir.","monthly_transition"
