date,locale,title,teaser,full_text,theme_tag
2036-01-01,tr,Yeni Yılı Requirement Matrix Snapshotıyla Aç,İlerleme yeni yılda hangi kanıta dayandığını kaybetmemelidir.,Main üzerindeki requirement matrix üretimini yeniden çalıştır ve 1.442 benzersiz RC kimliğinin aynı provenance kurallarıyla üretildiğini doğrula.,release
2036-01-02,tr,Sparse Override Ledgerı Full Matrix Sanma,Boş override dosyası kapsam eksikliği anlamına gelmemelidir.,Sparse requirement_state kaynağını full generated matrix ile birlikte doğrula ve yalnız explicit override satırlarının source ledgerda tutulduğunu kanıtla.,data
2036-01-03,tr,Golden Fixture Kaynağını Hashle,Regression verisi değişirse karşılaştırma anlamını kaybeder.,Onaylı calculation fixture setinin checksum manifestini üret ve hash değişiminde golden gatein açıkça kırıldığını doğrula.,astronomy
2036-01-04,tr,Timezone Dataset Sürümünü Sonuca Yaz,Aynı yerel saat farklı tzdb sürümlerinde değişebilir.,Timezone resolver sürümünü calculation manifestine ekle ve aynı fixture farklı dataset version ile işlendiğinde provenance farkının kayda geçtiğini doğrula.,timezone
2036-01-05,tr,Unknown Birth Time Stateini Hesaplamadan Ayır,Bilinmeyen saat sahte 12:00 varsayımına dönüşmemelidir.,Doğum saati unknown olan profil fixtureını çalıştır ve saat gerektiren house ile angle sonuçlarının unsupported state verdiğini doğrula.,astrology
2036-01-06,tr,House System Seçimini Persist Et,Kullanıcı tercihi ekran yeniden açıldığında kaybolmamalıdır.,Placidus ve Whole Sign arasında geçiş yap ardından profili yeniden aç ve seçimin calculation manifest ile birlikte korunduğunu doğrula.,astrology
2036-01-07,tr,Orb Presetini Locale Metninden Bağımsızlaştır,Çeviri değişikliği teknik ayarı değiştirmemelidir.,TR ve EN altında aynı orb presetini seç ve persisted stable ID ile numeric değerlerin aynı kaldığını doğrula.,astrology
2036-01-08,tr,Aspect Grid Simetrisini Test Et,A ile B açısı B ile A hücresinde farklılaşmamalıdır.,Çok gezegenli natal fixture için grid matrisini üret ve diagonal boşluğu ile karşılıklı hücrelerin aspect identity açısından simetrik olduğunu doğrula.,astrology
2036-01-09,tr,Planetary Hour Gece Segmentini Doğrula,Gece saatleri ertesi gün güneş doğuşuna kadar doğru bölünmelidir.,Gün batımı ve ertesi gün doğuşu bilinen fixtureda gece süresini on iki eşit parçaya böl ve ruler sırasını doğrula.,astronomy
2036-01-10,tr,Polar Day Stateini Açık Göster,Güneş doğmayan veya batmayan bölgede uydurma saat üretilemez.,Yüksek enlem summer fixtureını hesapla ve planetary-hour katmanının explicit polar-day unsupported state verdiğini doğrula.,astronomy
