"date","locale","title","teaser","full_text","theme_tag"
"2029-04-01","en","Start April With an Honest Capacity Check","A monthly plan works better when available time and energy are treated as limits rather than wishes.","List the main things you expect to carry in April and compare them with your real weekly capacity. Delay, shrink, or remove what clearly does not fit.","monthly_planning"
"2029-04-02","en","Write Down the Assumption Behind a Decision","A plan can look sensible while depending on an assumption nobody has checked.","Choose one important decision and state one assumption underneath it in plain language. Look for current evidence that supports or challenges that assumption before moving ahead.","decision_making"
"2029-04-03","en","Extract the Reusable Part of Repeated Work","Starting from zero every time quietly multiplies effort.","For one task you know will return, save the stable portion as a template, checklist, or standard note. Next time, change only what actually differs.","systems"
"2029-04-04","en","Leave a Little Silence in a Conversation","The pressure to respond immediately can produce answers before understanding catches up.","In one meaningful conversation today, pause briefly after the other person finishes. Make sure you understood the point before preparing your reply.","communication"
"2029-04-05","en","Compare Total Cost of Ownership","The purchase price can hide maintenance, supplies, subscriptions, and time costs.","For one product or service you are considering, add the likely first-year operating costs to the initial price. Compare options using the fuller number.","finance"
"2029-04-06","en","Solve One Small Friction Through the Environment","Not every repeated behavior problem is a failure of willpower; sometimes the surroundings make the wrong action easier.","Pick one small recurring problem and change the environment around it. Make the unwanted choice less convenient or the useful choice easier to see.","habits"
"2029-04-07","en","Look for the Primary Source","A claim repeated by many summaries can still drift away from the document or data it came from.","For one important claim today, try to find the original report, official statement, dataset, or primary document. Compare it with the version you first encountered.","evidence"
"2029-04-08","en","Define the Deliverable Before Delegating","Handing over a task is not the same as making the expected result clear.","When delegating something today, specify the deliverable, deadline, and success condition. Avoid micromanaging the method when the result is what matters.","collaboration"
"2029-04-09","en","Give a Goal a Stop Rule","A project can keep consuming resources when nobody decided what would make it no longer worth continuing.","For one ongoing effort, define a condition that would make you pause, reduce, or stop it. Do not continue forever only because you have already invested time.","prioritization"
"2029-04-10","en","Attach the Source to an Important Note","Information becomes harder to verify when its origin disappears from the record.","Add a link, book title, person, or date to one note you expect to use later. Preserve enough context that future-you can trace where the claim came from.","organization"
"2029-04-11","en","Choose a Repair Action After a Misstep","Acknowledging a problem matters, but trust is often rebuilt through what happens next.","For one small hurt or mistake, choose a practical behavior that reduces the chance of repetition. Keep the commitment realistic instead of making a dramatic promise.","relationships"
"2029-04-12","en","Set a Cancellation Criterion Before You Begin","Once a plan is underway, sunk effort can make stopping feel harder than it should.","For one new initiative, decide in advance what result, cost, or time limit would justify stopping. A prewritten rule can make the later decision less emotional.","planning"
