"date","locale","title","teaser","full_text","theme_tag"
"2028-07-01","en","Make Room for July","A new month can begin by removing something rather than adding more.","Choose one intention for July and create room for it by removing one unnecessary demand from your schedule, space, or attention.","simplification"
"2028-07-02","en","You Do Not Owe Every Answer Immediately","Taking time to think is not the same as avoiding a decision.","When someone wants a fast answer today, give yourself a reasonable pause if the choice matters. Clear judgment is more useful than instant response.","discernment"
"2028-07-03","en","Notice the Small Signal From Your Body","Strain often speaks quietly before it becomes impossible to ignore.","Pay attention to one small signal in your breathing, shoulders, eyes, sleepiness, or energy and respond with a practical adjustment instead of pushing past it automatically.","body_awareness"
"2028-07-04","en","Ask Instead of Filling in the Blank","Assumptions can turn missing information into an invented story.","If another person's intention feels unclear today, ask one direct and respectful question rather than deciding what they meant without evidence.","relationships"
"2028-07-05","en","Shrink One Promise to Yourself","A smaller promise that survives the week can build more trust than an ambitious one abandoned tomorrow.","Turn one personal commitment into the smallest version you can realistically repeat and complete that version today.","self_trust"
"2028-07-06","en","Leave Ten Minutes Unfilled","Constant input can make it difficult to hear your own thoughts.","Spend ten minutes without a phone, conversation, or task. Do not solve what appears; simply notice which thoughts return when the noise is lower.","stillness"
"2028-07-07","en","Name the Situation Without Enlarging It","Clear language can reduce the weight of vague distress.","Describe one difficult situation in a single factual sentence, then separate what you can influence from what sits outside your control.","clarity"
"2028-07-08","en","Do Not Delay a Specific Thank You","Being noticed for something real can matter more than broad praise.","Thank someone for one concrete action that helped you recently and tell them what difference it made.","gratitude"
"2028-07-09","en","Look for the Trigger Before the Habit","Repeated behavior often begins a few moments before the behavior itself.","Observe what tends to happen just before one habit you want to change: a time, feeling, place, person, or cue. Work with that earlier point.","habit_awareness"
"2028-07-10","en","Do Not Fill Every Hour","Unused space is not necessarily wasted time; it can be capacity for the unexpected.","Leave a small open block in today's schedule so one delay or surprise does not force the rest of the day into conflict.","capacity"
"2028-07-11","en","Compare a Choice With a Value","A useful option can still be wrong for the life you are trying to build.","Take one meaningful choice and compare it with a value you want to protect, not only with convenience, cost, or speed.","values"
