date,locale,title,teaser,full_text,theme_tag
2035-12-01,en,Open December with Exact Calendar Coverage,The final month of the year must contain all thirty-one canonical days.,Build December 2035 from December 1 through December 31 and verify date order plus locale values match the canonical contract.,content
2035-12-02,en,Make Leap-Second Handling Explicit,Time-scale conversion must not depend on a hidden assumption.,Convert a known leap-second boundary fixture and verify the provider follows the documented UTC behavior deterministically.,timezone
2035-12-03,en,Mark Results When UT1 Data Is Missing,A date without EOP coverage must not appear to have full precision.,Calculate a fixture lacking a UT1 record and verify the result manifest exposes degraded precision or an unsupported state explicitly.,astronomy
2035-12-04,en,Hash Natal Snapshots with Calculation Parameters,Identical-looking output from different settings must remain distinguishable.,Change house system orb policy ephemeris version and birth input across fixtures and verify snapshot hashes change accordingly.,astrology
2035-12-05,en,Keep Backup Filenames Independent of UI Language,Restore discovery should not break when localization changes.,Create backups under Turkish and English locales and verify the machine-readable extension plus manifest contract remain identical.,backup
2035-12-06,en,Reload Counts After Restore Rollback,The UI must not retain stale success totals after a failed transaction.,Trigger a restore failure mid-transaction and verify record counts plus preview state return to the actual rolled-back database state.,backup
2035-12-07,en,Match PDF Outline Targets to Section Pages,Table-of-contents links must land on the correct report sections.,Build a multi-section report and verify outline bookmarks resolve to the starting page of their corresponding sections.,pdf
2035-12-08,en,Do Not Expose Domain IDs as Translation Fallback,Missing localized text must never reveal internal technical keys.,Create a fixture with a missing localized label and verify the UI uses the approved fallback without exposing the stable domain ID.,localization
2035-12-09,en,Keep Rewarded Unlock Separate from Lifetime PRO,Temporary access must not modify permanent ownership records.,Grant a rewarded entitlement let it expire and verify lifetime ownership fields remain completely unchanged.,entitlement
2035-12-10,en,Constrain Export Paths to the App Sandbox,User-controlled filenames must not enable writes outside approved storage.,Submit traversal and absolute-path filename fixtures and verify storage canonicalization never escapes the permitted export directory.,security
2035-12-11,en,Test Foreign-Key Deletion Policy Explicitly,Child-record behavior must not depend on accidental database defaults.,Delete a profile with related notes and consultations and verify cascade restrict or tombstone behavior matches the schema contract.,data
2035-12-12,en,Provide Accessible Summaries for Visual Charts,A graphical chart cannot be the only representation of important information.,Inspect the natal chart through the semantics tree and verify key placements plus aspect information have an accessible textual summary.,accessibility
2035-12-13,en,Honor Reduced-Motion Preferences in Transitions,Users requesting less motion should not receive full animation on critical flows.,Enable reduced motion and verify onboarding chart transitions plus modal animations switch to the contracted reduced behavior.,accessibility
2035-12-14,en,Key Location Cache by Coordinates and Dataset Version,Same-named places must not collide because of a weak cache key.,Query fixtures sharing a city name but using different coordinates and dataset versions and verify no incorrect cache reuse occurs.,location
2035-12-15,en,Preserve User Choice for Ambiguous DST Times,A repeated wall time must remember which offset occurrence was selected.,Calculate both folds of a fall-back overlap and verify the chosen fold identity survives persistence and reload.,timezone
2035-12-16,en,Regression-Lock Ephemeris Provider Changes,Provider updates must not introduce silent calculation drift.,Run approved natal golden fixtures against the updated provider and fail the calculation gate for any difference beyond documented tolerance.,astronomy
2035-12-17,en,Verify House Cusp Ordering Across Zodiac Wrap,Crossing from 359 degrees to 0 degrees must not scramble house sequence.,Generate a cusp-wrap fixture and verify all twelve houses preserve circular zodiac order after canonical normalization.,astrology
2035-12-18,en,Test Personal-Year Transition Policy at Birthday Boundaries,Numerology period changes must follow one explicit rule.,Calculate fixtures for the day before the birthday the birthday itself and the day after and verify results match the configured transition policy.,numerology
2035-12-19,en,Validate Ten Gods with Element and Polarity,Element matching alone is insufficient for a correct relationship identity.,Calculate stem pairs with different yin-yang combinations and verify Ten Gods mapping applies both element and polarity rules.,bazi
2035-12-20,en,Track License-File Hashes in the Asset Manifest,Redistribution evidence must remain versioned alongside runtime assets.,Validate a font or tarot test asset and fail the asset gate when license path checksum or provenance is missing.,assets
2035-12-21,en,Allow Core First Launch in Airplane Mode,Basic local features must not require network access to start.,Open a clean-install fixture in airplane mode and verify onboarding profile creation and local calculation flows remain usable.,offline
2035-12-22,en,Resolve Concurrent Writes Deterministically,Near-simultaneous updates to one record must not lose data silently.,Run two concurrent update fixtures and verify revision or transaction policy returns the documented deterministic conflict result.,data
2035-12-23,en,Measure Peak Memory During Long PDF Generation,A fifty-page report has a different resource profile from a tiny sample.,Generate a long professional report in release profile and verify peak memory remains below the documented performance budget.,performance
2035-12-24,en,Do Not Copy Sensitive Data to Clipboard Automatically,Convenience features must not bypass privacy boundaries.,Inspect copy actions on client and calculation screens and verify sensitive fields reach the clipboard only after an explicit user action.,privacy
