"date","locale","title","teaser","full_text","theme_tag"
"2030-02-01","en","Give One Recurring Task a Home","A reliable home for repeated work reduces searching and restarting.","Choose one task you repeat often and decide where its files, notes and next steps will always live. Move today's materials there before you finish.","organization"
"2030-02-02","en","Check the Assumption Behind a Deadline","A deadline can look fixed even when the reason behind it has changed.","Take one upcoming deadline and identify what actually depends on it. Confirm whether the date is externally fixed, internally chosen or simply inherited.","planning"
"2030-02-03","en","Use One Number to Define Better","Improvement is easier to discuss when better has an observable meaning.","Pick one area you want to improve and choose a single useful measure. Record today's baseline before deciding on a target.","measurement"
"2030-02-04","en","Reduce the Distance to a Useful Habit","A helpful behavior is easier to repeat when the needed tools are already within reach.","Choose one habit you want to make easier. Prepare the object, document or environment so the first step requires less setup tomorrow.","habits"
"2030-02-05","en","Ask What Would Change Your Mind","A position becomes more useful when you know what evidence could revise it.","For one opinion or decision you feel strongly about, write the kind of new evidence that would make you reconsider. If nothing could, notice that too.","critical_thinking"
"2030-02-06","en","Separate Urgent From Merely Loud","Visibility and interruption can make a task feel more important than it is.","Review today's incoming requests. Identify which one has a real consequence for delay and which one is simply demanding attention.","prioritization"
"2030-02-07","en","Turn a Complaint Into a Specific Request","Problems become easier to address when the desired change is clear.","Take one frustration you have repeated recently. Rewrite it as a concrete request describing what you want to happen differently.","communication"
"2030-02-08","en","Audit One Automatic Renewal","Recurring charges can continue long after their value has changed.","Review one subscription or automatic payment today. Compare recent use with its cost and decide to keep, change or cancel it deliberately.","finance"
"2030-02-09","en","Leave Margin Between Two Commitments","Back-to-back plans assume every earlier task will end exactly on time.","Add a small buffer between two commitments this week. Use the space for transition rather than immediately filling it with another task.","capacity"
"2030-02-10","en","Write the Decision Owner Down","A group can discuss a choice for a long time when nobody knows who decides.","For one shared decision, name who provides input and who makes the final call. Put that distinction in writing before the next discussion.","ownership"
"2030-02-11","en","Test a Memory Against the Record","Confidence in recall does not guarantee accuracy.","Choose one recent event you remember clearly and compare it with a calendar, message, receipt or note. Notice which details memory changed or omitted.","reflection"
"2030-02-12","en","Protect One Uninterrupted Work Window","Important work often loses quality through repeated context switching.","Reserve one short block today for a single task. Close optional tabs and alerts before starting, then measure whether you finished more cleanly.","focus"
"2030-02-13","en","Make a Favor Easy to Decline","A request is healthier when the other person can say no without penalty.","When asking for help today, state the request clearly and leave room for a genuine refusal. Avoid language that turns consent into obligation.","relationships"
"2030-02-14","en","Review the Maintenance Cost of a Choice","Some purchases and projects keep consuming resources after the initial decision.","Pick one thing you own or manage. Estimate the ongoing time, money and attention it requires, not only the cost of acquiring it.","resource_management"
"2030-02-15","en","Choose a Stop Time Before You Start","A defined stopping point can prevent small tasks from expanding without limit.","Before beginning one flexible task today, choose when you will stop or what output will be enough. Reassess only if new evidence justifies more time.","execution"
"2030-02-16","en","Notice Which Question You Keep Avoiding","Repeated avoidance can signal an unresolved decision rather than a lack of information.","Write one question you keep postponing. Identify whether you need more evidence, a conversation or simply a decision date.","self_awareness"
"2030-02-17","en","Check a Process From the User's Side","A process can look efficient internally while creating friction for the person using it.","Walk through one form, instruction or workflow as if you were seeing it for the first time. Record the first point that feels unclear or unnecessary.","systems"
"2030-02-18","en","Replace a Vague Reminder With a Trigger","Remember later is weaker than connecting an action to a clear event.","Take one reminder you keep missing and attach it to a specific trigger such as arriving home, finishing lunch or opening a particular file.","memory"
"2030-02-19","en","Keep One Meeting Note Actionable","Meeting notes lose value when decisions and owners disappear inside paragraphs.","After one conversation today, capture decisions, owners and next dates separately from general notes. Make the next action visible at a glance.","collaboration"
"2030-02-20","en","Compare the Cheapest Option With the Total Cost","A lower purchase price can hide higher costs of time, repair or replacement.","For one choice you are evaluating, compare total expected cost rather than sticker price alone. Include maintenance, travel, fees or replacement if relevant.","finance"
"2030-02-21","en","Give Feedback Close to the Event","Specific feedback becomes harder when details fade.","If something went notably well or poorly today, give brief feedback while the event is still concrete. Describe the behavior and its effect rather than the person's character.","feedback"
"2030-02-22","en","Create a Recovery Plan Before a Busy Day","Resilience is easier when recovery is scheduled rather than left to leftover time.","Look at your next demanding day and choose one realistic recovery action afterward. Protect the time before the day becomes crowded.","recovery"
"2030-02-23","en","Check Whether a Rule Still Serves Its Purpose","Old rules can survive after the problem they solved has disappeared.","Choose one personal or team rule you follow automatically. Name the purpose it serves today and revise it if the purpose no longer exists.","review"
"2030-02-24","en","Make the First Draft Deliberately Incomplete","Trying to solve every detail at once can delay useful feedback.","For one piece of work, create a rough version that answers only the central question. Use what you learn from it before investing in polish.","experimentation"
"2030-02-25","en","Ask for the Constraint Before Offering Advice","Advice can miss the real problem when available time, money or authority is unknown.","Before suggesting a solution today, ask what constraint matters most. Tailor your response to the limit instead of assuming unlimited options.","problem_solving"
"2030-02-26","en","Review One Permission You No Longer Need","Old access can remain long after a device, app or collaborator no longer requires it.","Check one account, app or shared folder today. Remove an unnecessary permission if doing so does not disrupt a current responsibility.","security"
"2030-02-27","en","End a Task With the Next Step Visible","Restarting is easier when you do not have to reconstruct where you stopped.","Before closing an unfinished task, leave a short note naming the exact next action. Make tomorrow's restart a continuation rather than a fresh investigation.","continuity"
"2030-02-28","en","Close February by Choosing What Not to Carry","A monthly review can create space by ending commitments as well as adding goals.","Review February and identify one activity, assumption or obligation that no longer deserves March capacity. Decide how you will close or reduce it.","monthly_review"
