"date","locale","title","teaser","full_text","theme_tag"
"2029-07-01","en","Start July With Usable Capacity","Open space on a calendar is not always the same as real working capacity.","Estimate the focused hours you can realistically give July. Build the month around available capacity rather than an ideal version of your schedule.","monthly_planning"
"2029-07-02","en","Write Down the Cost of Reversing a Decision","Some choices are easy to change while others carry time, money, or relationship costs.","For one important decision today, ask what changing your mind later would cost. If reversal is expensive, increase the amount of verification you do now.","decision_making"
"2029-07-03","en","Define What Done Means","A task without a finish condition can always absorb another round of improvement.","Write three conditions that would make one current task complete. Once they are met, move optional improvements into a later version instead of extending the finish line.","execution"
"2029-07-04","en","Separate the Assumption From the Evidence","Hearing something repeatedly does not make it measured or verified.","Choose one statement influencing a decision today and label it as observation, estimate, or verified evidence. Do not silently promote the weaker category into the stronger one.","evidence"
"2029-07-05","en","See the Alternative Cost of One Purchase","Money used for one option is no longer available for another.","Take one optional expense today and write what the same amount could fund instead. Judge the purchase by opportunity cost as well as price.","finance"
"2029-07-06","en","Plan the End of the Break Too","An unbounded pause can turn recovery into uncertainty about the rest of the day.","Before taking one break today, choose an approximate end time. When it arrives, restart with one small task if your energy allows.","wellbeing"
"2029-07-07","en","Clear Two Small Open Loops","Tiny unfinished items can consume more attention than their size suggests.","Finish or deliberately delete two tasks that take less than five minutes. Move anything still uncertain into one trusted list instead of carrying it mentally.","organization"
"2029-07-08","en","State the Expectation in the Message","A polite but vague request can produce several different interpretations.","In one important message today, state what you need, when you need it, and whether a reply is required. Make the next step easy to identify.","communication"
"2029-07-09","en","Do Not Force New Information Into an Old Belief","Contradictory evidence can be reinterpreted so quickly that the original belief never gets tested.","When something surprises you today, ask what it could change before defending your previous view. Evaluate the new information on its own terms first.","learning"
"2029-07-10","en","Find the Slowest Point in the Process","Throughput is often limited by the bottleneck rather than the busiest-looking step.","Map one repeated process and mark where work waits the longest. Improve that constraint before trying to speed up every step at once.","reliability"
"2029-07-11","en","Define the Exception to a Boundary","A boundary is easier to keep when genuine exceptions are decided before pressure arrives.","Take one personal boundary and write the circumstance in which you would intentionally make an exception. Use that rule later instead of deciding from guilt in the moment.","boundaries"
"2029-07-12","en","Rate Impact Separately From Probability","An unlikely event may still deserve attention when the consequence is severe.","For one plan today, rate the likelihood and impact of its main risks separately. Give special attention to low-probability risks whose consequences would be difficult to absorb.","risk_management"
"2029-07-13","en","Measure the Return From an Interruption","The cost of a disruption includes the time needed to rebuild concentration.","When one focused session is interrupted today, note how long it takes to return to the same task. Use that recovery cost when deciding which interruptions to allow.","focus"
"2029-07-14","en","Make the Help Request Smaller","Broad requests for help can leave the other person unsure where to begin.","Instead of presenting an entire problem today, identify the one decision or step where you are stuck. Ask for help at that specific point.","collaboration"
"2029-07-15","en","Renegotiate the July Plan at Midmonth","A plan made on day one does not need to survive unchanged when conditions move.","Reduce, postpone, or release one July target that is no longer realistic. Move the recovered capacity toward the work that now matters most.","reflection"
"2029-07-16","en","Choose the Single Source of Truth for a File","Multiple editable copies can quietly become multiple versions of reality.","For one frequently updated document, decide which location is authoritative. Archive older copies or label them clearly so they cannot be mistaken for the current version.","organization"
"2029-07-17","en","Turn a Promise Into Calendar Time","An intention becomes fragile when no time has been reserved for it.","For one commitment you have made, put the starting time on your calendar instead of leaving it as 'I will do it.' Add a realistic duration beside it.","commitment"
"2029-07-18","en","Fix the Baseline Before Tracking Progress","Comparisons become misleading when the starting condition or measurement method changes.","Record the starting value and measurement method for one goal today. Keep the method consistent when you compare future results.","measurement"
"2029-07-19","en","Create a Minimum Plan for Low-Energy Days","A system that only works on strong days is difficult to sustain.","Define three small baseline actions you can maintain even when energy is low. Do more on strong days, but protect the minimum instead of abandoning the system.","wellbeing"
"2029-07-20","en","Notice What You Are Guessing About Someone","Interpreting another person's intention as fact can create conflict that the evidence never supported.","For one behavior that bothers you today, separate what you observed from the meaning you assigned to it. Ask a calm direct question if the interpretation matters.","relationships"
"2029-07-21","en","Separate the Outcome From the Process Goal","Results are not always fully controllable, while repeatable behaviors often are.","Write the outcome you want from one goal and the weekly behavior you can control. Review both without treating them as the same measure.","planning"
"2029-07-22","en","Turn Auto-Renewal Into a Deliberate Decision","A subscription continuing by default does not prove it is still useful.","Check the renewal date and recent use of one subscription today. Decide whether to continue based on current value rather than the default setting.","finance"
"2029-07-23","en","Lower the Definition of a Successful Habit Day","A very high daily target can make one disruption feel like total failure.","Define the smallest version of one habit that still counts as a successful day. Protect that floor when life is busy and expand only when capacity is available.","habits"
"2029-07-24","en","Prove the Root Cause Before Fixing It","The first explanation for a repeated problem is not always the real cause.","Ask 'why did this happen?' at least three times for one recurring issue today. Look for observable evidence at each step and keep assumptions separate from findings.","reliability"
"2029-07-25","en","Judge the Decision Separately From the Outcome","A bad outcome does not always mean the process was poor, and a good outcome can still come from a weak decision.","Review one recent result by asking whether the method was reasonable given the information available at the time. Separate luck from decision quality.","decision_making"
"2029-07-26","en","Attach an Example to What You Learn","Abstract knowledge is easier to retrieve when it has a concrete anchor.","Add one example from your own work or life beside a concept you learned today. In a week, try to reconstruct the concept starting from the example.","learning"
