"date","locale","title","teaser","full_text","theme_tag"
"2027-06-01","en","Start June by Removing One Obligation","A new month can become clearer by subtraction before addition.","Review what carried over into June and remove one commitment that no longer deserves time. Use the space before adding another goal.","monthly_focus"
"2027-06-02","en","Check the Assumption Behind a Delay","A stalled task may be waiting on something other than time.","Pick one delayed item and name the assumption keeping it stuck. Verify whether that assumption is still true before planning more work around it.","problem_solving"
"2027-06-03","en","Give an Open Decision a Deadline","More thinking is not always the same as better thinking.","Choose one decision that has stayed open too long. Set a reasonable date for deciding and list only the information you genuinely need before then.","decision_making"
"2027-06-04","en","Reduce One Repeated Friction","Tiny obstacles become expensive when they appear every day.","Notice one repeated inconvenience in your workspace or routine and change the setup so the next attempt requires fewer steps.","environment"
"2027-06-05","en","Make the Request Visible in Your Message","A polite message can still be difficult to act on if the request is buried.","Before sending an important note today, make the requested action, owner, or decision easy to find without reading the message twice.","communication"
"2027-06-06","en","Audit a Quiet Recurring Charge","Small automatic payments are easy to stop noticing.","Review one recurring charge today and compare its cost with your actual use. Keep it only if it still earns its place in your budget.","financial_awareness"
"2027-06-07","en","Leave Capacity for the Unexpected","A schedule with no margin assumes the day will go exactly as planned.","Protect one block of unscheduled time this week. If nothing urgent appears, let that space become recovery rather than another assignment.","time_management"
"2027-06-08","en","Write the Definition of Done","Work expands when its finish line keeps moving.","For one active task, write what must be true for it to count as complete. Put optional polish on a separate list.","completion"
"2027-06-09","en","Check Whether the Source Is Still Current","Accurate information can become outdated without becoming obviously false.","Look at the publication or revision date of one source you rely on. If circumstances have changed, find a newer authoritative reference.","information_quality"
"2027-06-10","en","Ask for Help With a Specific Handoff","Specific requests make collaboration easier to accept and complete.","When you ask for help today, include the exact piece you need, the useful deadline, and what is already finished so the other person can start cleanly.","collaboration"
"2027-06-11","en","Attach a Habit to a Reliable Cue","A dependable cue can be more useful than waiting for motivation.","Choose a behavior you already do every day and place a small new habit immediately after it. Keep the new step short enough to repeat.","habit_design"
"2027-06-12","en","Name the Source of Truth","Shared information drifts when several copies look equally official.","For one document, list, or schedule used by more than one person, identify the single current source and archive misleading duplicates.","record_keeping"
"2027-06-13","en","Look for Evidence That Would Change Your Mind","A belief is easier to examine when its limits are visible.","Take one conclusion you feel confident about and write what evidence would make you revise it. Then check whether any of that evidence already exists.","critical_thinking"
"2027-06-14","en","Match the Task to Your Attention","Your best concentration window is a resource worth protecting.","Move one demanding task into a period when you are usually more alert, and move a routine task into a lower-focus period instead.","energy_management"
"2027-06-15","en","Rebuild the Second Half of the Month","Midmonth is a useful point for correcting estimates.","Compare June’s plan with what actually happened so far. Remove or resize one commitment that no longer fits the time available.","midmonth_review"
"2027-06-16","en","Set a Boundary Without Writing an Essay","A clear limit does not need a long defense to be respectful.","Respond to one request you cannot take on with a brief, direct answer. Share only the explanation that is genuinely useful.","boundaries"
"2027-06-17","en","Prepare Something for Waiting Time","Some delays cannot be controlled, but your response to them can be.","Choose one offline activity for an unavoidable wait today: a saved article, a short note review, or simply intentional rest.","time_management"
"2027-06-18","en","Separate Your Goal From the Audience","A goal can look important because other people can see it.","Ask what would still matter about one goal if nobody praised, measured, or noticed it. Adjust the goal if the answer changes your priorities.","self_direction"
"2027-06-19","en","Fix the Condition That Produced the Error","Correcting an outcome does not always prevent a repeat.","Review one recent mistake and identify the process condition that made it likely. Change that condition instead of relying only on remembering better.","learning"
"2027-06-20","en","Check the Age of a Backup","A healthy file can still be an inadequate backup if it is too old.","Look at the timestamp of one important backup and compare it with your most recent changes. Refresh it if the gap matters.","data_safety"
"2027-06-21","en","Capture Decisions, Not Every Sentence","Useful meeting notes make action easier to recover later.","In one conversation today, focus your notes on decisions, owners, deadlines, and unresolved questions. Clean them up before the context fades.","record_keeping"
"2027-06-22","en","Estimate Cost Per Use","Purchase price alone can hide whether something is good value for you.","For one item you are considering, estimate how often you would realistically use it and compare options by cost per use, not only sticker price.","financial_awareness"
"2027-06-23","en","Replace a Story With a Question","Uncertainty in a relationship can quickly turn into an invented explanation.","When someone’s behavior is unclear today, ask a neutral question before deciding what it means. Leave room for an answer you did not predict.","relationships"
"2027-06-24","en","Add a Checkpoint Before the Finish","Long projects are safer when errors can be seen before delivery.","Choose one intermediate point in a current project where scope, quality, or direction will be checked before more work continues.","process_improvement"
"2027-06-25","en","Record the Decision While It Is Fresh","Important choices become unreliable when everyone remembers a different version.","Write a short record of one decision today, including the date, owner, and enough context to understand why it was made.","decision_making"
"2027-06-26","en","Silence One Nonessential Notification","Attention is easier to protect when fewer systems can interrupt it.","Turn off or mute one notification category that rarely requires immediate action. Keep genuinely time-sensitive alerts available.","digital_wellbeing"
"2027-06-27","en","Find the Part Someone Else Can Own","Delegation does not require giving away the entire task.","Break one responsibility into pieces and identify a part another person could complete with a clear input and expected output.","delegation"
"2027-06-28","en","Do Not Automatically Carry Everything Into July","A new month should not inherit every unfinished intention by default.","Review June’s open items and deliberately close, cancel, or shrink one before deciding what deserves a place in July.","planning"
"2027-06-29","en","Close a Small Open Loop","A minor unfinished item can occupy more attention than its size suggests.","Pick one short outstanding action—reply, return, payment, filing, or confirmation—and finish it completely today.","completion"
"2027-06-30","en","End June With Observable Evidence","Reflection improves when memory is supported by facts.","Choose three concrete signals from June: something completed, a time or spending pattern, and one behavior you maintained. Use them to shape July.","monthly_transition"
