date,locale,title,teaser,full_text,theme_tag
2035-01-01,en,Pin Release Evidence to the Built Artifact,A release claim should identify the exact binary that was tested.,Record artifact hash commit identity and version metadata together then verify later checks reference that immutable tuple.,release
2035-01-02,en,Exercise Cold Start With No Network Route,Offline support must survive startup before any connection has existed.,Launch from a cleared process in airplane mode and verify required local tools reach a usable state without network retries blocking UI.,offline
2035-01-03,en,Render Mixed Scripts With the Production PDF Font,A font can pass Latin tests yet fail on symbols used elsewhere in reports.,Build a report containing contracted Turkish Latin and astrology glyphs then inspect rendered output for missing-character boxes.,pdf
2035-01-04,en,Reject Restore Before Mutating Data on Version Mismatch,Compatibility checks belong ahead of database writes.,Provide a backup with an unsupported schema version and verify restore exits before opening a write transaction.,backup
2035-01-05,en,Preserve Birth Location Precision Through Persistence,Saving and reopening a profile should not silently coarsen calculation inputs.,Persist a high-precision coordinate fixture reopen it and compare normalized calculation inputs against the original contracted precision.,astrology
2035-01-06,en,Route Every Upgrade Entry Through One Purchase Surface,Scattered paywall entry points must not create inconsistent purchase behavior.,Open upgrade from two unrelated locked features and verify both resolve to the same product and entitlement controller.,entitlement
2035-01-07,en,Disambiguate Places Before Applying Coordinates,Choosing a city name without region context can select the wrong birthplace.,Return two same-name locations and verify the user must choose a region-qualified result before coordinates are committed.,location
2035-01-08,en,Normalize Numerology Text Before Character Mapping,Invisible formatting characters should not become accidental numerology input.,Compare a clean name with a visually identical string containing zero-width marks and verify normalization follows the documented mapping policy.,numerology
2035-01-09,en,Represent Missing Solar Events Without Fabrication,High-latitude days can legitimately lack a sunrise or sunset event.,Run a polar-day fixture and verify planetary-hour UI exposes an unavailable explanation instead of synthetic event times.,planetary-hours
2035-01-10,en,Keep Historical Exports Detached From Deleted Profiles,Deleting live data should not corrupt already-created user artifacts.,Delete a client after exporting a report and verify the stored report remains readable without recreating the deleted profile.,data
2035-01-11,en,Give Icon-Only Controls Stable Accessible Names,Assistive labels should survive visual icon replacement.,Render an icon-only control swap its decorative asset and verify its semantic action name remains unchanged.,accessibility
2035-01-12,en,Recompute Today After a Device Timezone Change,A cached home screen can cross into the wrong civil day when timezone changes.,Move the device between zones across a date boundary and verify Today invalidates the prior date snapshot.,timezone
2035-01-13,en,Round-Trip Multiline Notes Through CSV Safely,Embedded line breaks must remain data rather than becoming extra records.,Export a note containing newlines parse the CSV again and verify it returns as one field in one logical row.,backup
2035-01-14,en,Lock Aspect Boundary Semantics at the Orb Edge,Floating-point boundary handling should not differ between calculation and explanation.,Test values below at and above one orb limit and verify every consuming layer applies the same inclusion rule.,astrology
2035-01-15,en,Refresh Protected Screens After App Resume,A purchase state change made while backgrounded must not require an app restart.,Background the app change entitlement state then resume and verify locked surfaces immediately reevaluate access.,lifecycle
2035-01-16,en,Make Report Section Ordering Reproducible,Identical inputs should not shuffle PDF sections between builds.,Generate the same report twice and compare parsed heading order as an exact ordered sequence.,pdf
2035-01-17,en,Test BaZi Day Identity Across a Large UTC Offset,Local calendar policy can diverge from a naive UTC-date implementation.,Use a high-offset timezone fixture near midnight and verify day-pillar selection follows the documented civil-time rule.,bazi
2035-01-18,en,Handle Stale Search Results After Record Deletion,A cached result should not navigate into a nonexistent object.,Capture a search result delete its backing record then activate the old result and verify a safe missing-record state is shown.,navigation
2035-01-19,en,Keep Sensitive Profile Fields Out of Diagnostic Logs,Operational errors must not expose full personal calculation inputs.,Trigger a controlled failure and inspect logs for raw names full birth dates and precise coordinates.,privacy
2035-01-20,en,Include Location in Solar-Event Cache Identity,Daily astronomy values cannot be reused across unrelated coordinates.,Calculate the same date for two distant places and verify each receives a separately keyed solar-event cache entry.,astronomy
2035-01-21,en,Keep Navigation Identity Locale-Neutral,Translated labels should never become route identifiers.,Invoke the same action in English and Turkish and verify its SCREEN-ID and destination key remain identical.,localization
2035-01-22,en,Reject Unsupported Backup Files at Selection Boundary,A misleading filename should not reach restore parsing as a valid package.,Choose an unsupported extension and verify the picker handoff fails with an explicit format error before archive inspection.,backup
2035-01-23,en,Clear Stale Output When Recalculation Fails,A previous valid result can be dangerously misleading after a new invalid request.,Produce one valid calculation then submit invalid input and verify the old result is removed before the error state appears.,calculation
2035-01-24,en,Stress Core Cards at Maximum Supported Text Scale,Accessibility sizing should expand layouts without hiding essential controls.,Render primary cards at the maximum contracted scale and verify text controls and focus bounds remain visible without overlap.,accessibility
2035-01-25,en,Scope Rewarded Access to the Intended Unlock,One successful reward should not unlock unrelated premium surfaces.,Complete a rewarded flow for one eligible item and verify other protected features retain their prior entitlement state.,entitlement
2035-01-26,en,Fail Closed When Ephemeris Data Is Unavailable,Astrology features must not invent a plausible value when their provider fails.,Force the ephemeris provider to return an error and verify callers receive an explicit unavailable state with no cached guess.,astronomy
2035-01-27,en,Assign a Fresh Identity When Duplicating a Profile,Copying content must not copy persistence identity.,Duplicate a saved profile and verify field values can match while primary keys and later edits remain independent.,data
2035-01-28,en,Remove Temporary Share Copies After PDF Delivery,Transient export files should not accumulate indefinitely in application storage.,Complete a PDF share flow and verify lifecycle cleanup removes temporary copies while preserving explicitly saved reports.,security
2035-01-29,en,Compare January Shard Keys Against the Calendar,Matching locale totals can still hide a duplicated date and a missing date.,Build the expected January 2035 date set and verify both locale shards match it exactly with no duplicate keys.,content
