date,locale,title,teaser,full_text,theme_tag
2035-10-01,en,Open October with an Exact Coverage Boundary,Monthly editorial coverage should start and end on explicit canonical dates.,Build the October 2035 shard from October 1 through October 31 and verify every date appears once in contiguous order.,content
2035-10-02,en,Test UTC Conversion Across Day Boundaries,Offset conversion near midnight must not attach a calculation to the wrong civil day.,Convert positive and negative offset fixtures to UTC and verify the resulting canonical date identity changes only when expected.,timezone
2035-10-03,en,Protect Julian Day Precision at Close Instants,Large epoch values must preserve small but meaningful time differences.,Generate Julian day values for two nearby instants and verify their delta remains inside the calculation tolerance contract.,astronomy
2035-10-04,en,Label Unknown Birth Time Results Explicitly,Missing time data must not masquerade as precise house or angle output.,Open a natal flow with unknown birth time and verify only safe calculations remain visible while uncertain fields are clearly marked.,ui
2035-10-05,en,Validate Backup Schema Version Before Import,Unknown schemas must not be coerced silently into an older data model.,Submit a backup fixture with an unsupported schemaVersion and verify restore stops before any database mutation.,backup
2035-10-06,en,Resolve Merge Conflicts with Stable Record Identity,Restore should neither duplicate a record nor overwrite an unrelated one.,Merge fixtures sharing one UUID but different revisions and verify the documented conflict policy produces a deterministic result.,backup
2035-10-07,en,Bind PDF Section Order to the Report Plan,Rendering code should not invent a different report sequence.,Create a multi-section professional report plan and verify the final PDF follows that exact section order.,pdf
2035-10-08,en,Keep Technical IDs Stable Across Locales,Localized labels may differ while domain identity stays unchanged.,Render the same aspect record in Turkish and English and verify both views use the identical stable aspect ID.,localization
2035-10-09,en,Protect Rewarded Unlock Expiry from Clock Rollback,Moving the wall clock backward must not extend temporary access.,Create a temporary unlock then roll system time backward and verify expiry is still enforced through the rollback-resistant time source.,entitlement
2035-10-10,en,Reject Path Traversal Inside Backup Archives,Restore extraction must never write outside the approved destination.,Build a zip fixture containing parent-directory path segments and verify validation fails before extraction begins.,security
2035-10-11,en,Do Not Rewrite UUID Collisions Silently,Identity changes require an explicit migration or import policy.,Provide two conflicting records with the same UUID and verify the data layer returns the contracted conflict outcome instead of inventing a new identity.,data
2035-10-12,en,Align Semantics Labels with Visible Actions,Screen-reader output must describe the same action presented visually.,Inspect core navigation controls through the semantics tree and verify labels and actual actions remain consistent.,accessibility
2035-10-13,en,Keep Critical Actions Usable at Large Text Sizes,Dynamic type must not hide or clip essential controls.,Open onboarding and purchase screens at the maximum supported text scale and verify primary action labels remain readable and operable.,accessibility
2035-10-14,en,Disambiguate Same-Named Cities with Region Context,Users cannot safely choose a location from city name alone.,Search fixtures containing duplicate city names and verify each result exposes country plus the regional context needed for selection.,location
2035-10-15,en,Handle Nonexistent Local Times Explicitly,DST gaps must not silently shift user input to a different wall time.,Submit a birth time inside a spring-forward gap and verify validation requires an explicit correction rather than invisible normalization.,timezone
2035-10-16,en,Stop Calculation on Ephemeris Integrity Failure,Corrupted astronomy data must never produce apparently valid charts.,Alter the checksum of a bundled ephemeris fixture and verify the calculation provider refuses to use it before computation starts.,astronomy
2035-10-17,en,Use One Orb Boundary Rule Everywhere,An exact-limit aspect must not appear in one surface and disappear in another.,Create aspect fixtures exactly at the orb limit and just outside it then verify grid and list views make the same inclusion decision.,astrology
2035-10-18,en,Test Master-Number Reduction Policy,Life Path handling for special totals must stay consistent across numerology features.,Calculate known dates producing 11 22 and 33 and verify each follows the canonical reduction contract.,numerology
2035-10-19,en,Verify BaZi Transitions at Solar-Term Boundaries,Pillar changes must not be tied blindly to Gregorian month starts.,Calculate fixtures on both sides of a solar-term boundary and verify pillar changes follow the canonical term data.,bazi
2035-10-20,en,Detect Runtime Assets Missing from the Manifest,Bundled files should not exist outside provenance and integrity tracking.,Compare packaged static asset paths with the asset manifest and fail validation when a runtime file lacks a manifest entry.,assets
2035-10-21,en,Keep Offline Calculations Independent of Telemetry,Unavailable network services must not block local domain results.,Run natal and numerology calculations in airplane mode and verify telemetry calls do not delay or prevent their completion.,offline
2035-10-22,en,Run Schema Migration as One Recoverable Transaction,A failed migration must not leave the database between versions.,Trigger a migration fixture that fails mid-step and verify schema version plus all affected tables roll back to the previous consistent state.,data
2035-10-23,en,Measure Scroll Performance with a Realistic Long List,Small demo datasets can hide frame-time problems.,Populate hundreds of history records in a release profile and verify scrolling stays within the documented frame-budget threshold.,performance
2035-10-24,en,Exclude Entitlement Secrets from User Exports,Backup and CSV output must not leak store verification material.,Generate full backup and CSV exports and verify purchase tokens receipts and verification secrets are absent from payloads.,privacy
2035-10-25,en,Validate PDF Font Fallback with Unicode Coverage,Supported Turkish characters and astrology symbols must not render as empty boxes.,Build a report containing Turkish text and approved glyphs then verify rendered output contains no missing-glyph substitutions.,pdf
2035-10-26,en,Round-Trip CSV Quoting and Escaping,User text containing separators or line breaks must survive export and import intact.,Export a note fixture containing commas quotes and newlines then import it again and verify the expected content is preserved exactly.,data
2035-10-27,en,Do Not Block Core Use When Notification Permission Is Denied,Notifications are optional and cannot become a startup dependency.,Cold-start with notification permission denied and verify Today Tools and Records remain fully accessible.,notifications
2035-10-28,en,Refresh Entitlement State After App Resume,Access changes made while backgrounded must not leave stale lock UI.,Change the entitlement fixture while the app is backgrounded then resume and verify protected feature state is resolved again.,lifecycle
2035-10-29,en,Run October Through Exact Duplicate Checks,A published title teaser or full message must not be repeated as new content.,Compare October English records against the full historical English catalog and verify any exact duplicate causes audit failure.,content
2035-10-30,en,Audit October for Historical Near-Duplicates,Minor wording changes should not bypass editorial uniqueness rules.,Run October English records through historical similarity checks and flag every candidate above the contracted review threshold.,content
2035-10-31,en,Advance October Coverage Only from Main Evidence,Editorial counts should rely on committed shards reloaded from the repository.,Reload both October shards from main verify thirty-one exact records per locale and record November 1 2035 as the next editorial start.,reflection
