"date","locale","title","teaser","full_text","theme_tag"
"2029-10-01","en","Begin October With a Capacity Check","A useful monthly plan starts with the resources that are actually available.","List the time, energy, and money you can realistically commit this month. Place October's priorities inside those limits instead of planning from an ideal week.","monthly_planning"
"2029-10-02","en","Measure Where a Process Waits","A short task can still move slowly when most of its life is spent waiting.","Choose one repeated process and separate active work time from waiting time. Look for improvement first in the longest idle interval.","process"
"2029-10-03","en","End One Message With the Expected Action","Sharing information and asking for action are not the same thing.","In one important message today, state the next action you expect from the recipient in one clear sentence at the end.","communication"
"2029-10-04","en","Count the Costs That Do Not Appear on the Price Tag","Time, attention, upkeep, and coordination can make a cheap option expensive.","For one option you are considering, list the nonfinancial effort it will require after the initial choice. Compare alternatives using the whole burden.","decision_making"
"2029-10-05","en","Give One Workspace a Single Purpose","A space that supports every activity can invite constant switching between them.","Simplify one physical or digital workspace around a single primary task today. Move unrelated prompts and materials somewhere else.","focus"
"2029-10-06","en","Reapprove One Recurring Charge","Automatic payments can continue long after the decision behind them has disappeared.","Review one recurring service today. Check whether you still use it, whether a better option exists, and whether continuing is an intentional choice.","finance"
"2029-10-07","en","Study the Hardest Decision of the Week","Difficult decisions can teach through the process used, not only through their outcome.","Pick the hardest decision from the last week. Record what evidence helped, what assumption misled you, and what you would change next time.","reflection"
"2029-10-08","en","Clarify the Boundary of a Large Task","A task can feel enormous simply because no one has said where it ends.","For one intimidating piece of work, write what is inside its scope and what is outside it. Begin only with the boundary you have defined.","execution"
"2029-10-09","en","Check the Date Behind a Number","A correct figure can still be the wrong evidence when it describes an outdated period.","For one number affecting a decision today, verify its source, publication date, and measurement period. Limit your conclusion if the data is stale.","evidence"
"2029-10-10","en","Name the Common Ground Before the Disagreement","Shared facts can create a better starting point than repeating opposing positions.","In one disagreement today, identify one point both sides genuinely accept. Continue the conversation from that shared ground.","relationships"
"2029-10-11","en","Change the Trigger Around a Habit","Trying to change a behavior with willpower alone can leave the same cue untouched.","Observe what happens immediately before one habit you want to change. Adjust that cue or environment before demanding a different response from yourself.","habits"
"2029-10-12","en","Use a Pilot Before a Large Commitment","A reversible trial can reveal problems before a decision becomes expensive to undo.","Design a small pilot for one important plan today. Set its duration and decide in advance what result would justify expanding it.","experimentation"
"2029-10-13","en","Verify That a Backup Can Be Opened","A backup is valuable only if its contents can actually be recovered.","Open one important backup in a safe environment today and confirm that the expected files or records are accessible. Do not rely on the file simply existing.","resilience"
"2029-10-14","en","Find the Time of Day That Drains You Most","Some work feels harder because it is scheduled against your natural concentration pattern.","Notice when your mental energy drops most today. Move high-stakes decisions toward a stronger window when your schedule allows it.","wellbeing"
"2029-10-15","en","Review Direction at Midmonth, Not Just Targets","A plan may need to change without the underlying direction being wrong.","Reopen your main October priority today. Ask whether the direction still fits, what new information appeared, and what should change for the remaining weeks.","monthly_review"
"2029-10-16","en","Write Instructions That Survive a Screen Change","Documentation that depends entirely on screenshots can become obsolete after a small interface update.","Describe one repeated task in words today, including decision points and expected outcomes. Make the core process understandable without relying on a particular screen.","documentation"
"2029-10-17","en","Put Uncertainty Beside the Measurement","A precise-looking number can create more confidence than the method deserves.","For one metric you track, note the limits of its sample, method, or measurement. Interpret the result inside those limits rather than as an absolute fact.","measurement"
"2029-10-18","en","Ask Whether a Meeting Is the Best Tool","Not every coordination problem needs synchronous time from several people.","For one planned meeting, check whether a short written exchange could achieve the goal. If the meeting stays, define the decision it needs to produce.","collaboration"
"2029-10-19","en","Separate a Symptom From Its Cause","Removing what you can see does not guarantee that the underlying problem is gone.","Take one recurring issue today and write the visible symptom separately from the likely mechanism behind it. Aim the fix at the mechanism, then retest the symptom.","reliability"
"2029-10-20","en","Test a Plan Against a Reasonably Bad Day","A routine that works only under perfect conditions is difficult to sustain.","Imagine using one important routine on a busy, tired, delayed day. Define the minimum version that would keep the routine alive without pretending the day is ideal.","planning"
"2029-10-21","en","Put a Time Limit Around One Favor","Open-ended help can quietly consume more capacity than either person expected.","When you agree to help with something today, state how much time you can give. Add a point where both sides can reassess if more is needed.","boundaries"
"2029-10-22","en","Turn New Knowledge Into One Use Case","Recognizing an idea is different from being able to apply it.","Choose one concept you learned recently and use it in a small real situation today. Record what worked and what still felt unclear.","learning"
"2029-10-23","en","Decide When a Folder Becomes an Archive","Organization depends on movement rules as much as on where files begin.","Define active, completed, and archived states for one growing folder today. Move at least one older item according to the rule.","organization"
"2029-10-24","en","Rate Risk by Likelihood and Impact Separately","A frequent inconvenience and a rare severe event call for different responses.","Take one risk you are considering today and rate its likelihood separately from its impact. Choose the mitigation after looking at both dimensions.","risk_management"
"2029-10-25","en","Inspect the Axis Before Trusting the Graph","Scale choices can make honest data look more dramatic or more stable than it is.","Check the axis origin, units, and date range on one chart you use today. Compare the visual impression with the actual numeric change.","data_literacy"
"2029-10-26","en","Schedule One Nonurgent Task Instead of Doing It Now","Immediate action on every open loop can crowd out work that matters more.","Move one nonurgent task to a specific future date today. Make the delay a deliberate priority decision rather than an untracked postponement.","prioritization"
"2029-10-27","en","Define the Communication Path for a Disruption","A response slows down when no one knows who should be told first.","For one important process, write who must be informed first if it stops unexpectedly and which channel should be used.","resilience"
"2029-10-28","en","Give One Decision a Review Date","A decision without a later check produces less learning than it could.","Add a specific review date to one important decision today. Write which outcome or measure you will examine when that date arrives.","decision_log"
"2029-10-29","en","Check Delivery Conditions Before Calling the Work Done","Finished work can still fail at the handoff if practical details are missing.","Before closing one task today, verify its filename, format, recipient, deadline, and required approvals. Resolve the handoff details before marking it complete.","quality"
"2029-10-30","en","Reduce What You Carry Into the Next Month","Starting a new month with every old open loop leaves less room for new priorities.","Review the items that might move from October into November. For each one, choose to finish it, drop it, or give it a real future date.","closure"
"2029-10-31","en","Close October With Evidence and One Lesson","A month-end review can use observable results instead of relying only on how the month felt.","Choose one concrete sign of progress from October and one approach that did not work well. Use both to write one working rule for November.","monthly_review"
