date,locale,title,teaser,full_text,theme_tag
"2027-04-01","en","Start April With One Clear Boundary","A new month can be easier to steer when one limit is decided in advance.","Choose one boundary for April around time, spending, availability, or screen use. Write it where you will see it before the situation tests it.","boundaries"
"2027-04-02","en","Check the Cost of One Delay","Postponement can carry a price even when no invoice appears.","Pick one task you have delayed and name what waiting is costing: extra stress, a late fee, lost information, or another person's time. Decide whether that cost still makes sense.","decision_making"
"2027-04-03","en","Make the First Work Block Smaller","Starting can be easier when the first unit is deliberately modest.","Give one important task a focused first block of twenty or thirty minutes. Stop judging the whole project and define only what belongs in that first block.","focus"
"2027-04-04","en","Separate the Purchase From the Mood","A buying impulse can be real without being a useful decision.","Before one nonessential purchase today, note what you were feeling just before you wanted it. Wait long enough to decide whether the item solves a need or only changes the moment.","financial_awareness"
"2027-04-05","en","Define What Good Enough Means","Unclear quality standards can turn simple work into endless revision.","For one task today, describe the minimum acceptable result before you begin. Improve beyond it only if the extra effort serves a real purpose.","completion"
"2027-04-06","en","Schedule One Reply Instead of Reacting","Availability does not have to mean continuous interruption.","Choose one message that can wait and answer it during a planned communication window. Use urgency, not notification timing, to decide when to respond.","communication"
"2027-04-07","en","Give Frequently Used Things a Home","A repeatable location reduces small daily searches.","Choose one group of objects you often hunt for and assign it a single home. Put the whole category there rather than organizing unrelated items around the room.","environment"
"2027-04-08","en","Record a Prediction Before You Know the Answer","Memory tends to reshape what we thought after the outcome is known.","Write one forecast about a result you will learn later this week. Include your confidence level, then compare the note with what actually happens.","critical_thinking"
"2027-04-09","en","Leave a Decision Trail","A short record can prevent the same discussion from restarting later.","After one decision today, note what was decided, why, and who owns the next step. Keep the record with the project rather than in a temporary chat.","record_keeping"
"2027-04-10","en","Review One Recovery Method","Security depends on more than remembering the main password.","Check the recovery options for one important account. Remove an old phone or email if necessary and confirm that the remaining recovery path still belongs to you.","digital_safety"
