"date","locale","title","teaser","full_text","theme_tag"
"2028-04-01","en","Open April with a Baseline","A goal is easier to evaluate when you know exactly where you started.","Choose one area you want to improve by the end of April and record today's state in a measurable way. Give your future review something more useful than memory or mood to compare against.","monthly_planning"
"2028-04-02","en","Find the Actual Owner of One Stalled Item","Work can sit idle when responsibility is assumed rather than named.","Pick one item that is waiting and identify who truly owns the next decision or delivery. Remove overlapping assumptions about ownership before adding more reminders.","ownership"
"2028-04-03","en","Remove One Small Risk While It Is Cheap","Minor exposures are easiest to ignore before they become expensive.","Choose one risk that can be reduced with little effort today: an expiring document, a weak backup, a missing approval, or a payment that could be forgotten. Close the loop before urgency raises the cost.","risk_management"
"2028-04-04","en","Turn One Note into a Decision","Notes create value only when they influence what happens next.","Open one recent note and separate what needs a decision, a follow-up, or no further attention. Give the useful part a next action instead of allowing it to remain passive information.","record_keeping"
"2028-04-05","en","Find the Most Fragmented Part of Your Week","Interruptions can reduce useful time even when the calendar looks full enough.","Look back at the hours when focused work was broken most often. For next week, protect one of those periods by reducing meetings, alerts, or small administrative tasks.","weekly_review"
"2028-04-06","en","Compare Price with Total Cost","The purchase price is only one part of what something may cost over time.","For one product or service you are considering, include maintenance, renewals, travel, setup time, subscriptions, or replacement costs. Make the decision against the full burden rather than the first payment.","financial_awareness"
"2028-04-07","en","Question One Approval Step","Controls are useful when they reduce risk, not merely when they extend the queue.","Review one recurring approval in a process. Identify the failure it is meant to prevent and whether that failure is still relevant. Document the answer before changing the process.","process_improvement"
"2028-04-08","en","End One Message with the Needed Action","Sharing information does not automatically create movement.","When sending an important message today, make the expected next step explicit in the closing line. State whether you need a reply, approval, file, decision, or date.","communication"
"2028-04-09","en","Keep the Source Beside the Number","A useful figure becomes harder to trust when its origin disappears.","For one important value you use today, record the source, date, and version where relevant. Make it possible to explain a future change without reconstructing the research from memory.","information_quality"
"2028-04-10","en","List Inputs Before Starting the Work","Starting early does not help if a missing dependency forces the work to stop halfway through.","Before beginning one substantial task, list the files, decisions, people, and data it needs. Resolve the missing inputs first when possible so progress is not confused with repeated setup.","workflow"
"2028-04-11","en","Review One Default Security Setting","Default settings are designed for broad use, not necessarily for your risk level.","Open the privacy, sharing, or session settings of one important service. If access is wider than your actual need, choose a narrower setting and note any consequence before confirming it.","security"
"2028-04-12","en","Estimate with a Range","A single estimate can hide uncertainty rather than remove it.","For one cost or time estimate today, write a reasonable lower and upper bound. Note the assumption most likely to widen the range so the plan shows where uncertainty actually lives.","planning"
"2028-04-13","en","Map Who Is Affected by One Decision","A decision can create work for people who were never part of the original discussion.","Before making one meaningful change, list who will be affected. Separate the people who must approve, the people who need advance notice, and those who only need the final information.","decision_making"
