date,title,teaser,message,theme
2034-01-01,Start the Year with One Measurable Priority,Treating every goal as equally urgent can blur direction in the first week.,Choose one primary January outcome and write its success measure as a number date or explicit acceptance criterion.,planning
2034-01-02,Verify an Account Recovery Path,Strong passwords do not prevent lockout when recovery details are stale.,Check that the recovery email or phone for one important account is current and controlled only by you.,security
2034-01-03,Test a Date Calculation Across New Year,The boundary between December 31 and January 1 can expose hidden date logic errors.,Run a safe test that crosses the year boundary and verify the calculated day difference against the expected value.,accuracy
2034-01-04,Prove a Required Field Is Actually Required,A visual required marker may not match the validation rule behind the form.,Submit a test form with one critical field empty and verify both the client and persistence layer reject it.,quality
2034-01-05,Put Monthly Fixed Costs on One Page,Scattered subscriptions and bills can make the real monthly burden look smaller.,List every recurring or automatic payment due this month and calculate their combined total separately.,finance
2034-01-06,Test a Rounding Rule at the Halfway Point,Exact half values can round differently across platforms and libraries.,Use an x.5 boundary in a decimal calculation and verify the result matches the documented rounding rule.,calculation
2034-01-07,Use a Core Screen with Large Text,Increased text size can hide controls or clip headings even when default text looks fine.,Open an important screen with a large system text setting and verify primary actions remain reachable.,accessibility
2034-01-08,Record the Size of a Fresh Backup,An unexpectedly small backup can signal missing data or an incomplete export.,Create a new backup and record its file size beside the timestamp then compare it with a reasonable prior value.,backup
2034-01-09,Match CSV Headers to the Expected Schema,A renamed field can silently break import mappings.,Compare the column headers of one exported CSV with the exact headers required by its schema version.,data
2034-01-10,Recheck the Default of a Privacy Setting,New features can unintentionally broaden old privacy assumptions.,Confirm one sharing or visibility setting starts with a reasonable least-exposure default for a new user.,privacy
2034-01-11,Interrupt a Transaction with a Network Loss,A connection drop can leave a half-written record or an ambiguous success state.,In a safe test flow cut connectivity mid-operation and verify the app communicates retry rollback or final state clearly.,systems
2034-01-12,Leave Deliberate Capacity in the Week,A fully packed calendar turns the first surprise into a chain of delays.,Reserve a small part of this week's available time as intentional unplanned buffer.,planning
2034-01-13,Check Keyboard Focus Order on a Screen,A touch-first layout may still move keyboard focus in an illogical order.,Navigate one form using only the keyboard and verify focus follows a sensible visual and semantic sequence.,accessibility
2034-01-14,Pin the Version of a Third-Party Dependency,An undefined latest dependency can make the same build resolve differently later.,Confirm one critical dependency is fixed by an exact version or another verifiable lock record.,compliance
2034-01-15,Update a Mid-Month Goal from Evidence,Changing a target can be the correct response when new evidence changes the plan.,Revisit January's main measure and record a one-sentence reason if current evidence justifies an adjustment.,decision
2034-01-16,Measure a List with a Thousand Records,A screen that is fast with sample data can degrade at realistic scale.,Create safe test data for a long list and observe load scrolling and filtering behavior at roughly a thousand records.,performance
2034-01-17,Compare a Download Hash with Its Published Checksum,Transport or cache problems can leave a same-named file with different contents.,When a trusted source publishes a checksum for a critical download compare it with your local hash.,security
2034-01-18,Retest a Fix with the Original Failure Steps,A code change does not prove a defect is gone until the old trigger is exercised again.,Take one previously fixed bug and repeat its original reproduction steps from the starting state.,quality
2034-01-19,Give a Small Recurring Cost an Annual Number,A low monthly price can become meaningful when viewed across a full year.,Choose one recurring small charge and write its approximate twelve-month cost beside it.,finance
2034-01-20,Test a February Boundary Before It Arrives,Calendar defects often surface when month length changes.,Use safe test data around February 28 and when applicable February 29 to verify one date rule in advance.,accuracy
2034-01-21,Review the Lifetime of a Sharing Link,A persistent link can keep granting access after the original need has ended.,Open one previously created sharing link and expire or revoke it if continuing access is unnecessary.,privacy
2034-01-22,Define a Trigger Threshold for One Risk,Naming a risk alone does not say when action should begin.,Pick one active risk and write the measurable threshold or event that will trigger intervention.,risk
2034-01-23,Compare Record Counts After a Restore,A success message alone does not prove every record returned.,Restore a safe backup in a test environment and compare key table counts with the pre-restore counts.,backup
2034-01-24,Add an Owner and Date to a Decision,A decision note without ownership and timing may never become action.,Open one recent decision and attach a single responsible owner plus a target date for the next step.,collaboration
2034-01-25,Make an Empty State Offer a Next Step,A screen that only says no data can leave the user at a dead end.,Open an important empty state and verify it offers a meaningful action such as create import or return.,ui
2034-01-26,Try an Import with an Extra Column,Unknown fields can create silent data loss or accidental mappings.,Add an unexpected column to a test CSV and verify the importer handles it explicitly and safely.,data
2034-01-27,Verify the Day Count in a Monthly Report,A correct-looking total may still have been calculated over the wrong period.,Check that a January report covers exactly 31 unique expected dates before trusting its aggregate values.,accuracy
2034-01-28,Look for Identifying Data in a Log Sample,Debug logs can accidentally contain email addresses phone numbers or user-entered content.,Inspect logs from a safe test session and verify unnecessary personal data is absent or properly minimized.,security
2034-01-29,Requalify Work Before Carrying It into February,Automatic rollover can keep low-value tasks alive indefinitely.,Review each unfinished January item and carry forward only the work that still has a clear reason to exist.,planning
2034-01-30,Record the Month's Most Useful Assumption,Remembering what worked without its reason weakens future learning.,Write down one important January assumption that held true and the single piece of evidence that supported it.,reflection
2034-01-31,Close the Month with Reproducible Evidence,A remembered success is weaker than an output someone can inspect again.,Link one January improvement to a test result file hash or recorded measurement that can be checked later.,reflection
