date,locale,title,teaser,full_text,theme_tag
2036-02-01,en,Open February as a Leap-Year Shard,February 2036 must contain twenty-nine canonical dates.,Prove 2036 satisfies the Gregorian leap-year rule and verify the February shard covers every date from the first through the twenty-ninth.,content
2036-02-02,en,Verify the Four-Hundred-Year Leap Rule,Divisibility by four is not the complete Gregorian rule.,Evaluate 1900 2000 2036 and 2100 together and confirm century exceptions are handled correctly.,timezone
2036-02-03,en,Keep Local Date Identity Separate from UTC,A wall-calendar day must not be silently replaced by its UTC date.,Use two near-midnight timezone fixtures and verify canonical local date identity remains distinct from the stored UTC instant.,timezone
2036-02-04,en,Fail Closed Outside Ephemeris Coverage,Unsupported dates must not return fabricated precision.,Query a date beyond provider coverage and verify the calculation layer returns an explicit unsupported result.,astronomy
2036-02-05,en,Version the Natal Cache with the Provider,Equal inputs under different ephemeris versions must not reuse stale cache entries.,Change only the provider version for a natal fixture and verify the resulting cache keys differ.,astrology
2036-02-06,en,Require Backup Schema Version in the Manifest,Restore must know which data contract it is opening.,Create one backup without schema version and another with an unsupported version then verify preview rejects both safely.,backup
2036-02-07,en,Keep PDF Section Selection Side-Effect Free,Changing a report preview must not mutate persistent user records.,Toggle section-selection fixtures and verify no domain record changes are committed.,pdf
2036-02-08,en,Bound Localization Fallback Resolution,Broken fallback definitions must not create resolver loops.,Load a cyclic locale-fallback fixture and verify the resolver exits through the documented fail-safe path.,localization
2036-02-09,en,Revalidate PRO Ownership After Restore,Entitlement fields inside a backup are not trusted proof of purchase.,Restore a PRO-marked backup into a Free account and verify ownership is recomputed by the trusted entitlement resolver.,entitlement
2036-02-10,en,Sanitize Control Characters from Export Names,Invisible filename characters can alter storage behavior.,Submit filenames containing control characters and verify sanitization yields a safe deterministic target.,security
2036-02-11,en,Apply UUID Conflict Policy During Merge,Conflicting identities must not be overwritten silently.,Merge local and backup fixtures sharing a UUID and verify revision policy selects the documented outcome.,data
2036-02-12,en,Align Semantics Traversal with Visual Hierarchy,Screen-reader focus should follow the logical screen flow.,Inspect Tools screen traversal and verify headings cards and actions are exposed in the same meaningful order as the visual layout.,accessibility
2036-02-13,en,Disambiguate Same-Named Cities by Country and Coordinates,A city name alone is not a stable location identity.,Search two same-named locations in different countries and verify country coordinates and timezone remain distinct.,location
2036-02-14,en,Centralize Master-Number Reduction Policy,Treatment of 11 22 and 33 must not drift between calculators.,Run identical fixtures through multiple numerology paths and verify all use the shared master-number domain policy.,numerology
2036-02-15,en,Lock the BaZi Day-Boundary Policy,Day-pillar changes must not depend on an undocumented midnight assumption.,Calculate birth times around the configured late-night boundary and verify Four Pillars output follows the declared policy.,bazi
2036-02-16,en,Reject Runtime Assets with Hash Mismatch,Corrupted static data must never be consumed silently.,Alter a test asset checksum and verify manifest validation blocks the asset with an explicit error.,assets
2036-02-17,en,Keep Record Editing Available in Airplane Mode,Offline-first behavior must extend beyond calculation screens.,Create edit and reopen profiles notes and journals while offline and verify local transactions preserve every change.,offline
2036-02-18,en,Measure Long-List Scrolling Under Load,Large record collections must remain responsive.,Render hundreds of profiles and clients in release profile and verify frame-time metrics stay within the contracted budget.,performance
2036-02-19,en,Mask Sensitive Fields in Backup Preview,Users can decide on restore without exposing secret content.,Open a preview containing sensitive note fields and verify protected values are never rendered as plain text.,privacy
2036-02-20,en,Run Pending Migration Only Once per Cold Start,Lifecycle transitions must not replay completed migrations.,Start from an old schema then resume the app repeatedly and verify the migration version advances exactly once.,lifecycle
2036-02-21,en,Bind Clean-Checkout Evidence to Source Hashes,A dirty local workspace cannot qualify as release proof.,Run dependency resolution and mandatory tests from a clean checkout and record both commit and lockfile hashes in release evidence.,release
2036-02-22,en,Scan February Against Full Exact-Duplicate History,New editorial records must not copy earlier published text.,Compare February English titles teasers and messages against the full historical English catalog and fail on exact matches.,content
2036-02-23,en,Flag Near-Duplicate Editorial Candidates,Minor wording changes should not be accepted automatically.,Run February English records through historical similarity review and hold every candidate above the contracted threshold.,content
2036-02-24,en,Round-Trip Leap-Day Data Through Backup,Records dated February 29 must survive restore exactly.,Back up and restore profile plus journal fixtures containing 2036-02-29 and verify the canonical local date is unchanged.,backup
2036-02-25,en,Keep Leap-Day PDF Metadata Canonical,Localized display text must not alter the stored report date.,Generate February 29 reports in Turkish and English and verify canonical metadata remains independent of localized formatting.,pdf
2036-02-26,en,Repeat Personal-Day Calculation for Leap Day,February 29 is a valid numerology input date.,Calculate a Personal Day fixture for 2036-02-29 twice and verify both independent runs return the same deterministic result.,numerology
2036-02-27,en,Validate a Leap-Day Transit Instant,Astronomy must treat February 29 as a normal valid date.,Calculate a noon UTC transit fixture for 2036-02-29 and verify supported providers return finite canonical values.,astronomy
2036-02-28,en,Audit February for Contiguous Date Coverage,The sequence from February 28 to February 29 must not be lost.,Parse both February locale shards and verify dates one through twenty-nine contain no duplicates gaps or ordering errors.,content
2036-02-29,en,Prove Locale Parity on February 29,Both languages need the same date coverage while retaining independent editorial text.,Verify the Turkish and English February 29 records share the canonical date but carry the correct distinct locale identities.,localization
