date,locale,title,teaser,full_text,theme_tag
2035-04-01,en,Version Calculation Cache Keys,Old results must not survive an algorithm change as if they were current.,Include the algorithm version in calculation cache identity and verify a version bump cannot return a stale result for the same inputs.,calculation
2035-04-02,en,Keep Backup Identities Locale Independent,Changing language must not break restore matching.,Create a package under Turkish then open it under English and verify table and enum identities resolve independently from display text.,backup
2035-04-03,en,Format PDF Dates at Presentation Time,Canonical date storage and visible formatting should remain separate.,Generate the same report under Turkish and English and confirm the source date identity stays fixed while only presentation changes.,pdf
2035-04-04,en,Do Not Reinterpret Birth Instants After Timezone Changes,A stored UTC instant must not drift with the device timezone.,Open one saved profile under two device timezones and verify the calculation core receives the exact same instant value.,timezone
2035-04-05,en,Return Safely from a Free Lock Screen,Closing a paywall should not corrupt navigation state.,Enter a gated feature then back out without purchase and confirm the previous valid screen and domain state remain intact.,entitlement
2035-04-06,en,Normalize Negative Zero in Chart Degrees,Negative zero should never leak into UI or exports.,Exercise a boundary fixture that produces -0.0 and verify UI PDF and CSV all expose canonical zero.,astrology
2035-04-07,en,Match Accessibility Labels to Visible Meaning,Assistive text must not describe a different action than the screen.,Scan primary cards for visible-title and semantic-label pairs and fail tests when their meanings diverge.,accessibility
2035-04-08,en,Show Destructive Restore Impact in Preview,Replace mode should disclose what will change before mutation.,Load a backup against existing data and verify preview counts for added changed and removed records match the real diff.,backup
2035-04-09,en,Carry Night Planetary Hours Across Midnight,Night segments must not restart on a new civil date.,Generate the post-sunset twelve-part sequence and confirm ruler order continues correctly through midnight.,planetary-hours
2035-04-10,en,Deduplicate Location Search by Stable Identity,One dataset record should not appear twice through different aliases.,Search by local and English names and verify matching aliases collapse to one stable location ID without losing metadata.,location
2035-04-11,en,Exclude Internal Fields from Journal Export,Runtime-only metadata should not leak into user CSV files.,Export a journal entry and confirm internal flags and schema plumbing fields are absent from the public export contract.,privacy
2035-04-12,en,Do Not Unlock PRO for Pending Purchases,Access must wait for a verified transaction state.,Process a pending purchase fixture and verify the entitlement resolver remains Free until the documented verification signal arrives.,entitlement
2035-04-13,en,Validate Aspect Grid Symmetry from Source Data,Visual mirroring must not hide incorrect calculations.,Query planet pairs in both directions and confirm mirrored grid cells carry the same aspect identity and orb magnitude.,astrology
2035-04-14,en,Prevent Double Submit During Loading,A slow save must not launch a second mutation.,Trigger a delayed repository save twice and verify only one transaction and one resulting record are created.,ui
2035-04-15,en,Do Not Promise Backup Encryption Unless Implemented,Product language must match the real security model.,Audit backup help and settings copy against package behavior and verify no unsupported encryption claim is shown.,privacy
2035-04-16,en,Centralize Numerology Master Number Policy,Reduction of 11 and 22 must not vary by module.,Run life-path and period fixtures through one shared reducer and verify the contracted master-number behavior everywhere.,numerology
2035-04-17,en,Record EOP Source Dates in Evidence,Astronomy results need reproducible data provenance.,Match provider source epoch and checksum metadata exactly between calculation manifests and release evidence.,astronomy
2035-04-18,en,Honor User Selected PDF Section Order,Chosen sections should not be forced back into template order.,Select three report sections in a custom sequence and verify parsed headings follow the same selection order.,pdf
2035-04-19,en,Document the BaZi Hour Pillar Time Standard,Identical clock input should not silently use different time conventions.,Store the hour-pillar timing rule in the calculation manifest and verify fixtures reproduce results under the selected standard.,bazi
2035-04-20,en,Require Confirmation for Irreversible Deletes,A destructive action without undo must not fire from one tap.,Trigger permanent client deletion and verify repository mutation cannot occur before explicit destructive confirmation completes.,ui
2035-04-21,en,Preserve Form Data When Locale Changes,Switching language must not erase an in-progress draft.,Change locale on a populated birth form and verify name date time and location retain the same domain values.,localization
2035-04-22,en,Reject Unknown Required CSV Columns Explicitly,Schema drift should fail visibly before data changes.,Import a file with an unsupported required column and verify validation stops before any row mutation with a clear schema error.,backup
2035-04-23,en,Sort Transit Timelines by Canonical Instant,Local wall-clock order can lie during DST folds.,Use a transit fixture across a repeated local hour and verify ordering follows canonical instants while labels remain correct.,astrology
2035-04-24,en,Expose Locked Controls as Disabled Semantics,A PRO gate should not sound like an active button to a screen reader.,Inspect a gated action in Free state and verify disabled semantics and lock explanation are both present.,accessibility
2035-04-25,en,Resolve UUID Conflicts Deterministically on Restore,Merge mode must not split one identity into two records.,Merge datasets containing the same UUID with different update times and verify the documented conflict rule yields one stable result.,backup
2035-04-26,en,Compare Release Asset Hashes with Runtime Manifest,Packaged files must match repository provenance.,Hash critical SVG font and catalog assets inside the build artifact and compare them exactly with versioned manifest values.,release
2035-04-27,en,Keep Daily Message Theme Tags Internal,Editorial classification keys are not user-facing copy.,Render daily-message cards across several themes and verify only localized title and content appear while internal tags remain hidden.,content
2035-04-28,en,Scan April Against All Historical Exact Text,New copy should not repeat an older year verbatim.,Compare April title teaser and full_text fields against every committed English shard and reject the batch on any exact collision.,content
2035-04-29,en,Run Near-Duplicate Review Within Each Locale,Translation similarity across languages should not create false alarms.,Partition similarity analysis by locale and verify only same-language candidate pairs enter the editorial review queue.,evidence
2035-04-30,en,Advance April Coverage Only After Commit,Generated but unstored content must never count as reviewed coverage.,Reload both April shards from main verify 30 canonical dates per locale and record 2035-05-01 as the next exact start.,reflection
