"date","locale","title","teaser","full_text","theme_tag"
"2029-02-01","en","Remove One Excess Before Adding to February","A new month does not have to begin by filling every open space with another commitment.","Choose one load to reduce during February: a recurring meeting, task, alert, or expense. Let the freed capacity remain available for a while.","monthly_planning"
"2029-02-02","en","Measure How Reversible a Decision Is","Not every decision deserves the same amount of hesitation; reversible choices can often be tested sooner.","Take one decision you have delayed and estimate the cost of reversing it. If reversal is cheap, consider whether a small experiment is more useful than more waiting.","decision_making"
"2029-02-03","en","Prepare One Good Question","The value of a conversation can depend more on what you ask than on how much you plan to say.","Before one conversation today, prepare a question you genuinely want answered. Leave enough space to hear the response without rushing to the next point.","communication"
"2029-02-04","en","Move One Object Closer to Where It Is Used","Organization is also about reducing the distance between a recurring need and the thing that serves it.","Move one item you repeatedly search for or carry closer to its point of use. Notice whether the small environmental change removes friction.","organization"
"2029-02-05","en","Give One Pending Message a Definite Answer","Vague replies can keep a conversation open without moving it forward.","Answer one pending message as clearly as you can: yes, no, by this date, or after this missing information arrives. Avoid unnecessary ambiguity.","communication"
"2029-02-06","en","Check the Context Behind a Number","A statistic can sound decisive while hiding the timeframe, sample, or comparison that gives it meaning.","For one important number you see today, check its period, sample size, or baseline. Do not interpret the headline figure in isolation.","evidence"
"2029-02-07","en","Calculate the Maintenance Cost of a Goal","Getting something and maintaining it can require very different amounts of time, money, and attention.","For one result you want, write the ongoing monthly effort as well as the initial cost. Judge the choice using the whole burden.","planning"
"2029-02-08","en","Separate Observation From Assumption in a Relationship","Interpreting another person's intention without evidence can create conflict that the observed behavior alone did not require.","Describe one difficult situation using only what you actually saw or heard. Put your interpretation in a separate sentence and ask directly if clarification matters.","relationships"
"2029-02-09","en","Give a Task a Time Boundary","Some tasks expand to fill every available minute even when extra time adds little value.","Set a reasonable time box for one task today. When it ends, review the result before automatically extending the session.","time_management"
"2029-02-10","en","Record a Small Win Without Inflating It","Progress can disappear from memory when only major milestones are treated as evidence.","Write down one small, useful thing you completed today. Let it be proof of movement without turning it into a grand achievement.","reflection"
"2029-02-11","en","Review One Automatic Renewal","A forgotten subscription can keep a permanent place in the budget simply because nobody checks it.","Look at one automatically renewing service today. Keep it if you still use it; otherwise review the cancellation terms before the next charge.","finance"
"2029-02-12","en","Make Ownership of the Next Step Explicit","Shared responsibility can become no responsibility when nobody knows who owns the next action.","For one collaborative task, name a single owner for the next step. Several people can help, but ownership should not remain vague.","collaboration"
"2029-02-13","en","Ask a Process Question After an Error","Blaming the person alone can leave the conditions that enabled the mistake unchanged.","For one recent small error, ask what part of the process made it easier to happen. Look for a fix in information, timing, permissions, or checklists.","learning"
"2029-02-14","en","Use a Short Waiting Rule for a Nonurgent Choice","A little time between an impulse and a commitment can reveal whether the need is durable.","For one nonurgent purchase or promise, set a short waiting period. Revisit the reason after the pause instead of deciding at peak impulse.","self_management"
"2029-02-15","en","Offer One Helpful Act Without Keeping Score","Not every useful contribution has to be immediately balanced by a return favor.","Make one small thing easier for someone you trust today. Do it clearly and without converting it into a debt ledger.","relationships"
"2029-02-16","en","Clear Visual Space Before Deep Work","Too many visible objects and open windows can keep pulling attention from the task that matters.","Before one concentration-heavy task, simplify what you can see. Close unused tabs, documents, or physical items for the duration of the session.","focus"
